;,2022 Source Energy Output,,
;,Source:,,Arch2030
;,Last modified:,,SAC - 10/2/18 - updated table w/ data from E3 ('LR Source Non-Res (15 year)' tab of 9/17/18 spreadsheet) via CE/Architecture2030 (e-mail 9/27/18)
;,,,SAC - 8/25/18 - created table w/ data from Architecture2030
;,,,
;,MoDaHr,Btu/kWh,Btu/kWh
TABLE SecTDV_ZEROCode,,,
,MoDaHr,TDV,TDV
,Region=,SoCal,NoCal
,11203,5997,5933
,11204,6015,5935
,11205,6910,6884
,11206,7453,7344
,11207,7454,7339
,11208,7453,7335
,11209,4748,4708
,11210,3340,3205
,11211,2740,2654
,11212,2688,2601
,11213,2601,2491
,11214,2584,2470
,11215,2689,2599
,11216,3799,3799
,11217,6281,6204
,11218,7154,7152
,11219,7206,7207
,11220,7125,7112
,11221,6783,6819
,11222,6393,6365
,11223,5364,5327
,11224,4842,4907
,11301,4086,4129
,11302,4013,4051
,11303,3953,3992
,11304,3902,3935
,11305,4044,4000
,11306,4967,5053
,11307,5095,5201
,11308,5093,5197
,11309,3106,2958
,11310,1662,1556
,11311,1390,1251
,11312,970,820
,11313,826,611
,11314,825,608
,11315,1342,1176
,11316,2324,2191
,11317,5121,5189
,11318,5127,5188
,11319,5128,5188
,11320,5130,5189
,11321,5118,5188
,11322,5121,5187
,11323,5033,5187
,11324,4178,4241
,11401,4031,4057
,11402,3924,3987
,11403,3895,3929
,11404,3852,3911
,11405,4040,4067
,11406,5408,5491
,11407,5567,5614
,11408,5509,5497
,11409,3190,3191
,11410,1820,1710
,11411,1636,1485
,11412,1638,1481
,11413,1642,1485
,11414,1639,1484
,11415,1635,1481
,11416,3250,3206
,11417,5648,5711
,11418,5990,6104
,11419,5995,6105
,11420,5997,6108
,11421,5999,6108
,11422,5666,5715
,11423,4944,5010
,11424,4426,4479
,11501,4345,4386
,11502,4603,4706
,11503,5216,5152
,11504,5650,5802
,11505,6365,6668
,11506,6403,6663
,11507,6413,6655
,11508,6412,6650
,11509,5702,5898
,11510,3732,3714
,11511,2978,3042
,11512,2720,2735
,11513,2499,2366
,11514,2561,2534
,11515,2997,3045
,11516,4273,4291
,11517,6556,6643
,11518,6578,6642
,11519,6583,6643
,11520,6583,6643
,11521,6585,6644
,11522,6475,6641
,11523,6018,6176
,11524,4826,4809
,11601,4664,4656
,11602,4643,4618
,11603,4674,4641
,11604,4617,4640
,11605,5233,5146
,11606,6249,6343
,11607,6270,6338
,11608,6257,6336
,11609,4484,4634
,11610,3616,3642
,11611,3157,3285
,11612,3053,3285
,11613,3036,3293
,11614,3103,3284
,11615,3205,3286
,11616,4789,5228
,11617,6511,6543
,11618,7616,7641
,11619,7621,7641
,11620,6876,6820
,11621,6531,6550
,11622,6284,6536
,11623,6225,6335
,11624,6017,6267
,11701,5467,6513
,11702,5298,5706
,11703,5161,5203
,11704,4883,4807
,11705,4887,4816
,11706,5044,4999
,11707,5926,6119
,11708,5309,5355
,11709,3339,3200
,11710,1860,1734
,11711,1741,1527
,11712,1592,1383
,11713,1615,1338
,11714,1757,1523
,11715,1813,1575
,11716,3320,3348
,11717,6427,6536
,11718,6617,6660
,11719,6620,6661
,11720,6623,6659
,11721,6627,6659
,11722,6630,6658
,11723,6519,6596
,11724,5627,5374
,11801,5858,5659
,11802,5599,5366
,11803,5236,4953
,11804,5004,4706
,11805,5241,4966
,11806,5961,5794
,11807,6195,6106
,11808,6223,6195
,11809,3994,4057
,11810,2930,2838
,11811,2749,2712
,11812,2499,2449
,11813,2494,2435
,11814,2669,2625
,11815,2902,2840
,11816,4345,4480
,11817,6454,6656
,11818,7371,7602
,11819,7383,7603
,11820,7387,7602
,11821,7389,7601
,11822,7394,7599
,11823,6950,7071
,11824,6135,6264
,11901,5422,5369
,11902,5851,5979
,11903,5895,6035
,11904,5952,6115
,11905,6327,6563
,11906,6675,6845
,11907,6751,6840
,11908,6683,6837
,11909,5827,6135
,11910,4840,4976
,11911,4125,4307
,11912,3902,4090
,11913,3887,4017
,11914,3969,4030
,11915,4226,4263
,11916,5153,5202
,11917,6752,6835
,11918,6772,6832
,11919,6769,6834
,11920,6766,6834
,11921,6757,6834
,11922,6598,6803
,11923,6333,6541
,11924,5872,5994
,12001,5488,5397
,12002,5568,5582
,12003,5575,5699
,12004,6090,5869
,12005,6549,6752
,12006,6928,6955
,12007,7027,6991
,12008,7017,6991
,12009,6484,6939
,12010,4980,5062
,12011,4531,4550
,12012,4377,4331
,12013,4103,4023
,12014,4239,4180
,12015,4532,4532
,12016,5423,5450
,12017,7133,6981
,12018,7423,7365
,12019,7428,7365
,12020,7129,6979
,12021,7039,6980
,12022,6951,6981
,12023,6951,6982
,12024,6794,6978
,12101,6363,6515
,12102,6361,6515
,12103,6354,6516
,12104,6140,6197
,12105,6473,6519
,12106,6874,6886
,12107,6875,6880
,12108,6875,6877
,12109,5600,5982
,12110,4259,4451
,12111,4042,4138
,12112,3828,3944
,12113,3573,3713
,12114,3697,3822
,12115,3946,4062
,12116,4547,5371
,12117,6871,6872
,12118,6871,6870
,12119,6874,6869
,12120,6876,6869
,12121,6877,6869
,12122,6879,6869
,12123,6868,6868
,12124,5768,5676
,12201,5022,4889
,12202,5000,4859
,12203,4966,4814
,12204,4966,4810
,12205,5119,4979
,12206,6765,6623
,12207,6817,6621
,12208,6817,6618
,12209,4957,4977
,12210,4107,4269
,12211,3756,3915
,12212,3415,3518
,12213,3373,3487
,12214,3318,3514
,12215,3745,3911
,12216,4610,5075
,12217,6709,6623
,12218,6712,6617
,12219,6714,6618
,12220,6714,6616
,12221,6715,6615
,12222,6676,6614
,12223,6120,5906
,12224,5358,5045
,12301,4997,4817
,12302,5084,4892
,12303,5131,4958
,12304,5159,5101
,12305,5984,5903
,12306,6438,6631
,12307,6470,6626
,12308,6461,6623
,12309,5180,5239
,12310,4216,4280
,12311,3652,3731
,12312,3497,3567
,12313,3351,3418
,12314,3313,3379
,12315,3635,3719
,12316,4823,5004
,12317,6598,6616
,12318,6818,6825
,12319,6819,6826
,12320,6820,6827
,12321,6816,6821
,12322,6604,6615
,12323,6538,6620
,12324,6267,6413
,12401,6277,6412
,12402,6184,6357
,12403,5881,5946
,12404,5596,5455
,12405,5619,5457
,12406,5713,5672
,12407,6151,6311
,12408,5837,5758
,12409,3703,3559
,12410,2100,1974
,12411,1666,1592
,12412,1668,1592
,12413,1671,1596
,12414,1668,1595
,12415,1674,1591
,12416,3628,3697
,12417,6235,6404
,12418,6279,6402
,12419,6284,6402
,12420,6287,6402
,12421,6273,6404
,12422,6277,6403
,12423,6095,6129
,12424,5905,5898
,12501,5569,5564
,12502,5761,5792
,12503,5865,5900
,12504,6050,6096
,12505,6531,6657
,12506,6598,6720
,12507,6646,6775
,12508,6592,6719
,12509,4944,5030
,12510,3808,3845
,12511,2903,3114
,12512,2656,2634
,12513,2611,2615
,12514,2754,2970
,12515,2957,3107
,12516,4456,5151
,12517,6622,6765
,12518,6634,6763
,12519,6637,6762
,12520,6639,6763
,12521,6641,6763
,12522,6645,6762
,12523,6647,6760
,12524,6551,6699
,12601,6168,6224
,12602,6164,6227
,12603,6233,6230
,12604,6232,6232
,12605,6332,6234
,12606,6497,6556
,12607,7295,7172
,12608,6501,6553
,12609,5399,5428
,12610,4294,4256
,12611,4099,4100
,12612,3815,3814
,12613,3746,3815
,12614,3847,3812
,12615,4100,4106
,12616,4896,4806
,12617,6384,6419
,12618,6584,6546
,12619,6588,6547
,12620,6523,6545
,12621,6526,6544
,12622,6450,6544
,12623,6213,6227
,12624,6180,6226
,12701,6638,6776
,12702,5974,5993
,12703,5265,5215
,12704,4824,4684
,12705,5251,5191
,12706,6270,6403
,12707,6500,6651
,12708,6338,6467
,12709,4312,4236
,12710,3182,3120
,12711,2709,2796
,12712,2719,2791
,12713,2678,2792
,12714,2709,2790
,12715,2705,2792
,12716,3874,3899
,12717,6882,6940
,12718,7303,7324
,12719,7316,7325
,12720,7319,7324
,12721,7323,7322
,12722,7070,7111
,12723,6223,6263
,12724,5802,5823
,12801,5070,4909
,12802,5119,4971
,12803,5235,5111
,12804,5339,5254
,12805,6383,6395
,12806,6570,6483
,12807,6571,6478
,12808,6570,6477
,12809,4715,6191
,12810,3102,3406
,12811,2343,2421
,12812,1456,1321
,12813,1379,1197
,12814,1434,1273
,12815,2325,2423
,12816,3813,3913
,12817,6476,6471
,12818,6569,6471
,12819,6571,6469
,12820,6572,6470
,12821,6573,6468
,12822,6522,6464
,12823,6405,6464
,12824,5138,5152
,12901,4846,4765
,12902,5142,5111
,12903,5521,5421
,12904,5999,6097
,12905,6278,6391
,12906,6297,6391
,12907,6298,6384
,12908,6308,6381
,12909,5922,6260
,12910,4187,4367
,12911,3513,3757
,12912,3216,3325
,12913,3119,3244
,12914,3086,3242
,12915,3495,3743
,12916,4800,5132
,12917,6378,6372
,12918,6393,6368
,12919,6393,6368
,12920,6393,6369
,12921,6393,6369
,12922,6392,6370
,12923,6342,6373
,12924,6257,6316
,13001,6149,6239
,13002,6187,6244
,13003,6322,6247
,13004,6123,6251
,13005,6313,6256
,13006,6318,6259
,13007,6321,6254
,13008,6320,6252
,13009,5470,6229
,13010,3840,4697
,13011,3290,3562
,13012,2885,3076
,13013,2890,2996
,13014,3225,3222
,13015,3399,3556
,13016,5004,5882
,13017,6240,6244
,13018,6296,6241
,13019,6295,6241
,13020,6294,6241
,13021,6230,6240
,13022,6169,6237
,13023,6165,6238
,13024,6159,6236
,13101,6430,6476
,13102,5899,6015
,13103,5737,5743
,13104,5326,5331
,13105,5470,5524
,13106,5735,5750
,13107,5757,5777
,13108,5617,5751
,13109,3480,3370
,13110,2934,2729
,13111,2474,2190
,13112,1333,1188
,13113,1626,961
,13114,1848,1636
,13115,2471,2194
,13116,3200,3042
,13117,5781,5908
,13118,6744,6828
,13119,7350,7507
,13120,7107,7261
,13121,6730,6823
,13122,6515,6700
,13123,5883,5947
,13124,5778,5876
,20101,5910,5812
,20102,5550,5396
,20103,5122,4950
,20104,4847,4640
,20105,4907,4684
,20106,5207,5081
,20107,4974,4785
,20108,4192,4219
,20109,2362,2348
,20110,1557,1208
,20111,664,449
,20112,439,183
,20113,440,182
,20114,388,186
,20115,1566,955
,20116,2404,2349
,20117,5744,5762
,20118,7286,7309
,20119,7292,7309
,20120,7299,7307
,20121,7152,7207
,20122,6879,7104
,20123,6358,6536
,20124,5685,5810
,20201,5087,5700
,20202,5087,5348
,20203,5036,4894
,20204,4505,4510
,20205,4899,4742
,20206,5217,5145
,20207,5811,5953
,20208,5573,5728
,20209,2883,3079
,20210,2011,2113
,20211,2002,2020
,20212,1822,2004
,20213,1830,1807
,20214,1853,1849
,20215,2017,1998
,20216,2620,2642
,20217,5304,6003
,20218,6295,6403
,20219,6300,6405
,20220,6307,6404
,20221,6238,6360
,20222,6067,6213
,20223,5577,5616
,20224,5456,5287
,20301,4859,4740
,20302,4912,4750
,20303,5415,5118
,20304,5435,5138
,20305,6205,6479
,20306,6467,6499
,20307,6468,6492
,20308,6467,6490
,20309,4683,6247
,20310,3921,3926
,20311,3488,3441
,20312,3380,3240
,20313,3384,3238
,20314,3433,3308
,20315,3885,3858
,20316,4524,4619
,20317,6466,6492
,20318,7319,7365
,20319,7323,7365
,20320,7330,7178
,20321,6445,6483
,20322,6385,6481
,20323,6357,6481
,20324,6244,6475
,20401,6216,6450
,20402,6191,6418
,20403,6142,6364
,20404,5968,6174
,20405,6337,6577
,20406,7015,7263
,20407,7085,7258
,20408,6996,7255
,20409,4578,4719
,20410,3019,3188
,20411,2433,2328
,20412,1737,2179
,20413,2095,2179
,20414,2264,2179
,20415,2415,2332
,20416,3055,2985
,20417,5858,6092
,20418,7155,7248
,20419,7165,7249
,20420,7168,7250
,20421,6629,6611
,20422,6448,6449
,20423,6413,6240
,20424,6197,6093
,20501,5269,5182
,20502,5333,5188
,20503,5332,5194
,20504,5334,5199
,20505,5578,5264
,20506,6448,5986
,20507,7441,7087
,20508,5542,5474
,20509,4848,5198
,20510,3897,3944
,20511,3223,3268
,20512,3191,3264
,20513,3174,3258
,20514,3219,3251
,20515,3325,3245
,20516,3886,3842
,20517,5267,5189
,20518,6359,6104
,20519,6358,6105
,20520,5821,5684
,20521,5515,5465
,20522,5226,5266
,20523,5130,5185
,20524,4863,4912
,20601,5464,5192
,20602,5467,5191
,20603,5377,5188
,20604,5064,5104
,20605,5819,5826
,20606,6799,6980
,20607,6799,6975
,20608,6790,6975
,20609,4508,4507
,20610,3094,3012
,20611,2658,2707
,20612,2641,2713
,20613,2655,2719
,20614,2642,2687
,20615,2671,2702
,20616,3596,3663
,20617,6420,6360
,20618,7127,7115
,20619,7129,7113
,20620,7130,7113
,20621,7014,6977
,20622,6836,6811
,20623,5615,5604
,20624,5066,5067
,20701,4647,4673
,20702,4707,4603
,20703,4497,4494
,20704,4480,4395
,20705,5088,4954
,20706,5749,5930
,20707,5885,6029
,20708,5119,5176
,20709,2947,2767
,20710,2216,2365
,20711,1596,2110
,20712,1161,1838
,20713,1093,1283
,20714,1168,1221
,20715,1568,1882
,20716,2201,2348
,20717,3616,3533
,20718,6386,6480
,20719,6586,6651
,20720,6397,6481
,20721,6399,6481
,20722,6401,6480
,20723,5836,5846
,20724,5414,5292
,20801,5344,5207
,20802,5452,5321
,20803,5177,5045
,20804,4708,4543
,20805,5199,5075
,20806,5630,5598
,20807,5725,5707
,20808,5190,5498
,20809,2728,2590
,20810,1966,2567
,20811,1308,2040
,20812,1023,994
,20813,1047,1753
,20814,1033,1781
,20815,1306,2085
,20816,2159,2592
,20817,4301,4289
,20818,5964,5961
,20819,5969,5962
,20820,5972,5961
,20821,5975,5960
,20822,5977,5943
,20823,5502,5321
,20824,4968,4792
,20901,4796,4657
,20902,4750,4615
,20903,4918,4790
,20904,5110,5050
,20905,5873,6277
,20906,6237,6286
,20907,6339,6357
,20908,6243,6282
,20909,4104,4117
,20910,2438,2316
,20911,1844,1763
,20912,1833,1762
,20913,1832,1762
,20914,1833,1760
,20915,1862,1771
,20916,3306,4227
,20917,5639,6279
,20918,6404,6484
,20919,6413,6485
,20920,6416,6485
,20921,6312,6431
,20922,6258,6270
,20923,6209,6261
,20924,6210,6263
,21001,6320,6340
,21002,6319,6362
,21003,6318,6442
,21004,6349,6485
,21005,6331,6489
,21006,6411,6491
,21007,6450,6487
,21008,6415,6486
,21009,5995,6203
,21010,4141,4296
,21011,3285,3475
,21012,2913,2973
,21013,2904,2915
,21014,2911,2966
,21015,3177,3467
,21016,4094,4257
,21017,6169,6479
,21018,6409,6475
,21019,6736,6476
,21020,6419,6475
,21021,6424,6475
,21022,6386,6474
,21023,6363,6475
,21024,6223,6387
,21101,5501,5596
,21102,5297,5447
,21103,4994,5107
,21104,4987,5106
,21105,5289,5470
,21106,5690,5596
,21107,5694,5593
,21108,5692,5593
,21109,4352,4345
,21110,3443,3401
,21111,3092,2985
,21112,2962,2987
,21113,2906,2988
,21114,2946,2986
,21115,3096,2987
,21116,4111,3946
,21117,5691,5597
,21118,6182,6028
,21119,6400,6280
,21120,5767,5592
,21121,5706,5592
,21122,5536,5591
,21123,5534,5594
,21124,4604,4636
,21201,4550,4535
,21202,4980,4981
,21203,5089,5837
,21204,5056,5073
,21205,5834,6065
,21206,5984,6175
,21207,6065,6167
,21208,6048,6164
,21209,3377,3230
,21210,2374,2299
,21211,1853,1688
,21212,1698,1441
,21213,1696,1436
,21214,1780,1468
,21215,2035,1905
,21216,2382,2294
,21217,4674,4551
,21218,6175,6157
,21219,6177,6159
,21220,6177,6158
,21221,6178,6157
,21222,6178,6155
,21223,5854,5778
,21224,5455,5293
,21301,5476,5351
,21302,5529,5402
,21303,5580,5447
,21304,5580,5565
,21305,6550,6670
,21306,6768,6773
,21307,6771,6767
,21308,6770,6765
,21309,4511,4526
,21310,3467,3540
,21311,3281,3305
,21312,3055,2971
,21313,3113,2964
,21314,3217,3225
,21315,3339,3376
,21316,4254,4132
,21317,6616,6761
,21318,6850,6846
,21319,6855,6846
,21320,6833,6845
,21321,6777,6757
,21322,6698,6755
,21323,6645,6755
,21324,6389,6387
,21401,5591,5543
,21402,5899,5902
,21403,5782,5749
,21404,5415,5163
,21405,5932,5823
,21406,6460,6451
,21407,6915,6912
,21408,6389,6499
,21409,3737,3844
,21410,2676,2717
,21411,2612,2646
,21412,2110,2647
,21413,2106,2637
,21414,2133,2634
,21415,2640,2633
,21416,2800,2883
,21417,4797,5545
,21418,7612,7722
,21419,7622,7723
,21420,7626,7722
,21421,7630,7721
,21422,7632,7502
,21423,6961,6904
,21424,6721,6623
,21501,6311,6110
,21502,6311,6116
,21503,6384,6123
,21504,6619,6505
,21505,6821,6647
,21506,6932,6757
,21507,6931,6755
,21508,6612,6674
,21509,3739,3756
,21510,2857,2772
,21511,2825,2681
,21512,2756,2565
,21513,2604,2449
,21514,2707,2499
,21515,2866,2669
,21516,3250,3138
,21517,6193,6184
,21518,7011,6810
,21519,7012,6810
,21520,7013,6808
,21521,6933,6743
,21522,6538,6685
,21523,6301,6514
,21524,5368,5315
,21601,5356,5263
,21602,5410,5311
,21603,5402,5299
,21604,5417,5310
,21605,5928,5953
,21606,6165,6242
,21607,6205,6247
,21608,6134,6182
,21609,4018,3919
,21610,3164,2993
,21611,3029,2854
,21612,2978,2699
,21613,2979,2688
,21614,2979,2687
,21615,3019,2845
,21616,3304,2986
,21617,5911,5789
,21618,6250,6235
,21619,6250,6236
,21620,6203,6229
,21621,6176,6205
,21622,6177,6204
,21623,6136,6157
,21624,5695,5720
,21701,5095,5108
,21702,5314,5299
,21703,5400,5352
,21704,5452,5299
,21705,5619,5470
,21706,6217,6275
,21707,6218,6272
,21708,6216,6269
,21709,3946,3864
,21710,2545,2405
,21711,2085,2013
,21712,2093,2011
,21713,2088,2000
,21714,2092,1988
,21715,2082,1991
,21716,2865,2989
,21717,6020,6144
,21718,6252,6254
,21719,6253,6254
,21720,6254,6254
,21721,6255,6253
,21722,6116,6250
,21723,6036,6223
,21724,5845,5986
,21801,4960,4844
,21802,4968,4845
,21803,4750,4624
,21804,4962,4824
,21805,5865,6128
,21806,6243,6256
,21807,6253,6249
,21808,6241,6246
,21809,4368,6130
,21810,2889,3380
,21811,1825,1749
,21812,1317,1189
,21813,1337,1188
,21814,1492,1320
,21815,1973,1873
,21816,3210,3220
,21817,5509,5987
,21818,6184,6238
,21819,6189,6239
,21820,6192,6240
,21821,6191,6239
,21822,6192,6235
,21823,6100,6225
,21824,6070,6111
,21901,6289,6265
,21902,6016,6097
,21903,6016,5704
,21904,5898,5571
,21905,6066,6810
,21906,6964,7178
,21907,7007,7179
,21908,6963,7167
,21909,4918,5103
,21910,3767,3961
,21911,3095,3174
,21912,3054,3123
,21913,3033,3090
,21914,3060,3119
,21915,3151,3173
,21916,3942,3987
,21917,6575,6784
,21918,6982,7174
,21919,6990,7172
,21920,6994,7172
,21921,6992,7166
,21922,6892,7127
,21923,6637,6866
,21924,5914,6132
,22001,5435,5558
,22002,5253,5374
,22003,4800,4815
,22004,4538,4584
,22005,4541,4573
,22006,4677,4735
,22007,5241,5326
,22008,4405,4440
,22009,2823,2980
,22010,2432,2154
,22011,1916,2061
,22012,1926,1429
,22013,1930,1216
,22014,1939,1899
,22015,2623,2313
,22016,3154,2961
,22017,4737,4766
,22018,7369,7572
,22019,7375,7573
,22020,7385,7573
,22021,7396,7573
,22022,7034,7231
,22023,6150,6354
,22024,5953,5992
,22101,5105,5153
,22102,5119,5153
,22103,5524,5620
,22104,5821,5961
,22105,5936,6073
,22106,6263,6471
,22107,6428,6645
,22108,6029,6229
,22109,3671,3754
,22110,2326,2751
,22111,2209,2518
,22112,2181,2482
,22113,2182,2486
,22114,2195,2507
,22115,2288,2502
,22116,3115,3178
,22117,6032,6102
,22118,6893,7140
,22119,6900,7139
,22120,6910,7138
,22121,6918,7137
,22122,6926,7133
,22123,6923,7128
,22124,6464,6618
,22201,6252,6444
,22202,6260,6445
,22203,6462,6446
,22204,6424,6397
,22205,6462,6457
,22206,6489,6654
,22207,6782,6946
,22208,6368,6469
,22209,3914,3952
,22210,2765,3497
,22211,2360,3069
,22212,2113,2551
,22213,1945,2546
,22214,2081,2542
,22215,2391,3056
,22216,3197,3488
,22217,6385,6385
,22218,6986,6966
,22219,6989,6966
,22220,6991,6964
,22221,6995,6965
,22222,6978,6942
,22223,6972,6935
,22224,6604,6537
,22301,5080,5183
,22302,5077,5188
,22303,5088,5192
,22304,5086,5197
,22305,5092,5275
,22306,5394,5539
,22307,6309,6334
,22308,5355,5531
,22309,4363,4648
,22310,3506,3527
,22311,3496,3482
,22312,3482,3473
,22313,3117,3396
,22314,3500,3465
,22315,3509,3470
,22316,4026,3985
,22317,5432,5519
,22318,6344,6322
,22319,6660,6610
,22320,6017,5964
,22321,5426,5517
,22322,5374,5489
,22323,4888,4897
,22324,4691,4697
,22401,4522,4609
,22402,4600,4615
,22403,4578,4621
,22404,4578,4632
,22405,5541,5470
,22406,6380,6663
,22407,6558,6770
,22408,6396,6675
,22409,3701,3734
,22410,2235,2105
,22411,2130,2036
,22412,2135,2034
,22413,2142,2034
,22414,2130,2034
,22415,2178,2099
,22416,2961,2986
,22417,5051,5073
,22418,6723,6812
,22419,6730,6812
,22420,6734,6813
,22421,6609,6766
,22422,6488,6715
,22423,5139,5202
,22424,5047,5034
,22501,4782,4675
,22502,5037,4902
,22503,5274,5164
,22504,5274,5204
,22505,6073,6284
,22506,6184,6410
,22507,6189,6405
,22508,6183,6402
,22509,4141,4177
,22510,2292,2174
,22511,1674,1607
,22512,1571,1567
,22513,1521,1485
,22514,1690,1597
,22515,1694,1596
,22516,2418,2462
,22517,4770,6056
,22518,6240,6391
,22519,6249,6390
,22520,6251,6390
,22521,6254,6391
,22522,6257,6389
,22523,6260,6389
,22524,5992,6107
,22601,5330,5339
,22602,5282,5342
,22603,5279,5346
,22604,5277,5349
,22605,6339,6717
,22606,6727,6847
,22607,6794,6866
,22608,6745,6840
,22609,4913,5353
,22610,4046,4278
,22611,3581,3826
