,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,22613,17.73261472,17.50332199,17.66669881,17.54000225,17.75361066,17.53386997,17.5955689,17.22409456,17.19740356,17.19073403,17.54602518,17.544016,17.47786785,17.05155341,17.10411589,18.04736753,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22614,17.68474098,17.4555878,17.61886519,17.49224573,17.70572414,17.53380447,17.59549881,17.22402932,17.19733835,17.19066882,17.498265,17.49625705,17.43014915,17.05148832,17.10405076,18.0473016,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22615,17.81723825,17.58769885,17.75125143,17.62441856,17.83825677,17.68957363,17.75276559,17.37918184,17.35243774,17.34575494,17.63044798,17.62843664,17.56221733,17.20629738,17.25896445,18.20409293,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22616,18.04575959,17.81555407,17.97958128,17.85238034,18.06683912,18.24787485,18.31129394,17.93527294,17.9083384,17.90160801,17.85842726,17.85641008,17.7899986,17.76115746,17.81419954,18.76605776,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22617,21.30388855,21.06418574,21.23498001,21.10253131,21.32583772,20.85054473,20.91502264,20.52763972,20.49981744,20.49286523,21.10882769,21.1067273,21.03757596,20.34778554,20.40257584,21.38580652,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22618,28.91615088,28.65425872,28.84086346,28.69615395,28.94013189,28.95524215,29.02301722,28.60025335,28.56966666,28.56202368,28.70303319,28.70073836,28.62518567,28.4025289,28.46276315,29.54368745,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22619,139.6187939,28.65541238,28.84201952,28.69730815,28.94128924,28.96493663,29.03271565,28.60990946,28.57931946,28.57167565,28.70418748,28.70189262,28.62633896,28.41216363,28.4724044,29.55344555,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22620,153.7619415,28.6533852,28.83998812,28.69528002,28.93925558,28.96949331,29.03727418,28.6144481,28.58385654,28.57621234,28.70215919,28.69986438,28.62431243,28.41669222,28.47693605,29.55803212,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22621,146.7901088,28.69377009,28.88045713,28.73568379,28.97976935,28.94020812,29.00153759,28.58527883,28.55469727,28.54705557,28.74256607,28.74027022,28.66468421,28.38758753,28.44781168,29.52855476,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22622,28.95692658,28.69491556,28.88160499,28.7368298,28.98091848,28.93246761,28.99379795,28.57756897,28.54699005,28.53934901,28.74371217,28.7414163,28.66582932,28.37989473,28.44011369,29.52076346,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22623,28.79658472,28.53504109,28.72139749,28.57688056,28.82053382,28.89629214,28.94719731,28.54153671,28.51097012,28.50333216,28.58375065,28.58145887,28.50600673,28.34394223,28.40413689,29.48435061,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22624,28.794922,28.53338321,28.71973616,28.57522191,28.81887065,28.87837344,28.92929584,28.52368893,28.49312846,28.48549203,28.58209187,28.57980014,28.50434939,28.32613397,28.38631659,29.46631431,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22701,28.47336673,28.21276526,28.39845035,28.25445402,28.49722956,28.5470619,28.59822915,28.19368895,28.16324148,28.15563329,28.26129936,28.25901583,28.18383549,27.99686451,28.05682458,29.13282869,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22702,28.4739885,28.21338521,28.39907159,28.25507426,28.49785149,28.50641089,28.55761504,28.15319886,28.12276526,28.11516053,28.26191964,28.25963611,28.18445524,27.95646405,28.01639682,29.09191092,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22703,28.47383854,28.2132357,28.39892176,28.25492467,28.49770149,28.44440297,28.49566355,28.09143641,28.06102396,28.05342452,28.26177004,28.25948651,28.18430577,27.89483832,27.95472945,29.02949611,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22704,28.4758584,28.21524967,28.40093993,28.25693958,28.49972189,28.49747754,28.54868992,28.14430088,28.11387032,28.10626636,28.26378511,28.26150153,28.18631909,27.94758576,28.00751254,29.08291896,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22705,28.47943369,28.21881454,28.40451223,28.26050612,28.50329814,28.54569828,28.59686786,28.19233073,28.16188372,28.15427565,28.26735192,28.26506825,28.18988281,27.99550929,28.05546845,29.13145612,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22706,28.49235411,28.2316973,28.41742182,28.2733949,28.516222,28.5793608,28.63050144,28.22585999,28.19540151,28.18779056,28.28024169,28.27795769,28.20276138,28.02896433,28.0889461,29.16533954,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22707,28.4950766,28.23441184,28.42014202,28.27611072,28.51894522,28.57901084,28.63015195,28.22551142,28.19505305,28.18744214,28.28295772,28.28067365,28.20547505,28.02861653,28.08859807,29.16498729,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22708,28.4959,28.23523284,28.42096473,28.27693211,28.51976884,27.12863881,27.18095818,26.78088092,26.75091726,26.74342996,28.28377917,28.28149507,28.20629578,26.587184,26.64619132,27.70509782,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22709,22.76066723,22.51671799,22.69053795,22.55574287,22.78300524,21.0025944,21.06420115,20.67908747,20.65121333,20.64424816,22.56215079,22.56001319,22.48963681,20.49889803,20.55379047,21.53885394,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22710,20.74144244,20.50337913,20.67300521,20.54146242,20.76324148,20.27461137,20.33624904,19.95398628,19.92636045,19.91945733,20.54771574,20.54562971,20.47695136,19.775402,19.82980544,20.80609384,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22711,20.10294074,19.86673864,20.03503857,19.90452419,20.12456936,19.96215777,20.02380566,19.64276958,19.61525032,19.60837383,19.91072862,19.9086589,19.84051748,19.46487424,19.51906781,20.49158991,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22712,19.91652538,19.68086666,19.84877941,19.71856529,19.93810424,19.76188744,19.82355071,19.44329205,19.4158411,19.40898168,19.72475545,19.72269049,19.65470583,19.26583829,19.31989733,20.29000538,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22713,20.20222084,19.96572933,20.13423546,20.00356118,20.22387595,20.05097029,20.11263819,19.73123052,19.70368097,19.6967969,20.00977322,20.00770096,19.93947605,19.55313935,19.60739257,20.58098521,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22714,20.2029235,19.96642995,20.13493754,20.00426213,20.22457881,20.15360172,20.21526135,19.83345567,19.80587111,19.7989783,20.01047421,20.00840194,19.94017644,19.6551382,19.70946036,20.68429012,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22715,19.91719947,19.68153879,19.84945294,19.71923774,19.93877851,19.97188244,20.03600289,19.65245575,19.62493317,19.61805585,19.72542794,19.72336297,19.65537774,19.47453896,19.52873906,20.50137838,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22716,20.05232749,19.81627292,19.98446773,19.85403488,20.0739426,20.15359742,20.21779179,19.83345138,19.80586683,19.79897402,19.86023543,19.858167,19.79006814,19.65513393,19.70945608,20.68428579,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22717,22.12250708,21.88041804,22.05291256,21.91914534,22.14467475,22.17392609,22.23894238,21.84578225,21.81750859,21.81044358,21.9255044,21.92338309,21.85354336,21.66301012,21.71868934,22.71787198,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22718,28.63344991,28.37238181,28.55839938,28.41414521,28.65735546,28.65958898,28.72724378,28.30577058,28.27528473,28.26766694,28.4210028,28.4187152,28.34340024,28.10869802,28.16873368,29.24609419,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22719,76.01487356,28.37077221,28.55678643,28.41253486,28.65574073,28.66693681,28.7345946,28.31308932,28.28260096,28.27498255,28.41939233,28.41710476,28.34179116,28.11600056,28.17604116,29.25349023,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22720,103.7870295,28.36872539,28.55473535,28.41048708,28.65368738,28.66943734,28.73709614,28.31557995,28.28509074,28.27747212,28.4173444,28.41505688,28.33974501,28.11848567,28.17852795,29.25600717,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22721,97.55254378,32.55861598,32.75335368,32.60233716,32.85694861,32.77603011,32.83631572,32.40591609,32.37402617,32.36605754,32.60951623,32.60712138,32.52827581,32.19976707,32.26256776,33.38954765,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22722,31.38462045,31.11553283,31.30726451,31.15857912,31.40926034,31.3358191,31.39647157,30.97140639,30.94000771,30.93216183,31.16564737,31.16328949,31.085661,30.76843294,30.83026624,31.93988589,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22723,29.4707495,29.20724071,29.39499734,29.24939455,29.49487854,29.5496192,29.60114116,29.19227746,29.16148803,29.15379439,29.25631626,29.25400726,29.1779882,28.99324245,29.05387595,30.14196484,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22724,32.86740249,32.59399263,32.78880402,32.63773036,32.89243816,32.92782343,32.98074546,32.55710852,32.52516682,32.51718525,32.64491214,32.64251639,32.56364098,32.3506248,32.41352746,33.54233705,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22801,36.79478246,36.50992449,36.71289294,36.55549358,36.82086641,36.87734307,36.93163899,36.49099332,36.45770449,36.4493863,36.56297608,36.56048001,36.47830197,36.2758012,36.34135676,37.51777367,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22802,32.54553706,32.27306543,32.46720831,32.31665307,32.57048682,32.62994485,32.68252153,32.26040913,32.22856904,32.22061286,32.3238102,32.32142267,32.24281793,32.05458222,32.11728479,33.24250377,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22803,31.12064981,30.85233164,31.04351507,30.89525485,31.14521924,31.12839809,31.18046908,30.7648065,30.73347857,30.72565036,30.90230288,30.89995174,30.82254523,30.56229039,30.62398436,31.73110377,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22804,30.27908832,30.01322326,30.20265879,30.05575404,30.30343312,30.25835727,30.3101102,29.89820988,29.86717871,29.85942466,30.06273764,30.060408,29.98370918,29.69761215,29.75872171,30.85535369,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22805,32.6166712,32.34399221,32.53828283,32.38761302,32.64163994,32.66811676,32.72074144,32.29842993,32.26657682,32.25861739,32.3947756,32.39238625,32.31372169,32.09251885,32.15524706,33.28092616,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22806,39.22879859,38.93684559,39.14486943,38.98354969,39.25553222,39.30201848,39.35729085,38.90607026,38.8719544,38.86342956,38.99121855,38.98866031,38.90443544,38.6855319,38.75271613,39.95835995,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22807,51.74219673,51.41376782,51.64778166,51.46630701,51.7722704,51.78746834,51.84782087,51.3420944,51.3037199,51.29413091,51.47493401,51.47205615,51.37730842,51.09402652,51.16959726,52.52574008,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22808,28.60737752,28.34638542,28.53234884,28.38813666,28.63127611,26.88468419,26.93720656,26.53789203,26.50801158,26.50054507,28.39499226,28.39270531,28.31741228,26.34473301,26.40357646,27.45954236,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22809,20.02708736,19.79110636,19.95924875,19.82885655,20.04869573,19.11604161,19.17409208,18.80000291,18.77277225,18.76596788,19.83505517,19.83298739,19.76490975,18.62397319,18.67759842,19.63992148,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
,22810,17.80819553,17.57868249,17.74221629,17.61539799,17.82921164,17.64054827,17.6997649,17.33035056,17.30362317,17.29694455,17.62142671,17.6194156,17.5532039,17.15757419,17.21020833,18.15474586,376.4356256,376.4356256,376.4356256,376.4356256,376.4356256,377.5631687,379.4090373,377.5631687,377.5631687,377.5631687,376.4356256,376.4356256,376.4356256,377.5631687,377.5631687,377.5631687,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022,686.9019022
