,MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,40704,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,1.123436299,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40705,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,1.125360066,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40706,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,1.145667829,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40707,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,1.080259884,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40708,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,0.280383801,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40709,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,0.166128043,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40710,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,0.165622028,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40711,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,0.162043999,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40712,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,0.169208889,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40713,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,0.168558115,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40714,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,0.160238461,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40715,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,0.166402094,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40716,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,0.134881382,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40717,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,0.183987273,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40718,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,1.081111475,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40719,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40720,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40721,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40722,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,1.097956001,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40723,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40724,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,1.096032233,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40801,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40802,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40803,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40804,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40805,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,0.974512587,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40806,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,0.978382549,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40807,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,0.371644319,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40808,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,0.068034553,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40809,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,0.018362536,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40810,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,0.013549614,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40811,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40812,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40813,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40814,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40815,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,0.008572826,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40816,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,0.01106122,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40817,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,0.054798551,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40818,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,0.942509574,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40819,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40820,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40821,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40822,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40823,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40824,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,1.002599843,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40901,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40902,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40903,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40904,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40905,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40906,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,1.150652568,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40907,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,0.540068976,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40908,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,0.08900032,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40909,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40910,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,0.069093171,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40911,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,0.066604777,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40912,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,0.05935151,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40913,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,0.061839904,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40914,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,0.059457467,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
,40915,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,0.064328298,90.53726733,90.53726733,90.53726733,90.53726733,90.53726733,89.962624,89.64436,89.962624,89.962624,89.962624,90.53726733,90.53726733,90.53726733,89.962624,89.962624,89.962624,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
