,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10115,6.499635993,9.066122099,9.029383363,6.490521075,6.484359596,5.586376532,5.686371416,5.510864659,5.499692377,5.52671651,6.475884553,6.474356596,6.473092564,5.517549119,5.548474798,5.490167819,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10116,6.630760612,9.120359566,9.094463237,6.621542211,6.61531078,5.606741106,5.707243624,5.531089162,5.519896156,5.546970418,6.606739519,6.605194214,6.603915832,5.537786022,5.568769066,5.510353931,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10117,7.935459568,12.16248538,12.14695835,7.925211502,7.918284042,7.350771163,7.494747603,7.263123476,7.250155652,7.281522942,7.9087554,7.907037489,7.905616316,7.270882223,7.30677809,7.239100365,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10118,12.41390669,19.33299307,16.71671157,12.40012425,12.39080763,12.2480672,12.5141199,12.12673506,12.10878349,12.15220574,12.37799273,12.37568234,12.37377103,12.13747562,12.18716686,12.09347947,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10119,14.894555,20.26173902,20.07987465,17.28770179,17.23799351,12.88189675,17.82799155,12.75620502,12.73760843,12.78259089,13.0067146,13.00432087,13.0023406,12.7673315,12.8188082,12.72175452,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10120,13.04905491,20.13517917,19.92727964,14.86168016,17.22415086,15.95661285,15.03711355,12.76116642,12.74256475,12.78755951,13.01183478,13.00944037,13.00745954,12.77229595,12.82378672,12.72670651,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10121,13.03883345,17.33288912,14.95893527,13.02455782,13.01490782,20.53837888,17.83664333,12.75128231,12.73269076,12.77766103,13.00163435,12.99924129,12.99726158,12.76240577,12.81386851,12.71684116,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10122,13.06024351,17.30099456,17.39479345,15.4381113,15.47836298,25.34332135,20.69196482,12.77198576,12.753373,12.79839458,13.02300037,13.02060448,13.01862243,12.78312192,12.83464338,12.73750531,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10123,13.09557739,15.48928265,17.44926316,15.5314869,15.5055562,25.69620311,19.0292467,12.80615351,12.78750573,17.24275818,13.05826159,13.05586102,13.0538751,12.81731061,12.86892899,12.77160819,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
,10124,15.43691453,13.04764526,17.41949556,15.54553492,15.47414813,25.94441653,19.13223296,12.77118692,17.35388839,17.23889145,13.02217596,13.01978018,13.01779822,17.30473684,12.83384178,12.73670798,148.0324497,148.0324497,148.0324497,148.0324497,148.0324497,150.1505469,150.564282,150.1505469,150.1505469,150.1505469,148.0324497,148.0324497,148.0324497,150.1505469,150.1505469,150.1505469,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973,114.1900973
