,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,10104,14.04234039,14.03704761,14.0465604,14.02868962,14.01058595,13.85985247,14.24076442,13.77704301,13.76658044,13.77342843,14.02332412,14.00930619,14.01883727,13.80479501,13.8227199,13.76935682,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10105,14.1710145,14.1656856,14.1752633,14.15727059,14.13904341,19.72396197,14.38955791,13.92018617,13.90964436,13.91654422,14.15186848,14.13775492,14.14735102,13.94814838,13.96620904,13.91244177,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10106,14.19122049,14.18588592,14.19547381,14.17746196,14.15921537,25.66875971,14.38955791,13.92018617,13.90964436,13.91654422,14.1720541,14.15792551,14.16753183,13.94814838,19.54600842,13.91244177,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10107,20.72470708,17.19230331,17.4212611,17.18410679,17.17521452,26.99104254,18.07195386,14.01548411,19.69029333,25.52371277,14.27107147,14.25686921,14.26652562,19.70407998,25.77475022,14.00770094,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10108,23.2173409,20.31229699,20.66892239,17.14946428,20.17123438,26.35041857,17.91376183,19.2617393,19.56706731,25.76659454,16.67529511,16.53607095,13.8521668,19.43474806,20.0411215,19.43351731,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10109,23.29258894,16.32551675,16.67948953,16.58125757,16.34201646,19.08938876,16.99575615,12.66224205,18.36761605,18.62982478,15.87867911,15.77345611,13.08432734,12.68835699,18.55138713,18.06408679,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10110,13.27392905,9.634493859,12.86909617,12.82743875,12.56368633,9.427352813,9.653400506,9.363881052,9.35586171,9.361110552,9.623974806,9.613230063,9.620535634,9.385152399,9.398891456,9.357989747,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10111,12.6795886,8.983376479,8.990339525,8.977258714,8.964007434,8.786294647,8.98994482,8.725619636,8.717953649,8.722971212,8.973331348,8.963070694,8.970047122,8.745953705,8.75908738,8.719987918,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10112,8.987250621,8.983376479,8.990339525,8.977258714,8.964007434,8.786294647,8.98994482,8.725619636,8.717953649,8.722971212,8.973331348,8.963070694,8.970047122,8.745953705,8.75908738,8.719987918,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10113,8.987230483,8.983356347,8.990319382,8.97723859,8.963987329,8.786274439,8.989923907,8.725599516,8.71793354,8.722951096,8.97331123,8.963050591,8.970027009,8.745933556,8.759067211,8.719967807,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10114,8.987250621,8.983376479,8.990339525,8.977258714,8.964007434,8.786294647,8.98994482,8.725619636,8.717953649,8.722971212,8.973331348,8.963070694,8.970047122,8.745953705,8.75908738,8.719987918,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10115,9.624902181,9.620849092,9.628133764,9.614448743,9.60058538,9.402061439,9.627225493,9.338700017,9.330694615,9.335934333,9.61033997,9.599605372,9.606904045,9.359934386,9.373649559,9.332818953,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10116,9.358960144,9.354981688,9.362132221,9.348699194,9.33509111,8.798405856,9.002479175,8.737678007,8.730005344,8.735027276,9.34466608,9.334129147,9.341293424,8.758029784,8.771174895,8.732041385,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10117,13.39613416,13.39102273,13.40020958,13.38295111,13.36546774,12.63369986,12.97177205,12.55623974,12.54645304,12.55285866,13.37776945,13.36423183,13.37343634,12.58219902,12.59896599,12.54905007,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10118,14.46665136,14.4612395,19.84660948,14.45269348,14.43418251,14.08922323,14.47814902,14.00541309,13.99482409,14.00175483,14.44720726,14.43287396,14.44261947,14.03350045,14.05164194,13.99763402,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10119,15.73892823,15.73315932,24.71382855,17.84063634,15.70431725,15.12577492,17.79816335,15.0374426,15.02628225,15.03358695,15.71820131,15.70292236,15.71331083,15.06704549,15.08616584,15.02924379,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10120,17.70000415,15.43271485,24.4050118,17.54145054,17.51221207,14.6910438,15.1009962,14.60460809,14.59368736,14.60083523,15.41797552,15.40291995,15.41315654,14.63357536,14.65228518,14.59658532,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10121,17.72784573,15.50827798,24.43042276,15.49926782,18.33751509,14.6910438,18.58912871,14.60460809,14.59368736,14.60083523,15.49348365,15.4783719,15.48864669,14.63357536,14.65228518,14.59658532,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10122,18.72864553,15.73798622,24.70187817,18.65389772,18.62349401,20.43923255,18.72400958,14.60460809,14.59368736,14.60083523,15.7230247,15.70774216,15.71813307,14.63357536,14.65228518,14.59658532,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10123,18.59090864,18.37611799,24.41131783,18.4717548,18.41787613,26.2195135,22.17301202,14.60460809,14.59368736,14.60083523,15.49348365,15.4783719,15.48864669,14.63357536,20.22065947,14.59658532,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10124,18.60184255,18.35121455,21.01536428,18.46310952,18.38464638,26.61389402,18.9438133,14.60460809,20.18616151,14.60083523,15.46153954,15.44645155,15.45671018,19.98284264,20.51259976,14.59658532,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10201,21.3617839,20.96285379,21.52125391,17.89572035,14.93399596,31.43932077,22.41791861,14.74073001,20.29343908,14.73693111,14.94735887,14.93265344,14.94265196,14.76989718,14.7887361,14.73265188,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10202,21.08849237,14.99372069,21.16870093,14.98493863,14.96591639,27.20347964,22.37722123,14.86518799,14.854123,14.86136529,14.97930089,14.9645717,14.97458637,14.89453792,14.91349489,14.85705924,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
,10203,14.50936705,14.5039432,14.51369156,14.49537825,14.47682628,26.17806185,21.59362462,14.28211502,14.27137284,14.27840384,14.48987988,14.47551483,14.48528192,14.31060872,14.32901266,14.27422342,95.76455935,95.76455935,95.76455935,95.76455935,95.76455935,98.05425859,97.4834224,98.05425859,98.05425859,98.05425859,95.76455935,95.76455935,95.76455935,98.05425859,98.05425859,98.05425859,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916,101.6146916
