,MoDaHr,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV,TDV
,Fuel=,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,Elec,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,NatGas,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane,Propane
,CZ=,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,41405,25.38946231,25.16064762,25.30526312,25.348939,25.45669496,25.7706437,25.72776673,25.8824864,25.80675649,25.75373325,25.27192888,25.28014436,25.21031361,25.74421237,25.75789245,26.29938233,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41406,25.39245986,25.16363785,25.30825798,25.35193525,25.45969466,25.81016434,25.76721546,25.92205414,25.84629234,25.79324676,25.27492267,25.28313841,25.21330543,25.78372188,25.79740771,26.33912566,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41407,25.10331915,24.87520297,25.019377,25.06291955,25.17034656,25.26653952,25.22455633,25.37778136,25.3024583,25.24971991,24.98614452,24.99433492,24.92471734,25.24025019,25.25385677,25.79243759,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41408,19.99375209,19.77810886,19.91439973,19.95556145,20.05711457,18.49861494,18.471703,18.60178992,18.53192902,18.48301503,19.88298433,19.8907269,19.82491588,18.47423202,18.4868519,18.98637675,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41409,14.95831228,14.75496105,14.88348313,14.92229857,15.018063,14.91977323,14.89679723,15.01868249,14.95170995,14.90481829,14.85385846,14.86115969,14.7991,14.8963984,14.90849652,15.38736878,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41410,14.54058982,14.33825829,14.4661359,14.5047567,14.60004092,14.28733589,14.26513337,14.38549134,14.31902922,14.27249493,14.43665978,14.4439244,14.38217591,14.26413922,14.27614513,14.75136776,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41411,14.23615169,14.03456333,14.16197124,14.20045018,14.29538442,14.27560365,14.25342781,14.37374512,14.30729246,14.26076481,14.13260338,14.13984132,14.07831963,14.25241028,14.26441449,14.73956941,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41412,14.23473903,14.03315411,14.16055984,14.19903813,14.29397075,14.29487087,14.27267395,14.3930353,14.3265671,14.28002855,14.13119249,14.13843031,14.07690967,14.27167207,14.28367909,14.7589452,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41413,14.26847767,14.0668104,14.19426818,14.23276219,14.32773359,14.43300181,14.41064934,14.53133087,14.46475119,14.41813459,14.16488883,14.17212961,14.11058383,14.4097641,14.42179125,14.89785448,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41414,14.34284054,14.14099174,14.26856425,14.30709292,14.4021498,14.38599787,14.36370449,14.48427091,14.41772917,14.37113913,14.23915846,14.24640575,14.18480458,14.3627734,14.3747937,14.85058568,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41415,14.25386302,14.05223142,14.17966666,14.21815386,14.31310846,14.35584141,14.3335677,14.45407851,14.3875611,14.3409881,14.15029251,14.157532,14.09599711,14.33262544,14.34464134,14.82025929,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41416,14.54579449,14.34345026,14.47133589,14.50995912,14.60524932,14.41783106,14.39551691,14.51614205,14.44957461,14.40296658,14.44185792,14.449123,14.38737063,14.39459763,14.40662257,14.88259825,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41417,16.00635956,15.80044994,15.93058897,15.96989276,16.06686201,16.43558081,16.41195029,16.5362968,16.46810091,16.42035269,15.90059159,15.90798468,15.84514421,16.41177901,16.42409812,16.91171772,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41418,25.31874057,25.09009853,25.23460491,25.27824784,25.3859225,25.68533414,25.65566911,25.79707516,25.7214141,25.66843906,25.20129582,25.20950511,25.13972704,25.65892684,25.67259448,26.21359206,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41419,25.48372463,25.25467984,25.39944077,25.44316057,25.5510249,25.96567588,25.93582795,26.07775104,26.00186373,25.94873027,25.366073,25.37429675,25.30439578,25.93918961,25.95289812,26.49551348,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41420,25.51174449,25.2826313,25.42743546,25.47116832,25.57906485,25.94601984,25.91109298,26.05807157,25.98220013,25.92907778,25.39405773,25.40228393,25.33236208,25.91953911,25.93324475,26.47574669,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41421,25.51161983,25.28250695,25.42731091,25.47104371,25.57894011,25.94838874,25.91345929,26.06044329,25.98456993,25.93144625,25.39393323,25.40215942,25.33223767,25.92190734,25.93561333,26.47812893,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41422,25.39266788,25.16384537,25.30846581,25.35214318,25.45990283,25.90694997,25.86382453,26.01895513,25.94311522,25.89001495,25.27513043,25.2833462,25.21351306,25.88048025,25.89418019,26.43645666,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41423,25.39111075,25.16229204,25.30691008,25.35058672,25.45834458,25.84788152,25.80486489,25.95981628,25.88402403,25.83095714,25.27357525,25.28179088,25.2119589,25.82142843,25.83511977,26.37705537,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41424,25.38614814,25.15734155,25.30195193,25.34562627,25.45337842,25.83872747,25.7957267,25.95065131,25.87486646,25.82180474,25.26861887,25.27683406,25.20700578,25.81227696,25.82596696,26.36784974,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41501,24.24391683,24.01789853,24.16074665,24.20388876,24.31032782,24.556924,24.51616227,24.66732003,24.59256968,24.54023228,24.12781979,24.13593488,24.06695754,24.53083455,24.54433768,25.07882349,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41502,24.24155144,24.01553892,24.15838339,24.20152439,24.30796073,24.53348303,24.49276384,24.64385112,24.56911968,24.51679553,24.12545737,24.13357225,24.06459667,24.50740019,24.52089989,25.05525043,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41503,24.24006817,24.01405927,24.15690145,24.20004176,24.30647639,24.53546598,24.49474323,24.64583644,24.5711034,24.51877813,24.12397596,24.13209071,24.06311624,24.50938258,24.52288258,25.05724456,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41504,24.24106821,24.01505686,24.15790059,24.20104137,24.30747715,24.56225688,24.52148552,24.67265927,24.59790461,24.54556419,24.12497475,24.13308958,24.06411437,24.53616593,24.54966983,25.08418642,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41505,24.24521502,24.01919356,24.16204368,24.20518639,24.31162694,24.66175865,24.62080141,24.77227964,24.69744467,24.64504803,24.12911636,24.13723156,24.06825325,24.63563968,24.64915808,25.18424887,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41506,24.24709153,24.02106549,24.16391851,24.20706209,24.3135048,24.67678875,24.63580382,24.78732766,24.71248056,24.66007543,24.13099052,24.13910588,24.07012618,24.65066555,24.66418615,25.19936367,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41507,24.25653879,24.03048968,24.17335728,24.21650526,24.32295883,24.52070315,24.4800034,24.63105601,24.55633488,24.50401795,24.14042593,24.14854212,24.07955538,24.4946239,24.50812175,25.04239854,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41508,20.00702901,19.79135337,19.92766472,19.96883264,20.07040101,18.43381774,18.40697543,18.53691549,18.46710688,18.41822951,19.89624461,19.90398834,19.83816743,18.40945307,18.42206351,18.92121443,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41509,14.87509883,14.67195074,14.80034443,14.8391211,14.93478986,14.94140699,14.91839594,15.04034204,14.97335204,14.92644815,14.77074935,14.77804329,14.71604559,14.91802608,14.93012735,15.40912445,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41510,14.42126957,14.21922932,14.34692284,14.38548804,14.48063509,14.44008367,14.41767507,14.53842118,14.47183578,14.42521518,14.31748915,14.32474332,14.26308371,14.41684397,14.42887215,14.90497625,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41511,14.27123824,14.06956423,14.19702627,14.23552157,14.33049615,14.43069605,14.40830348,14.52902236,14.46244454,14.41582925,14.16764595,14.17488696,14.11333913,14.40745899,14.4194858,14.89553572,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41512,14.33292495,14.13110036,14.25865757,14.29718162,14.3922271,14.52506054,14.50256188,14.62349933,14.55684535,14.51017673,14.22925531,14.23650173,14.17490794,14.5017969,14.51383747,14.99043195,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41513,14.30181884,14.10007018,14.22757941,14.26608895,14.36109868,14.50001116,14.47754268,14.5984201,14.53178634,14.48513187,14.1981882,14.2054319,14.14386128,14.47675458,14.4887915,14.96524142,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41514,14.35388957,14.1520138,14.27960336,14.31813717,14.41320676,14.53730073,14.51490864,14.63575411,14.56909026,14.52241472,14.25019364,14.25744189,14.19583249,14.51403364,14.526076,15.00274111,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41515,14.34558672,14.14373121,14.27130796,14.3098379,14.40489795,14.46998458,14.4476364,14.56835773,14.5017482,14.4551107,14.24190119,14.24914872,14.1875455,14.44673645,14.458769,14.93504564,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41516,14.48475421,14.28255898,14.41035044,14.44894523,14.54416526,14.76497336,14.74243273,14.86369811,14.79685051,14.75004631,14.38089418,14.38815391,14.32644701,14.74164214,14.75371769,15.23169664,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41517,16.1589101,15.9526281,16.08300249,16.12237735,16.21952197,16.568059,16.54434205,16.66893289,16.60063008,16.55280701,16.05295086,16.06035732,15.9974032,16.54421988,16.5565583,17.0449424,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41518,24.32651342,24.1002935,24.24326905,24.28644965,24.39298366,24.6714266,24.64242304,24.78195911,24.70711635,24.65471424,24.21031282,24.21843514,24.14939628,24.6453049,24.65882472,25.1939713,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41519,24.93824597,24.71053275,24.8544521,24.89791773,25.00515498,25.55544317,62.41193815,25.66702937,25.59147314,25.5385715,24.82127832,24.82945426,24.75995966,25.52907246,25.54272116,26.08296918,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41520,24.96639595,24.73861402,24.8825768,24.92605554,25.03332515,25.47807238,50.227312,25.58956636,25.51407257,25.46121465,24.849393,24.85757141,24.78805584,25.45172347,25.46536089,26.00516241,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41521,24.97052328,24.74273126,24.88670041,24.93018108,25.03745544,25.44771378,42.28221461,25.55917157,25.48370229,25.43086152,24.85351515,24.86169392,24.79217527,25.42137342,25.43500641,25.97463275,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41522,24.61698449,24.3900555,24.5334792,24.57679514,24.68366307,25.14582294,25.10396121,25.25692089,25.18169526,25.12902508,24.50041967,24.50856745,24.43931218,25.11956761,25.13315659,25.67104079,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41523,24.24860277,24.02257303,24.16542838,24.20857267,24.31501712,24.64822201,24.60728817,24.75872686,24.68390282,24.63151383,24.13249986,24.14061535,24.07163453,24.62210685,24.63562328,25.17063595,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41524,24.24498653,24.01896562,24.1618154,24.204958,24.31139829,24.64115644,24.60023574,24.75165287,24.67683454,24.62444954,24.12888816,24.13700333,24.0680252,24.61504327,24.62855868,25.16353057,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41601,23.89891809,23.67374197,23.81605782,23.85903917,23.96508162,24.15231901,24.11225511,24.26223278,24.18780897,24.1357002,23.78325365,23.7913385,23.72261818,24.12634353,24.13978767,24.67193861,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
,41602,23.88411128,23.6589713,23.80126431,23.84423876,23.95026419,24.13861635,24.09857832,24.24851379,24.17410104,24.12200001,23.7684654,23.77654895,23.70783967,24.11264474,24.12608688,24.65815874,232.4029031,232.4029031,232.4029031,232.4029031,232.4029031,232.5416095,232.5930485,232.5416095,232.5416095,232.5416095,232.4029031,232.4029031,232.4029031,232.5416095,232.5416095,232.5416095,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697,500.3893697
