05-29-2019 02:12:05,2019_1_0_a,RIBD\2019\2019,192,0,Conditioned,,,,,,,Proposed Model Site Electric Use,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model TDV,,,,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model TDV,,,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Proposed Design Rating Model Site Electric Use,,,,,,,,,,,,,Proposed  Design Rating Model Site Fuel Use,,,,,Proposed  Design Rating Model TDV,,,,,,,,,,,,,Proposed Design Rating Model Electric Demand,,,,,,,,,,,,,Reference Design Rating Model Site Electric Use,,,,,,,,,Reference Design Rating Model Site Fuel Use,,,,Reference Design Rating Model TDV (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model TDV (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Electric Demand,,,,,,,,,Energy Design Ratings,,,,,,Compliance Total TDV Results By Fuel (kTDV/ft2-yr),,,,,,,,Proposed PV Scaling,,,Target EDR,,Standard Design PV,,Proposed Design CO2 Emissions,,,Standard Design CO2 Emissions,,,Self Utilization Credit,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Reference Design Rating Model Site Electric CO2 Emissions,,,,,,,,,Reference Design Rating Model Site Fuel CO2 Emissions,,,,CAHP / CMFNH Results,,,,,,,,,,,,,,,
,Project,,Climate,Dwelling,Area,,Pass /,Compliance,EDR Efficiency,EDR Total,EDR,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total TDV,Compliance TDV,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Proposed,Proposed,Proposed,Standard,Standard,Standard,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Max PV,PV Scale,Scaled PV,,Target,Prop Mixed Fuel,Std Design,Self Consumed Solar,Grid Exported Solar,CO2 Generated,Self Consumed Solar,Grid Exported Solar,CO2 Generated,TDV Cap,Battery,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,EDR Bonus Points,CAHP Delta EDR,Cash Bonus Total,2019 Zone Ready Kicker,2019 Zone Kicker,High Performance Fenestration Kicker,High Performance Attic Kicker,High Performance Wall Kicker,Whole House Fans Kicker,Balanced IAQ Kicker,DOE Zero Energy Kicker,Drain Water Heat Recovery Kicker,Design Charrette Kicker,ENERGYStar Laundry Recycling Kicker,CAHP Base Incentive,CAHP Total Incentive
Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,Margin,Margin,Margin,Total,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(kWh),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Efficiency,PV+Batt+Flex Only,Total,Efficiency,PV+Batt+Flex Only,Total,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,EDR,Status,Total kWh,PV kW,(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(kTDV/ft2-yr),Ratio,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(int),(int),($),($),($),($),($),($),($),($),($),($),($),($),($),($)
"05-29-2019 02:13:57","RIBD\2019\2019_CZ01_2100ft2_Prop_Elec.ribd19","TDSv30 V17R01 V17 R01 UGLASS20 ELEC PVSTD",1,1,2100,"Proposed and Standard","PASS",10.12,4.8,4.8,45.1,4160.81,0,195.132,1523.01,0,-4079.41,0,0,505.557,1920.52,2025.88,119.621,6371.13,5878.96,0,0,0,0,0,0,53.38,0,2.6,20.14,0,-45.17,0,0,7.96,26.06,28.26,1.74,94.97,76.12,1.88923e-05,0,0.0222819,0.163964,0,-0.110486,0,0,0.134212,0.271354,0.303644,0.0203874,0.805377,0.186265,4885.08,0,195.132,1500.5,-4079.41,505.557,1923.57,2025.88,119.621,7075.93,6580.71,0,0,0,0,0,63.81,0,2.6,19.83,-45.19,7.96,26.1,28.26,1.74,105.11,86.24,1.88938e-05,0,0.0222819,0.161006,-0.110486,0.134212,0.272191,0.303644,0.0203874,0.803256,0.183307,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",-0.00212076,-0.00295781,9.6,11.7,4160.81,0,195.132,1523.01,0,-4079.41,0,0,505.557,1920.52,2025.88,119.621,6371.13,0,0,0,0,0,53.38,0,2.6,20.14,0,-45.17,0,0,7.96,26.06,28.26,1.74,94.97,1.88923e-05,0,0.0222819,0.163964,0,-0.110486,0,0,0.134212,0.271354,0.303644,0.0203874,0.805377,4317.29,0,195.132,3293.24,2135,2349,2531,297.5,15118.2,0,0,0,0,56.23,0,2.6,46.4,33.22,32.37,35.36,4.59,210.77,56.23,0,2.6,46.4,33.22,32.37,35.36,4.59,210.77,1.88923e-05,0,0.0222819,0.634969,0.623429,0.350416,0.414472,0.0629297,2.10852,66.5,21.4,45.1,71.3,21.4,49.9,76.12,0,86.24,0,76.12,0,105.23,0,1,3.04833,3.04833,,,4080.6,3.04833,0.34,0.29,1.49,0.34,0.29,1.64,,,872.045,0,38.9345,290.836,0,-626.971,0,0,109.703,361.181,413.965,26.1987,1485.89,0,0,0,0,0,1029.67,0,38.9345,285.565,-626.971,109.703,361.782,413.965,26.1987,1638.85,0,0,0,0,900.765,0,38.9345,633.601,463.08,480.24,522.633,71.4714,3110.72,0,0,0,0,,,,,,,,,,,,,,,,,
"05-29-2019 02:15:18","RIBD\2019\2019_CZ01_2100ft2_Prop_NGas.ribd19","TDSv30 V04R01 V04 R01 UGLASS20 NGAS PVSTD",1,1,2100,"Proposed and Standard","PASS",1.14,0.6,0.6,33.9,271.673,0,195.132,85.2323,0,-4081.78,0,0,505.557,870.852,2025.88,119.621,-7.83228,552.037,400.931,133.026,0,42.7925,576.749,533.957,43.15,0,2.6,13.72,0,-44.12,0,0,7.96,15.83,28.26,1.74,69.14,59.47,9.44786e-10,0,0.0222819,0.0143244,0,-0.11055,0,0,0.134212,0.124337,0.303644,0.0203874,0.508637,0.0366062,276.235,0,195.132,85.2323,-4081.78,505.557,874.122,2025.88,119.621,-0.00093436,556.599,407.663,133.026,42.7925,583.481,540.689,44.29,0,2.6,13.72,-44.12,7.96,15.88,28.26,1.74,70.33,60.61,4.68061e-10,0,0.0222819,0.0143244,-0.11055,0.134212,0.125151,0.303644,0.0203874,0.50945,0.0366062,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",0.000813526,-4.76725e-10,1.7,1.9,271.673,0,195.132,85.2323,0,-4081.78,0,0,505.557,870.852,2025.88,119.621,-7.83228,400.931,133.026,0,42.7925,576.749,43.15,0,2.6,13.72,0,-44.12,0,0,7.96,15.83,28.26,1.74,69.14,9.44786e-10,0,0.0222819,0.0143244,0,-0.11055,0,0,0.134212,0.124337,0.303644,0.0203874,0.508637,496.407,0,195.132,0,2135,930.001,2637.81,297.5,6691.85,413.145,188.43,65.4,666.975,55.1541,0,2.6,48.027,33.22,23.3395,36.86,4.59,203.791,47.85,0,2.6,17.77,33.22,18.7,36.86,4.59,161.59,1.65427e-13,0,0.0222819,0,0.623429,0.118043,0.431964,0.0629297,1.25865,55.6,21.7,33.9,56.2,21.7,34.5,7.36,52.11,7.48,53.13,7.36,52.11,9.06,96.7211,1,3.0501,3.0501,,,4082.98,3.0501,0.24,0.39,3.26,0.24,0.39,3.3,,,54.9319,0,38.9345,16.6745,0,-627.336,0,0,109.703,170.689,413.965,26.1987,203.761,2127.75,705.972,0,227.101,3060.83,55.5938,0,38.9345,16.6745,-627.336,109.703,171.33,413.965,26.1987,205.064,2163.48,705.972,227.101,3096.55,102.59,0,38.9345,0,463.08,187.226,544.689,71.4714,1407.99,2192.58,1000,347.08,3539.66,,,,,,,,,,,,,,,,,
"05-29-2019 02:14:11","RIBD\2019\2019_CZ01_2100ft2_Std_Elec.ribd19","TDSv30 V14R01 V14 R01 EGLASS20 ELEC PVSTD",1,1,2100,"Proposed and Standard","PASS",8.41,4,4,45.9,4225.49,0,195.132,1500.51,0,-4079.41,0,0,505.557,1923.5,2025.88,119.621,6416.29,5921.13,0,0,0,0,0,0,55.4,0,2.6,19.83,0,-45.18,0,0,7.96,26.1,28.26,1.74,96.71,77.83,1.88941e-05,0,0.0222819,0.161007,0,-0.110486,0,0,0.134212,0.272178,0.303644,0.0203874,0.803243,0.183307,4885.08,0,195.132,1500.5,-4079.41,505.557,1923.57,2025.88,119.621,7075.93,6580.71,0,0,0,0,0,63.81,0,2.6,19.83,-45.19,7.96,26.1,28.26,1.74,105.11,86.24,1.88938e-05,0,0.0222819,0.161006,-0.110486,0.134212,0.272191,0.303644,0.0203874,0.803256,0.183307,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",1.25201e-05,-4.24995e-07,8,9.8,4225.49,0,195.132,1500.51,0,-4079.41,0,0,505.557,1923.5,2025.88,119.621,6416.29,0,0,0,0,0,55.4,0,2.6,19.83,0,-45.18,0,0,7.96,26.1,28.26,1.74,96.71,1.88941e-05,0,0.0222819,0.161007,0,-0.110486,0,0,0.134212,0.272178,0.303644,0.0203874,0.803243,4317.29,0,195.132,3293.24,2135,2349,2531,297.5,15118.2,0,0,0,0,56.23,0,2.6,46.4,33.22,32.37,35.36,4.59,210.77,56.23,0,2.6,46.4,33.22,32.37,35.36,4.59,210.77,1.88923e-05,0,0.0222819,0.634969,0.623429,0.350416,0.414472,0.0629297,2.10852,67.3,21.4,45.9,71.3,21.4,49.9,77.83,0,86.24,0,77.83,0,105.23,0,1,3.04833,3.04833,,,4080.6,3.04833,0.34,0.29,1.5,0.34,0.29,1.64,,,887.449,0,38.9345,285.569,0,-626.971,0,0,109.703,361.769,413.965,26.1987,1496.62,0,0,0,0,0,1029.67,0,38.9345,285.565,-626.971,109.703,361.782,413.965,26.1987,1638.85,0,0,0,0,900.765,0,38.9345,633.601,463.08,480.24,522.633,71.4714,3110.72,0,0,0,0,,,,,,,,,,,,,,,,,
"05-29-2019 02:13:55","RIBD\2019\2019_CZ01_2100ft2_Std_NGas.ribd19","TDSv30 V01R01 V01 R01 EGLASS20 NGAS PVSTD",1,1,2100,"Proposed and Standard","PASS",0,0,0,34.5,276.235,0,195.132,85.2323,0,-4081.78,0,0,505.557,874.122,2025.88,119.621,-0.00093436,556.599,407.663,133.026,0,42.7925,583.481,540.689,44.29,0,2.6,13.72,0,-44.12,0,0,7.96,15.88,28.26,1.74,70.33,60.61,4.68061e-10,0,0.0222819,0.0143244,0,-0.11055,0,0,0.134212,0.125151,0.303644,0.0203874,0.50945,0.0366062,276.235,0,195.132,85.2323,-4081.78,505.557,874.122,2025.88,119.621,-0.00093436,556.599,407.663,133.026,42.7925,583.481,540.689,44.29,0,2.6,13.72,-44.12,7.96,15.88,28.26,1.74,70.33,60.61,4.68061e-10,0,0.0222819,0.0143244,-0.11055,0.134212,0.125151,0.303644,0.0203874,0.50945,0.0366062,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",0,0,0,0,276.235,0,195.132,85.2323,0,-4081.78,0,0,505.557,874.122,2025.88,119.621,-0.00093436,407.663,133.026,0,42.7925,583.481,44.29,0,2.6,13.72,0,-44.12,0,0,7.96,15.88,28.26,1.74,70.33,4.68061e-10,0,0.0222819,0.0143244,0,-0.11055,0,0,0.134212,0.125151,0.303644,0.0203874,0.50945,496.407,0,195.132,0,2135,930.001,2637.81,297.5,6691.85,413.145,188.43,65.4,666.975,55.1541,0,2.6,48.027,33.22,23.3395,36.86,4.59,203.791,47.85,0,2.6,17.77,33.22,18.7,36.86,4.59,161.59,1.65427e-13,0,0.0222819,0,0.623429,0.118043,0.431964,0.0629297,1.25865,56.2,21.7,34.5,56.2,21.7,34.5,7.48,53.13,7.48,53.13,7.48,53.13,9.06,96.7211,1,3.0501,3.0501,,,4082.98,3.0501,0.24,0.39,3.3,0.24,0.39,3.3,,,55.5938,0,38.9345,16.6745,0,-627.336,0,0,109.703,171.33,413.965,26.1987,205.064,2163.48,705.972,0,227.101,3096.55,55.5938,0,38.9345,16.6745,-627.336,109.703,171.33,413.965,26.1987,205.064,2163.48,705.972,227.101,3096.55,102.59,0,38.9345,0,463.08,187.226,544.689,71.4714,1407.99,2192.58,1000,347.08,3539.66,,,,,,,,,,,,,,,,,
"05-29-2019 02:15:12","RIBD\2019\2019_CZ01_2700ft2_Prop_Elec.ribd19","TDSv30 V18R01 V18 R01 UGLASS20 ELEC PVSTD",1,1,2700,"Proposed and Standard","PASS",6.22,3.3,3.3,41,4000.27,0,239.376,1698.82,0,-4706.93,0,0,615.745,2162.31,2371.31,151.515,6532.43,5938.47,0,0,0,0,0,0,39.63,0,2.48,17.84,0,-40.54,0,0,7.54,23.7,25.72,1.71,78.08,59.95,1.88923e-05,0,0.0273341,0.158845,0,-0.127481,0,0,0.163464,0.456534,0.354117,0.0258232,1.05866,0.186198,4583.69,0,239.376,1659.93,-4706.93,615.745,2167.19,2371.31,151.515,7081.83,6483,0,0,0,0,0,46.32,0,2.48,17.37,-40.55,7.54,23.75,25.72,1.71,84.34,66.17,1.88923e-05,0,0.0273341,0.170457,-0.127481,0.163464,0.457453,0.354117,0.0258232,1.07119,0.19781,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",0.0125307,0.0116119,7.4,9.4,4000.27,0,239.376,1698.82,0,-4706.93,0,0,615.745,2162.31,2371.31,151.515,6532.43,0,0,0,0,0,39.63,0,2.48,17.84,0,-40.54,0,0,7.54,23.7,25.72,1.71,78.08,1.88923e-05,0,0.0273341,0.158845,0,-0.127481,0,0,0.163464,0.456534,0.354117,0.0258232,1.05866,4930.74,0,239.376,3682.11,2615,2596,3146.01,327.5,17536.7,0,0,0,0,49.74,0,2.48,40.64,31.65,27.85,34.19,3.93,190.48,49.74,0,2.48,40.64,31.65,27.85,34.19,3.93,190.48,1.88923e-05,0,0.0273341,0.65669,0.76359,0.389973,0.515185,0.0692755,2.42207,62.3,21.3,41,65.6,21.3,44.3,59.95,0,66.17,0,59.95,0,92.86,0,1,3.51724,3.51724,,,4708.31,3.51724,0.39,0.34,1.56,0.39,0.34,1.69,,,840.185,0,47.7625,327.964,0,-723.416,0,0,133.613,416.261,484.438,33.1839,1559.99,0,0,0,0,0,971.381,0,47.7625,320.995,-723.416,133.613,417.179,484.438,33.1839,1685.14,0,0,0,0,1036.8,0,47.7625,714.739,567.192,531.119,649.628,78.6786,3625.92,0,0,0,0,,,,,,,,,,,,,,,,,
"05-29-2019 02:14:13","RIBD\2019\2019_CZ01_2700ft2_Prop_NGas.ribd19","TDSv30 V05R01 V05 R01 UGLASS20 NGAS PVSTD",1,1,2700,"Proposed and Standard","PASS",1.23,0.7,0.7,30.2,251.767,0,239.376,87.7632,0,-4709.21,0,0,615.745,979.702,2371.31,151.515,-12.0291,578.907,371.555,148.29,0,48.2342,568.079,519.844,31.26,0,2.48,11.78,0,-39.59,0,0,7.54,14.03,25.72,1.71,54.93,45.52,5.92369e-15,0,0.0273341,0.0130068,0,-0.127543,0,0,0.163464,0.158768,0.354117,0.0258232,0.61497,0.0403409,258.557,0,239.376,87.7632,-4709.21,615.745,984.941,2371.31,151.515,-0.000443711,585.697,381.575,148.29,48.2342,578.099,529.864,32.49,0,2.48,11.78,-39.59,7.54,14.09,25.72,1.71,56.22,46.75,3.99446e-15,0,0.0273341,0.0130068,-0.127543,0.163464,0.159717,0.354117,0.0258232,0.61592,0.0403409,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",0.000949786,-1.92901e-15,2.3,2.6,251.767,0,239.376,87.7632,0,-4709.21,0,0,615.745,979.702,2371.31,151.515,-12.0291,371.555,148.29,0,48.2342,568.079,31.26,0,2.48,11.78,0,-39.59,0,0,7.54,14.03,25.72,1.71,54.93,5.92369e-15,0,0.0273341,0.0130068,0,-0.127543,0,0,0.163464,0.158768,0.354117,0.0258232,0.61497,557.079,0,239.376,0,2615,989.001,3267.2,327.5,7995.15,463.641,204.442,73.4,741.483,48.3259,0,2.48,40.4054,31.65,19.8111,35.51,3.93,182.112,41.92,0,2.48,14.95,31.65,15.76,35.51,3.93,146.2,4.51016e-15,0,0.0273341,0,0.76359,0.126812,0.535031,0.0692755,1.52204,51.9,21.7,30.2,52.6,21.7,30.9,5.97,39.55,6.11,40.64,5.97,39.55,8.1,83.1113,1,3.51895,3.51895,,,4710.58,3.51895,0.28,0.45,3.25,0.28,0.45,3.31,,,51.0192,0,47.7625,17.1899,0,-723.766,0,0,133.613,194.107,484.438,33.1839,237.548,1971.85,786.978,0,255.98,3014.81,52.4738,0,47.7625,17.1899,-723.766,133.613,195.091,484.438,33.1839,239.986,2025.03,786.978,255.98,3067.99,116.201,0,47.7625,0,567.192,199.284,674.652,78.6786,1683.77,2460.56,1084.98,389.536,3935.07,,,,,,,,,,,,,,,,,
"05-29-2019 02:14:14","RIBD\2019\2019_CZ01_2700ft2_Std_Elec.ribd19","TDSv30 V15R01 V15 R01 EGLASS20 ELEC PVSTD",1,1,2700,"Proposed and Standard","PASS",4.65,2.5,2.5,41.8,4110.02,0,239.376,1659.95,0,-4706.93,0,0,615.745,2167.13,2371.31,151.515,6608.13,6009.35,0,0,0,0,0,0,41.67,0,2.48,17.37,0,-40.54,0,0,7.54,23.75,25.72,1.71,79.7,61.52,1.88923e-05,0,0.0273341,0.170457,0,-0.127481,0,0,0.163464,0.457447,0.354117,0.0258232,1.07118,0.19781,4583.69,0,239.376,1659.93,-4706.93,615.745,2167.19,2371.31,151.515,7081.83,6483,0,0,0,0,0,46.32,0,2.48,17.37,-40.55,7.54,23.75,25.72,1.71,84.34,66.17,1.88923e-05,0,0.0273341,0.170457,-0.127481,0.163464,0.457453,0.354117,0.0258232,1.07119,0.19781,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",5.4281e-06,-3.11246e-07,5.5,7,4110.02,0,239.376,1659.95,0,-4706.93,0,0,615.745,2167.13,2371.31,151.515,6608.13,0,0,0,0,0,41.67,0,2.48,17.37,0,-40.54,0,0,7.54,23.75,25.72,1.71,79.7,1.88923e-05,0,0.0273341,0.170457,0,-0.127481,0,0,0.163464,0.457447,0.354117,0.0258232,1.07118,4930.74,0,239.376,3682.11,2615,2596,3146.01,327.5,17536.7,0,0,0,0,49.74,0,2.48,40.64,31.65,27.85,34.19,3.93,190.48,49.74,0,2.48,40.64,31.65,27.85,34.19,3.93,190.48,1.88923e-05,0,0.0273341,0.65669,0.76359,0.389973,0.515185,0.0692755,2.42207,63.1,21.3,41.8,65.6,21.3,44.3,61.52,0,66.17,0,61.52,0,92.86,0,1,3.51724,3.51724,,,4708.31,3.51724,0.39,0.34,1.58,0.39,0.34,1.69,,,868.647,0,47.7625,320.997,0,-723.416,0,0,133.613,417.168,484.438,33.1839,1582.39,0,0,0,0,0,971.381,0,47.7625,320.995,-723.416,133.613,417.179,484.438,33.1839,1685.14,0,0,0,0,1036.8,0,47.7625,714.739,567.192,531.119,649.628,78.6786,3625.92,0,0,0,0,,,,,,,,,,,,,,,,,
"05-29-2019 02:15:21","RIBD\2019\2019_CZ01_2700ft2_Std_NGas.ribd19","TDSv30 V02R01 V02 R01 EGLASS20 NGAS PVSTD",1,1,2700,"Proposed and Standard","PASS",0,0,0,30.9,258.557,0,239.376,87.7632,0,-4709.21,0,0,615.745,984.941,2371.31,151.515,-0.000322298,585.697,381.575,148.29,0,48.2342,578.099,529.865,32.49,0,2.48,11.78,0,-39.59,0,0,7.54,14.09,25.72,1.71,56.22,46.75,3.99446e-15,0,0.0273341,0.0130068,0,-0.127543,0,0,0.163464,0.159717,0.354117,0.0258232,0.61592,0.0403409,258.557,0,239.376,87.7632,-4709.21,615.745,984.941,2371.31,151.515,-0.000443711,585.697,381.575,148.29,48.2342,578.099,529.864,32.49,0,2.48,11.78,-39.59,7.54,14.09,25.72,1.71,56.22,46.75,3.99446e-15,0,0.0273341,0.0130068,-0.127543,0.163464,0.159717,0.354117,0.0258232,0.61592,0.0403409,"BEMCmpMgr 2019.1.0 (1437)","CSE19 0.860.0 EXE","MPCBECC","Natural Gas",0,0,0,0,258.557,0,239.376,87.7632,0,-4709.21,0,0,615.745,984.941,2371.31,151.515,-0.000322298,381.575,148.29,0,48.2342,578.099,32.49,0,2.48,11.78,0,-39.59,0,0,7.54,14.09,25.72,1.71,56.22,3.99446e-15,0,0.0273341,0.0130068,0,-0.127543,0,0,0.163464,0.159717,0.354117,0.0258232,0.61592,557.079,0,239.376,0,2615,989.001,3267.2,327.5,7995.15,463.641,204.442,73.4,741.483,48.3259,0,2.48,40.4054,31.65,19.8111,35.51,3.93,182.112,41.92,0,2.48,14.95,31.65,15.76,35.51,3.93,146.2,4.51016e-15,0,0.0273341,0,0.76359,0.126812,0.535031,0.0692755,1.52204,52.6,21.7,30.9,52.6,21.7,30.9,6.11,40.64,6.11,40.64,6.11,40.64,8.1,83.1113,1,3.51895,3.51895,,,4710.58,3.51895,0.28,0.45,3.31,0.28,0.45,3.31,,,52.4738,0,47.7625,17.1899,0,-723.766,0,0,133.613,195.091,484.438,33.1839,239.986,2025.03,786.978,0,255.98,3067.99,52.4738,0,47.7625,17.1899,-723.766,133.613,195.091,484.438,33.1839,239.986,2025.03,786.978,255.98,3067.99,116.201,0,47.7625,0,567.192,199.284,674.652,78.6786,1683.77,2460.56,1084.98,389.536,3935.07,,,,,,,,,,,,,,,,,
