;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
10108,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.712629704,86.34881867,100,4.699682806,86.34881867,100,4.712629704,86.34881867,100,4.712629704,86.34881867,100,4.712629704,86.34881867,100,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.671814325,87.58043176,100,4.712629704,86.34881867,100,4.712629704,86.34881867,100,4.712629704,86.34881867,100
10109,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.625911757,86.34881867,100,4.613203097,86.34881867,100,4.625911757,86.34881867,100,4.625911757,86.34881867,100,4.625911757,86.34881867,100,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.58584743,87.58043176,100,4.625911757,86.34881867,100,4.625911757,86.34881867,100,4.625911757,86.34881867,100
10110,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.878615904,86.34881867,100,3.867960273,86.34881867,100,3.878615904,86.34881867,100,3.878615904,86.34881867,100,3.878615904,86.34881867,100,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.845023794,87.58043176,100,3.878615904,86.34881867,100,3.878615904,86.34881867,100,3.878615904,86.34881867,100
10111,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.528499769,86.34881867,100,3.518806003,86.34881867,100,3.528499769,86.34881867,100,3.528499769,86.34881867,100,3.528499769,86.34881867,100,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.497939962,87.58043176,100,3.528499769,86.34881867,100,3.528499769,86.34881867,100,3.528499769,86.34881867,100
10112,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.247326424,86.34881867,100,3.23840512,86.34881867,100,3.247326424,86.34881867,100,3.247326424,86.34881867,100,3.247326424,86.34881867,100,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.219201817,87.58043176,100,3.247326424,86.34881867,100,3.247326424,86.34881867,100,3.247326424,86.34881867,100
10113,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.063621033,86.34881867,100,3.055204418,86.34881867,100,3.063621033,86.34881867,100,3.063621033,86.34881867,100,3.063621033,86.34881867,100,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.037087471,87.58043176,100,3.063621033,86.34881867,100,3.063621033,86.34881867,100,3.063621033,86.34881867,100
10114,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.159160265,86.34881867,100,3.150481178,86.34881867,100,3.159160265,86.34881867,100,3.159160265,86.34881867,100,3.159160265,86.34881867,100,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.131799252,87.58043176,100,3.159160265,86.34881867,100,3.159160265,86.34881867,100,3.159160265,86.34881867,100
10115,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.167900124,86.34881867,100,3.159197025,86.34881867,100,3.167900124,86.34881867,100,3.167900124,86.34881867,100,3.167900124,86.34881867,100,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.140463416,87.58043176,100,3.167900124,86.34881867,100,3.167900124,86.34881867,100,3.167900124,86.34881867,100
10116,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.785835603,86.34881867,100,3.775434865,86.34881867,100,3.785835603,86.34881867,100,3.785835603,86.34881867,100,3.785835603,86.34881867,100,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.753047049,87.58043176,100,3.785835603,86.34881867,100,3.785835603,86.34881867,100,3.785835603,86.34881867,100
10117,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.75683739,86.34881867,100,4.743769042,86.34881867,100,4.75683739,86.34881867,100,4.75683739,86.34881867,100,4.75683739,86.34881867,100,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.715639136,87.58043176,100,4.75683739,86.34881867,100,4.75683739,86.34881867,100,4.75683739,86.34881867,100
10118,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.777349235,86.34881867,100,4.764224535,86.34881867,100,4.777349235,86.34881867,100,4.777349235,86.34881867,100,4.777349235,86.34881867,100,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.735973331,87.58043176,100,4.777349235,86.34881867,100,4.777349235,86.34881867,100,4.777349235,86.34881867,100
10119,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.777147467,86.34881867,100,4.764023321,86.34881867,100,4.777147467,86.34881867,100,4.777147467,86.34881867,100,4.777147467,86.34881867,100,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.73577331,87.58043176,100,4.777147467,86.34881867,100,4.777147467,86.34881867,100,4.777147467,86.34881867,100
10120,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.776232917,86.34881867,100,4.763111283,86.34881867,100,4.776232917,86.34881867,100,4.776232917,86.34881867,100,4.776232917,86.34881867,100,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.73486668,87.58043176,100,4.776232917,86.34881867,100,4.776232917,86.34881867,100,4.776232917,86.34881867,100
10121,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.767098087,86.34881867,100,4.754001549,86.34881867,100,4.767098087,86.34881867,100,4.767098087,86.34881867,100,4.767098087,86.34881867,100,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.725810966,87.58043176,100,4.767098087,86.34881867,100,4.767098087,86.34881867,100,4.767098087,86.34881867,100
10122,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.727412425,86.34881867,100,4.714424914,86.34881867,100,4.727412425,86.34881867,100,4.727412425,86.34881867,100,4.727412425,86.34881867,100,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.686469015,87.58043176,100,4.727412425,86.34881867,100,4.727412425,86.34881867,100,4.727412425,86.34881867,100
10123,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.383976142,86.34881867,100,4.371932147,86.34881867,100,4.383976142,86.34881867,100,4.383976142,86.34881867,100,4.383976142,86.34881867,100,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.346007183,87.58043176,100,4.383976142,86.34881867,100,4.383976142,86.34881867,100,4.383976142,86.34881867,100
10124,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.193143736,86.34881867,100,4.18162401,86.34881867,100,4.193143736,86.34881867,100,4.193143736,86.34881867,100,4.193143736,86.34881867,100,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.156827548,87.58043176,100,4.193143736,86.34881867,100,4.193143736,86.34881867,100,4.193143736,86.34881867,100
10201,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.717634062,86.34881867,100,3.707420693,86.34881867,100,3.717634062,86.34881867,100,3.717634062,86.34881867,100,3.717634062,86.34881867,100,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.685436192,87.58043176,100,3.717634062,86.34881867,100,3.717634062,86.34881867,100,3.717634062,86.34881867,100
10202,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.582268353,86.34881867,100,3.572426871,86.34881867,100,3.582268353,86.34881867,100,3.582268353,86.34881867,100,3.582268353,86.34881867,100,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.551242865,87.58043176,100,3.582268353,86.34881867,100,3.582268353,86.34881867,100,3.582268353,86.34881867,100
10203,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.741954303,86.34881867,100,3.731674119,86.34881867,100,3.741954303,86.34881867,100,3.741954303,86.34881867,100,3.741954303,86.34881867,100,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.709545798,87.58043176,100,3.741954303,86.34881867,100,3.741954303,86.34881867,100,3.741954303,86.34881867,100
10204,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.145063558,86.34881867,100,4.133675921,86.34881867,100,4.145063558,86.34881867,100,4.145063558,86.34881867,100,4.145063558,86.34881867,100,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.109163784,87.58043176,100,4.145063558,86.34881867,100,4.145063558,86.34881867,100,4.145063558,86.34881867,100
10205,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.403160671,86.34881867,100,4.39106397,86.34881867,100,4.403160671,86.34881867,100,4.403160671,86.34881867,100,4.403160671,86.34881867,100,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.365025557,87.58043176,100,4.403160671,86.34881867,100,4.403160671,86.34881867,100,4.403160671,86.34881867,100
10206,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.572133362,86.34881867,100,4.559572446,86.34881867,100,4.572133362,86.34881867,100,4.572133362,86.34881867,100,4.572133362,86.34881867,100,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.532534801,87.58043176,100,4.572133362,86.34881867,100,4.572133362,86.34881867,100,4.572133362,86.34881867,100
10207,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.59247602,86.34881867,100,4.579859218,86.34881867,100,4.59247602,86.34881867,100,4.59247602,86.34881867,100,4.59247602,86.34881867,100,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.552701275,87.58043176,100,4.59247602,86.34881867,100,4.59247602,86.34881867,100,4.59247602,86.34881867,100
10208,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.589251335,86.34881867,100,4.576643391,86.34881867,100,4.589251335,86.34881867,100,4.589251335,86.34881867,100,4.589251335,86.34881867,100,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.549504518,87.58043176,100,4.589251335,86.34881867,100,4.589251335,86.34881867,100,4.589251335,86.34881867,100
10209,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.540055929,86.34881867,100,4.53532039,86.34881867,100,4.540055929,86.34881867,100,4.540055929,86.34881867,100,4.540055929,86.34881867,100,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.594549394,87.58043176,100,4.540055929,86.34881867,100,4.540055929,86.34881867,100,4.540055929,86.34881867,100
10210,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.761292642,86.34881867,100,3.757369397,86.34881867,100,3.761292642,86.34881867,100,3.761292642,86.34881867,100,3.761292642,86.34881867,100,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.806438753,87.58043176,100,3.761292642,86.34881867,100,3.761292642,86.34881867,100,3.761292642,86.34881867,100
10211,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.959003919,86.34881867,100,2.955917508,86.34881867,100,2.959003919,86.34881867,100,2.959003919,86.34881867,100,2.959003919,86.34881867,100,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.994520305,87.58043176,100,2.959003919,86.34881867,100,2.959003919,86.34881867,100,2.959003919,86.34881867,100
10212,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.883561124,86.34881867,100,2.880553404,86.34881867,100,2.883561124,86.34881867,100,2.883561124,86.34881867,100,2.883561124,86.34881867,100,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.918171984,87.58043176,100,2.883561124,86.34881867,100,2.883561124,86.34881867,100,2.883561124,86.34881867,100
10213,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.841959691,86.34881867,100,2.838995363,86.34881867,100,2.841959691,86.34881867,100,2.841959691,86.34881867,100,2.841959691,86.34881867,100,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.876071216,87.58043176,100,2.841959691,86.34881867,100,2.841959691,86.34881867,100,2.841959691,86.34881867,100
10214,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.88197861,86.34881867,100,2.87897254,86.34881867,100,2.88197861,86.34881867,100,2.88197861,86.34881867,100,2.88197861,86.34881867,100,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.916570475,87.58043176,100,2.88197861,86.34881867,100,2.88197861,86.34881867,100,2.88197861,86.34881867,100
10215,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,87.58043176,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100,2.873587255,86.34881867,100
10216,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,87.58043176,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100,2.911327875,86.34881867,100
10217,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,87.58043176,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100,4.687538016,86.34881867,100
10218,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,87.58043176,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100,4.7334813,86.34881867,100
10219,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,87.58043176,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100,4.73362318,86.34881867,100
10220,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,87.58043176,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100,4.733370133,86.34881867,100
10221,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.707606884,86.34881867,100,4.70269658,86.34881867,100,4.707606884,86.34881867,100,4.707606884,86.34881867,100,4.707606884,86.34881867,100,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.764111433,87.58043176,100,4.707606884,86.34881867,100,4.707606884,86.34881867,100,4.707606884,86.34881867,100
10222,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.693659066,86.34881867,100,4.68876331,86.34881867,100,4.693659066,86.34881867,100,4.693659066,86.34881867,100,4.693659066,86.34881867,100,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.749996202,87.58043176,100,4.693659066,86.34881867,100,4.693659066,86.34881867,100,4.693659066,86.34881867,100
10223,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.623559442,86.34881867,100,4.610857245,86.34881867,100,4.623559442,86.34881867,100,4.623559442,86.34881867,100,4.623559442,86.34881867,100,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.583515488,87.58043176,100,4.623559442,86.34881867,100,4.623559442,86.34881867,100,4.623559442,86.34881867,100
10224,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.613143363,86.34881867,100,4.600469781,86.34881867,100,4.613143363,86.34881867,100,4.613143363,86.34881867,100,4.613143363,86.34881867,100,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.573189621,87.58043176,100,4.613143363,86.34881867,100,4.613143363,86.34881867,100,4.613143363,86.34881867,100
10301,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.373662143,86.34881867,100,4.361646483,86.34881867,100,4.373662143,86.34881867,100,4.373662143,86.34881867,100,4.373662143,86.34881867,100,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.335782512,87.58043176,100,4.373662143,86.34881867,100,4.373662143,86.34881867,100,4.373662143,86.34881867,100
10302,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.29361709,86.34881867,100,4.281821335,86.34881867,100,4.29361709,86.34881867,100,4.29361709,86.34881867,100,4.29361709,86.34881867,100,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.256430717,87.58043176,100,4.29361709,86.34881867,100,4.29361709,86.34881867,100,4.29361709,86.34881867,100
10303,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.287125384,86.34881867,100,4.275347464,86.34881867,100,4.287125384,86.34881867,100,4.287125384,86.34881867,100,4.287125384,86.34881867,100,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.249995234,87.58043176,100,4.287125384,86.34881867,100,4.287125384,86.34881867,100,4.287125384,86.34881867,100
10304,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.293620575,86.34881867,100,4.281824811,86.34881867,100,4.293620575,86.34881867,100,4.293620575,86.34881867,100,4.293620575,86.34881867,100,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.256434172,87.58043176,100,4.293620575,86.34881867,100,4.293620575,86.34881867,100,4.293620575,86.34881867,100
