;,CEC Title-24 Residential Compliance Ruleset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,Deman Response HPWH Schedule Library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,Created:,,12/03/2020 - BL,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,Last modified:,,07/26/23 - SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,Source Data:,,…,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,Mod history:,,07/26/23 - SAC - copied 2022 sched records to 2025 code vint as placeholder for now,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,06/24/21 - SAC - added CodeVint column and lookup records from BL for 2022 code / Basic sched,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,02/24/21 - SAC - updated table w/ values from BL in 'DR_HPWH_Schedule_Library_BasicTOU_combined.csv' (e-mailed 2/23/21),,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,02/02/21 - SAC - updated table w/ values from BL in 'DR_HPWH_Schedule_Library_BasicTOU1.csv',,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,12/03/2020 - SAC - mods for integration into Res ruleset,,,,,,,,,,,,,,,,,,,,,,,,,,,
;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TABLE T24RDemandResponseHPWH_Sched,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CodeVint,Schedule,ClimateZone,Month,DayType,Signal_Setpoint,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val,Val
,2019,Basic,8,12,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,8,12,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,1,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,1,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,2,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,2,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,3,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,3,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,4,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,4,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,5,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,5,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,6,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,6,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,7,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,9,7,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,8,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,9,8,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,9,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,LOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,9,9,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,10,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,10,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,11,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,11,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,12,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,12,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,1,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,1,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,2,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,2,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,3,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,3,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,4,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,4,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,5,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,5,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,6,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,6,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,7,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,9,7,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,8,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,8,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,9,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,9,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,10,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,10,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,11,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,11,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,9,12,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,9,12,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,1,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,1,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,2,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,2,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,3,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,3,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,4,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,4,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,5,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,5,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,6,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,6,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,7,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,10,7,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,8,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,10,8,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,9,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,10,9,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,10,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,10,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,11,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,11,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,10,12,*,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,10,12,*,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,1,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,1,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,2,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,2,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,3,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,3,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,4,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,4,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,5,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,5,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,6,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,6,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,7,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,11,7,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,8,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,11,8,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,9,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,11,9,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,10,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,10,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,11,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,11,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,12,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,12,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,1,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,1,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,2,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,2,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,3,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,3,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,4,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,4,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,5,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,5,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,6,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,6,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,7,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,11,7,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,8,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,ON,ON,ON,ON,ON,ON
,2019,Basic,11,8,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,9,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,9,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,10,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,10,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,11,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,11,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,11,12,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,11,12,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,1,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,1,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,2,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,2,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,3,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,3,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,4,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,4,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,5,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,5,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,6,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,6,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,7,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,LOR,LOR,ON,ON,ON
,2019,Basic,12,7,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,8,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,12,8,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,9,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,ON,ON,ON,ON
,2019,Basic,12,9,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,10,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,10,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,11,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,11,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,12,Weekday,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,12,Weekday,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,1,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,1,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,2,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,2,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,3,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,3,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,4,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,4,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,5,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,5,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,6,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON
,2019,Basic,12,6,Weekend,Setpoint,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125
,2019,Basic,12,7,Weekend,Signal,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,ON,TOOLOR,LOR,LOR,LOR,LOR,ON,ON,ON,ON
