; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
11417,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,93.13284291,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100,6.134575943,91.8231482,100
11418,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,93.13284291,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100,6.264765597,91.8231482,100
11419,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,93.13284291,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100,6.267294536,91.8231482,100
11420,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,93.13284291,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100,6.267331078,91.8231482,100
11421,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.233414165,91.8231482,100,6.226912355,91.8231482,100,6.233414165,91.8231482,100,6.233414165,91.8231482,100,6.233414165,91.8231482,100,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.308232701,93.13284291,100,6.233414165,91.8231482,100,6.233414165,91.8231482,100,6.233414165,91.8231482,100
11422,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.21965196,91.8231482,100,6.213164506,91.8231482,100,6.21965196,91.8231482,100,6.21965196,91.8231482,100,6.21965196,91.8231482,100,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.294305311,93.13284291,100,6.21965196,91.8231482,100,6.21965196,91.8231482,100,6.21965196,91.8231482,100
11423,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.089653209,91.8231482,100,6.072923247,91.8231482,100,6.089653209,91.8231482,100,6.089653209,91.8231482,100,6.089653209,91.8231482,100,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.036911637,93.13284291,100,6.089653209,91.8231482,100,6.089653209,91.8231482,100,6.089653209,91.8231482,100
11424,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.057929018,91.8231482,100,6.041286211,91.8231482,100,6.057929018,91.8231482,100,6.057929018,91.8231482,100,6.057929018,91.8231482,100,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.005462204,93.13284291,100,6.057929018,91.8231482,100,6.057929018,91.8231482,100,6.057929018,91.8231482,100
11501,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.247579479,91.8231482,100,6.230415649,91.8231482,100,6.247579479,91.8231482,100,6.247579479,91.8231482,100,6.247579479,91.8231482,100,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.193470131,93.13284291,100,6.247579479,91.8231482,100,6.247579479,91.8231482,100,6.247579479,91.8231482,100
11502,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.083070313,91.8231482,100,6.066358436,91.8231482,100,6.083070313,91.8231482,100,6.083070313,91.8231482,100,6.083070313,91.8231482,100,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.030385754,93.13284291,100,6.083070313,91.8231482,100,6.083070313,91.8231482,100,6.083070313,91.8231482,100
11503,5.957472454,93.13284291,100,5.957472454,93.13284291,100,5.957472454,93.13284291,100,5.957472454,93.13284291,100,5.957472454,93.13284291,100,6.009520005,91.8231482,100,5.99301019,91.8231482,100,6.009520005,91.8231482,100,6.009520005,91.8231482,100,6.009520005,91.8231482,100,5.957472454,93.13284291,100,5.957472454,93.13284291,100,5.957472454,93.13284291,100,6.009520005,91.8231482,100,6.009520005,91.8231482,100,6.009520005,91.8231482,100
11504,5.963200857,93.13284291,100,5.963200857,93.13284291,100,5.963200857,93.13284291,100,5.963200857,93.13284291,100,5.963200857,93.13284291,100,6.015298454,91.8231482,100,5.998772764,91.8231482,100,6.015298454,91.8231482,100,6.015298454,91.8231482,100,6.015298454,91.8231482,100,5.963200857,93.13284291,100,5.963200857,93.13284291,100,5.963200857,93.13284291,100,6.015298454,91.8231482,100,6.015298454,91.8231482,100,6.015298454,91.8231482,100
11505,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.150991634,91.8231482,100,6.134093158,91.8231482,100,6.150991634,91.8231482,100,6.150991634,91.8231482,100,6.150991634,91.8231482,100,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.097718819,93.13284291,100,6.150991634,91.8231482,100,6.150991634,91.8231482,100,6.150991634,91.8231482,100
11506,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.281331435,91.8231482,100,6.264074879,91.8231482,100,6.281331435,91.8231482,100,6.281331435,91.8231482,100,6.281331435,91.8231482,100,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.226929766,93.13284291,100,6.281331435,91.8231482,100,6.281331435,91.8231482,100,6.281331435,91.8231482,100
11507,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.286186523,91.8231482,100,6.268916629,91.8231482,100,6.286186523,91.8231482,100,6.286186523,91.8231482,100,6.286186523,91.8231482,100,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.231742805,93.13284291,100,6.286186523,91.8231482,100,6.286186523,91.8231482,100,6.286186523,91.8231482,100
11508,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.293239235,91.8231482,100,6.275949965,91.8231482,100,6.293239235,91.8231482,100,6.293239235,91.8231482,100,6.293239235,91.8231482,100,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.238734434,93.13284291,100,6.293239235,91.8231482,100,6.293239235,91.8231482,100,6.293239235,91.8231482,100
11509,5.04363545,93.13284291,100,5.04363545,93.13284291,100,5.04363545,93.13284291,100,5.04363545,93.13284291,100,5.04363545,93.13284291,100,4.983815617,91.8231482,100,4.978617211,91.8231482,100,4.983815617,91.8231482,100,4.983815617,91.8231482,100,4.983815617,91.8231482,100,5.04363545,93.13284291,100,5.04363545,93.13284291,100,5.04363545,93.13284291,100,4.983815617,91.8231482,100,4.983815617,91.8231482,100,4.983815617,91.8231482,100
11510,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.172200241,91.8231482,100,4.167848396,91.8231482,100,4.172200241,91.8231482,100,4.172200241,91.8231482,100,4.172200241,91.8231482,100,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.222278401,93.13284291,100,4.172200241,91.8231482,100,4.172200241,91.8231482,100,4.172200241,91.8231482,100
11511,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.73343642,91.8231482,100,3.729542232,91.8231482,100,3.73343642,91.8231482,100,3.73343642,91.8231482,100,3.73343642,91.8231482,100,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.778248179,93.13284291,100,3.73343642,91.8231482,100,3.73343642,91.8231482,100,3.73343642,91.8231482,100
11512,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.618357503,91.8231482,100,3.614583348,91.8231482,100,3.618357503,91.8231482,100,3.618357503,91.8231482,100,3.618357503,91.8231482,100,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.66178799,93.13284291,100,3.618357503,91.8231482,100,3.618357503,91.8231482,100,3.618357503,91.8231482,100
11513,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.561063202,91.8231482,100,3.557348808,91.8231482,100,3.561063202,91.8231482,100,3.561063202,91.8231482,100,3.561063202,91.8231482,100,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.603805996,93.13284291,100,3.561063202,91.8231482,100,3.561063202,91.8231482,100,3.561063202,91.8231482,100
11514,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.586130824,91.8231482,100,3.582390284,91.8231482,100,3.586130824,91.8231482,100,3.586130824,91.8231482,100,3.586130824,91.8231482,100,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.6291745,93.13284291,100,3.586130824,91.8231482,100,3.586130824,91.8231482,100,3.586130824,91.8231482,100
11515,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,93.13284291,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100,3.731115926,91.8231482,100
11516,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,93.13284291,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100,4.006438499,91.8231482,100
11517,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,93.13284291,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100,5.827187975,91.8231482,100
11518,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,93.13284291,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100,6.442323339,91.8231482,100
11519,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,93.13284291,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100,6.442268224,91.8231482,100
11520,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,93.13284291,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100,6.442683058,91.8231482,100
11521,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.407268248,91.8231482,100,6.400585099,91.8231482,100,6.407268248,91.8231482,100,6.407268248,91.8231482,100,6.407268248,91.8231482,100,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.484173524,93.13284291,100,6.407268248,91.8231482,100,6.407268248,91.8231482,100,6.407268248,91.8231482,100
11522,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.405602152,91.8231482,100,6.398920741,91.8231482,100,6.405602152,91.8231482,100,6.405602152,91.8231482,100,6.405602152,91.8231482,100,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.48248743,93.13284291,100,6.405602152,91.8231482,100,6.405602152,91.8231482,100,6.405602152,91.8231482,100
11523,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.30576133,91.8231482,100,6.288437658,91.8231482,100,6.30576133,91.8231482,100,6.30576133,91.8231482,100,6.30576133,91.8231482,100,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.251148077,93.13284291,100,6.30576133,91.8231482,100,6.30576133,91.8231482,100,6.30576133,91.8231482,100
11524,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.265200099,91.8231482,100,6.247987861,91.8231482,100,6.265200099,91.8231482,100,6.265200099,91.8231482,100,6.265200099,91.8231482,100,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.210938142,93.13284291,100,6.265200099,91.8231482,100,6.265200099,91.8231482,100,6.265200099,91.8231482,100
11601,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.878720772,91.8231482,100,5.862570299,91.8231482,100,5.878720772,91.8231482,100,5.878720772,91.8231482,100,5.878720772,91.8231482,100,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.827806054,93.13284291,100,5.878720772,91.8231482,100,5.878720772,91.8231482,100,5.878720772,91.8231482,100
11602,5.949331901,93.13284291,100,5.949331901,93.13284291,100,5.949331901,93.13284291,100,5.949331901,93.13284291,100,5.949331901,93.13284291,100,6.001308332,91.8231482,100,5.984821077,91.8231482,100,6.001308332,91.8231482,100,6.001308332,91.8231482,100,6.001308332,91.8231482,100,5.949331901,93.13284291,100,5.949331901,93.13284291,100,5.949331901,93.13284291,100,6.001308332,91.8231482,100,6.001308332,91.8231482,100,6.001308332,91.8231482,100
11603,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.719390352,91.8231482,100,5.703677604,91.8231482,100,5.719390352,91.8231482,100,5.719390352,91.8231482,100,5.719390352,91.8231482,100,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.66985557,93.13284291,100,5.719390352,91.8231482,100,5.719390352,91.8231482,100,5.719390352,91.8231482,100
11604,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.913841093,91.8231482,100,5.897594135,91.8231482,100,5.913841093,91.8231482,100,5.913841093,91.8231482,100,5.913841093,91.8231482,100,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.862622203,93.13284291,100,5.913841093,91.8231482,100,5.913841093,91.8231482,100,5.913841093,91.8231482,100
11605,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.966697124,91.8231482,100,5.950304956,91.8231482,100,5.966697124,91.8231482,100,5.966697124,91.8231482,100,5.966697124,91.8231482,100,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.915020456,93.13284291,100,5.966697124,91.8231482,100,5.966697124,91.8231482,100,5.966697124,91.8231482,100
11606,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.203820029,91.8231482,100,6.186776419,91.8231482,100,6.203820029,91.8231482,100,6.203820029,91.8231482,100,6.203820029,91.8231482,100,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.150089675,93.13284291,100,6.203820029,91.8231482,100,6.203820029,91.8231482,100,6.203820029,91.8231482,100
11607,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.212152241,91.8231482,100,6.19508574,91.8231482,100,6.212152241,91.8231482,100,6.212152241,91.8231482,100,6.212152241,91.8231482,100,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.158349723,93.13284291,100,6.212152241,91.8231482,100,6.212152241,91.8231482,100,6.212152241,91.8231482,100
11608,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.213010337,91.8231482,100,6.195941478,91.8231482,100,6.213010337,91.8231482,100,6.213010337,91.8231482,100,6.213010337,91.8231482,100,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.159200387,93.13284291,100,6.213010337,91.8231482,100,6.213010337,91.8231482,100,6.213010337,91.8231482,100
11609,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.924862974,91.8231482,100,4.919726059,91.8231482,100,4.924862974,91.8231482,100,4.924862974,91.8231482,100,4.924862974,91.8231482,100,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.983975209,93.13284291,100,4.924862974,91.8231482,100,4.924862974,91.8231482,100,4.924862974,91.8231482,100
11610,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.779973291,91.8231482,100,3.776030562,91.8231482,100,3.779973291,91.8231482,100,3.779973291,91.8231482,100,3.779973291,91.8231482,100,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.825343623,93.13284291,100,3.779973291,91.8231482,100,3.779973291,91.8231482,100,3.779973291,91.8231482,100
11611,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.141785361,91.8231482,100,3.138508298,91.8231482,100,3.141785361,91.8231482,100,3.141785361,91.8231482,100,3.141785361,91.8231482,100,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.179495639,93.13284291,100,3.141785361,91.8231482,100,3.141785361,91.8231482,100,3.141785361,91.8231482,100
11612,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.08623989,91.8231482,100,3.083020764,91.8231482,100,3.08623989,91.8231482,100,3.08623989,91.8231482,100,3.08623989,91.8231482,100,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.123283466,93.13284291,100,3.08623989,91.8231482,100,3.08623989,91.8231482,100,3.08623989,91.8231482,100
11613,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.052375407,91.8231482,100,3.049191604,91.8231482,100,3.052375407,91.8231482,100,3.052375407,91.8231482,100,3.052375407,91.8231482,100,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.089012514,93.13284291,100,3.052375407,91.8231482,100,3.052375407,91.8231482,100,3.052375407,91.8231482,100
11614,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.054308563,91.8231482,100,3.051122744,91.8231482,100,3.054308563,91.8231482,100,3.054308563,91.8231482,100,3.054308563,91.8231482,100,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.090968873,93.13284291,100,3.054308563,91.8231482,100,3.054308563,91.8231482,100,3.054308563,91.8231482,100
11615,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,93.13284291,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100,3.16038203,91.8231482,100
11616,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,93.13284291,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100,3.889468466,91.8231482,100
11617,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,93.13284291,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100,5.885210908,91.8231482,100
11618,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,93.13284291,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100,6.299079621,91.8231482,100
11619,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,93.13284291,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100,6.299570729,91.8231482,100
11620,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,93.13284291,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100,6.29846254,91.8231482,100
11621,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.264563813,91.8231482,100,6.258029513,91.8231482,100,6.264563813,91.8231482,100,6.264563813,91.8231482,100,6.264563813,91.8231482,100,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.339756233,93.13284291,100,6.264563813,91.8231482,100,6.264563813,91.8231482,100,6.264563813,91.8231482,100
11622,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.265207422,91.8231482,100,6.258672451,91.8231482,100,6.265207422,91.8231482,100,6.265207422,91.8231482,100,6.265207422,91.8231482,100,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.340407568,93.13284291,100,6.265207422,91.8231482,100,6.265207422,91.8231482,100,6.265207422,91.8231482,100
11623,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.223025488,91.8231482,100,6.205929114,91.8231482,100,6.223025488,91.8231482,100,6.223025488,91.8231482,100,6.223025488,91.8231482,100,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.169128798,93.13284291,100,6.223025488,91.8231482,100,6.223025488,91.8231482,100,6.223025488,91.8231482,100
11624,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.20669958,91.8231482,100,6.189648059,91.8231482,100,6.20669958,91.8231482,100,6.20669958,91.8231482,100,6.20669958,91.8231482,100,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.152944287,93.13284291,100,6.20669958,91.8231482,100,6.20669958,91.8231482,100,6.20669958,91.8231482,100
11701,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.156137516,91.8231482,100,6.139224903,91.8231482,100,6.156137516,91.8231482,100,6.156137516,91.8231482,100,6.156137516,91.8231482,100,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.102820133,93.13284291,100,6.156137516,91.8231482,100,6.156137516,91.8231482,100,6.156137516,91.8231482,100
11702,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.065531519,91.8231482,100,6.048867826,91.8231482,100,6.065531519,91.8231482,100,6.065531519,91.8231482,100,6.065531519,91.8231482,100,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.012998861,93.13284291,100,6.065531519,91.8231482,100,6.065531519,91.8231482,100,6.065531519,91.8231482,100
