; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV Interim GHG Adder Only,,,,,,,,,,,,,,,,
; MoDaHr,Natural Gas TDV (CZ1; kBtu/therm),Natural Gas TDV (CZ2; kBtu/therm),Natural Gas TDV (CZ3; kBtu/therm),Natural Gas TDV (CZ4; kBtu/therm),Natural Gas TDV (CZ5; kBtu/therm),Natural Gas TDV (CZ6; kBtu/therm),Natural Gas TDV (CZ7; kBtu/therm),Natural Gas TDV (CZ8; kBtu/therm),Natural Gas TDV (CZ9; kBtu/therm),Natural Gas TDV (CZ10; kBtu/therm),Natural Gas TDV (CZ11; kBtu/therm),Natural Gas TDV (CZ12; kBtu/therm),Natural Gas TDV (CZ13; kBtu/therm),Natural Gas TDV (CZ14; kBtu/therm),Natural Gas TDV (CZ15; kBtu/therm),Natural Gas TDV (CZ16; kBtu/therm)
20115,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20116,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20117,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20118,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20119,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20120,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20121,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20122,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20123,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20124,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20201,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20202,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20203,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20204,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20205,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20206,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20207,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20208,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20209,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20210,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20211,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20212,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20213,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20214,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20215,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20216,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20217,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20218,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20219,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20220,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20221,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20222,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20223,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20224,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20301,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20302,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20303,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20304,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20305,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20306,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20307,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20308,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20309,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20310,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20311,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20312,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20313,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20314,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20315,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20316,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20317,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20318,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20319,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20320,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20321,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20322,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20323,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20324,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20401,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20402,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20403,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20404,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20405,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20406,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20407,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20408,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20409,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20410,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20411,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20412,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20413,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20414,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20415,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20416,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20417,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20418,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20419,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20420,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20421,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20422,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20423,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20424,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20501,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20502,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20503,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20504,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20505,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20506,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20507,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20508,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20509,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20510,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20511,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20512,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20513,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20514,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20515,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20516,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20517,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20518,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20519,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20520,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20521,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20522,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20523,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20524,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20601,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20602,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20603,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20604,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20605,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20606,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20607,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20608,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20609,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20610,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20611,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20612,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20613,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20614,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20615,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20616,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20617,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20618,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20619,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20620,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20621,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20622,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20623,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20624,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20701,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20702,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20703,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20704,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20705,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
20706,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174,31.69832174
