; Use with 2009 calendar year and updated CEC weather data      - source file: 2022_TDV_Emissions_Factor_Policy_Comp_20191011.xlsx,,,,,,,,,,,,,,,,
; Version ID: Long Run Marginal Emissions Factors Deep_Decarb,,,,,,,,,,,,,,,,
; MoDaHr,Electricity Long Run Emissions (CZ1; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ2; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ3; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ4; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ5; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ6; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ7; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ8; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ9; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ10; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ11; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ12; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ13; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ14; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ15; tonnes CO2-e/kWh),Electricity Long Run Emissions (CZ16; tonnes CO2-e/kWh)
70406,0.000227583,0.000227583,0.000227583,0.000227583,0.000227583,0.000231126,0.000229887,0.000231126,0.000231126,0.000231126,0.000227583,0.000227583,0.000227583,0.000231126,0.000231126,0.000231126
70407,0.000183178,0.000183178,0.000183178,0.000183178,0.000183178,0.000186029,0.000185032,0.000186029,0.000186029,0.000186029,0.000183178,0.000183178,0.000183178,0.000186029,0.000186029,0.000186029
70408,9.56063E-05,9.56063E-05,9.56063E-05,9.56063E-05,9.56063E-05,9.70948E-05,9.65742E-05,9.70948E-05,9.70948E-05,9.70948E-05,9.56063E-05,9.56063E-05,9.56063E-05,9.70948E-05,9.70948E-05,9.70948E-05
70409,4.26822E-05,4.26822E-05,4.26822E-05,4.26822E-05,4.26822E-05,4.33467E-05,4.31143E-05,4.33467E-05,4.33467E-05,4.33467E-05,4.26822E-05,4.26822E-05,4.26822E-05,4.33467E-05,4.33467E-05,4.33467E-05
70410,3.81971E-05,3.81971E-05,3.81971E-05,3.81971E-05,3.81971E-05,3.87918E-05,3.85838E-05,3.87918E-05,3.87918E-05,3.87918E-05,3.81971E-05,3.81971E-05,3.81971E-05,3.87918E-05,3.87918E-05,3.87918E-05
70411,3.73882E-05,3.73882E-05,3.73882E-05,3.73882E-05,3.73882E-05,3.79703E-05,3.77667E-05,3.79703E-05,3.79703E-05,3.79703E-05,3.73882E-05,3.73882E-05,3.73882E-05,3.79703E-05,3.79703E-05,3.79703E-05
70412,3.88136E-05,3.88136E-05,3.88136E-05,3.88136E-05,3.88136E-05,3.94178E-05,3.92065E-05,3.94178E-05,3.94178E-05,3.94178E-05,3.88136E-05,3.88136E-05,3.88136E-05,3.94178E-05,3.94178E-05,3.94178E-05
70413,3.71795E-05,3.71795E-05,3.71795E-05,3.71795E-05,3.71795E-05,3.77583E-05,3.75559E-05,3.77583E-05,3.77583E-05,3.77583E-05,3.71795E-05,3.71795E-05,3.71795E-05,3.77583E-05,3.77583E-05,3.77583E-05
70414,3.74872E-05,3.74872E-05,3.74872E-05,3.74872E-05,3.74872E-05,3.80708E-05,3.78667E-05,3.80708E-05,3.80708E-05,3.80708E-05,3.74872E-05,3.74872E-05,3.74872E-05,3.80708E-05,3.80708E-05,3.80708E-05
70415,4.68534E-05,4.68534E-05,4.68534E-05,4.68534E-05,4.68534E-05,4.75829E-05,4.73277E-05,4.75829E-05,4.75829E-05,4.75829E-05,4.68534E-05,4.68534E-05,4.68534E-05,4.75829E-05,4.75829E-05,4.75829E-05
70416,4.92076E-05,4.92076E-05,4.92076E-05,4.92076E-05,4.92076E-05,4.99737E-05,4.97057E-05,4.99737E-05,4.99737E-05,4.99737E-05,4.92076E-05,4.92076E-05,4.92076E-05,4.99737E-05,4.99737E-05,4.99737E-05
70417,0.000100649,0.000100649,0.000100649,0.000100649,0.000100649,0.000102216,0.000101668,0.000102216,0.000102216,0.000102216,0.000100649,0.000100649,0.000100649,0.000102216,0.000102216,0.000102216
70418,0.000217696,0.000217696,0.000217696,0.000217696,0.000217696,0.000221086,0.0002199,0.000221086,0.000221086,0.000221086,0.000217696,0.000217696,0.000217696,0.000221086,0.000221086,0.000221086
70419,0.000252314,0.000252314,0.000252314,0.000252314,0.000252314,0.000256242,0.000254868,0.000256242,0.000256242,0.000256242,0.000252314,0.000252314,0.000252314,0.000256242,0.000256242,0.000256242
70420,0.000252115,0.000252115,0.000252115,0.000252115,0.000252115,0.00025604,0.000254668,0.00025604,0.00025604,0.00025604,0.000252115,0.000252115,0.000252115,0.00025604,0.00025604,0.00025604
70421,0.000245384,0.000245384,0.000245384,0.000245384,0.000245384,0.000249204,0.000247868,0.000249204,0.000249204,0.000249204,0.000245384,0.000245384,0.000245384,0.000249204,0.000249204,0.000249204
70422,0.000235064,0.000235064,0.000235064,0.000235064,0.000235064,0.000238723,0.000237443,0.000238723,0.000238723,0.000238723,0.000235064,0.000235064,0.000235064,0.000238723,0.000238723,0.000238723
70423,0.000231456,0.000231456,0.000231456,0.000231456,0.000231456,0.000235059,0.000233799,0.000235059,0.000235059,0.000235059,0.000231456,0.000231456,0.000231456,0.000235059,0.000235059,0.000235059
70424,0.000230284,0.000230284,0.000230284,0.000230284,0.000230284,0.000233869,0.000232615,0.000233869,0.000233869,0.000233869,0.000230284,0.000230284,0.000230284,0.000233869,0.000233869,0.000233869
70501,0.000231099,0.000231099,0.000231099,0.000231099,0.000231099,0.000234697,0.000233439,0.000234697,0.000234697,0.000234697,0.000231099,0.000231099,0.000231099,0.000234697,0.000234697,0.000234697
70502,0.000231085,0.000231085,0.000231085,0.000231085,0.000231085,0.000234682,0.000233424,0.000234682,0.000234682,0.000234682,0.000231085,0.000231085,0.000231085,0.000234682,0.000234682,0.000234682
70503,0.000231322,0.000231322,0.000231322,0.000231322,0.000231322,0.000234924,0.000233664,0.000234924,0.000234924,0.000234924,0.000231322,0.000231322,0.000231322,0.000234924,0.000234924,0.000234924
70504,0.000231323,0.000231323,0.000231323,0.000231323,0.000231323,0.000234924,0.000233664,0.000234924,0.000234924,0.000234924,0.000231323,0.000231323,0.000231323,0.000234924,0.000234924,0.000234924
70505,0.000231661,0.000231661,0.000231661,0.000231661,0.000231661,0.000235268,0.000234007,0.000235268,0.000235268,0.000235268,0.000231661,0.000231661,0.000231661,0.000235268,0.000235268,0.000235268
70506,0.000232053,0.000232053,0.000232053,0.000232053,0.000232053,0.000235666,0.000234402,0.000235666,0.000235666,0.000235666,0.000232053,0.000232053,0.000232053,0.000235666,0.000235666,0.000235666
70507,0.000195625,0.000195625,0.000195625,0.000195625,0.000195625,0.00019867,0.000197605,0.00019867,0.00019867,0.00019867,0.000195625,0.000195625,0.000195625,0.00019867,0.00019867,0.00019867
70508,0.000113623,0.000113623,0.000113623,0.000113623,0.000113623,0.000115392,0.000114773,0.000115392,0.000115392,0.000115392,0.000113623,0.000113623,0.000113623,0.000115392,0.000115392,0.000115392
70509,0.000104347,0.000104347,0.000104347,0.000104347,0.000104347,0.000105972,0.000105404,0.000105972,0.000105972,0.000105972,0.000104347,0.000104347,0.000104347,0.000105972,0.000105972,0.000105972
70510,0.000101193,0.000101193,0.000101193,0.000101193,0.000101193,0.000102768,0.000102217,0.000102768,0.000102768,0.000102768,0.000101193,0.000101193,0.000101193,0.000102768,0.000102768,0.000102768
70511,0.000100608,0.000100608,0.000100608,0.000100608,0.000100608,0.000102175,0.000101627,0.000102175,0.000102175,0.000102175,0.000100608,0.000100608,0.000100608,0.000102175,0.000102175,0.000102175
70512,9.94355E-05,9.94355E-05,9.94355E-05,9.94355E-05,9.94355E-05,0.000100984,0.000100442,0.000100984,0.000100984,0.000100984,9.94355E-05,9.94355E-05,9.94355E-05,0.000100984,0.000100984,0.000100984
70513,0.000100008,0.000100008,0.000100008,0.000100008,0.000100008,0.000101565,0.000101021,0.000101565,0.000101565,0.000101565,0.000100008,0.000100008,0.000100008,0.000101565,0.000101565,0.000101565
70514,0.000100233,0.000100233,0.000100233,0.000100233,0.000100233,0.000101794,0.000101248,0.000101794,0.000101794,0.000101794,0.000100233,0.000100233,0.000100233,0.000101794,0.000101794,0.000101794
70515,0.00010417,0.00010417,0.00010417,0.00010417,0.00010417,0.000105791,0.000105224,0.000105791,0.000105791,0.000105791,0.00010417,0.00010417,0.00010417,0.000105791,0.000105791,0.000105791
70516,0.000109354,0.000109354,0.000109354,0.000109354,0.000109354,0.000111056,0.000110461,0.000111056,0.000111056,0.000111056,0.000109354,0.000109354,0.000109354,0.000111056,0.000111056,0.000111056
70517,0.000131141,0.000131141,0.000131141,0.000131141,0.000131141,0.000133182,0.000132468,0.000133182,0.000133182,0.000133182,0.000131141,0.000131141,0.000131141,0.000133182,0.000133182,0.000133182
70518,0.00024249,0.00024249,0.00024249,0.00024249,0.00024249,0.000246265,0.000244944,0.000246265,0.000246265,0.000246265,0.00024249,0.00024249,0.00024249,0.000246265,0.000246265,0.000246265
70519,0.000281888,0.000281888,0.000281888,0.000281888,0.000281888,0.000286277,0.000284742,0.000286277,0.000286277,0.000286277,0.000281888,0.000281888,0.000281888,0.000286277,0.000286277,0.000286277
70520,0.000290687,0.000290687,0.000290687,0.000290687,0.000290687,0.000295212,0.00029363,0.000295212,0.000295212,0.000295212,0.000290687,0.000290687,0.000290687,0.000295212,0.000295212,0.000295212
70521,0.000260972,0.000260972,0.000260972,0.000260972,0.000260972,0.000265035,0.000263614,0.000265035,0.000265035,0.000265035,0.000260972,0.000260972,0.000260972,0.000265035,0.000265035,0.000265035
70522,0.000245453,0.000245453,0.000245453,0.000245453,0.000245453,0.000249274,0.000247938,0.000249274,0.000249274,0.000249274,0.000245453,0.000245453,0.000245453,0.000249274,0.000249274,0.000249274
70523,0.000238435,0.000238435,0.000238435,0.000238435,0.000238435,0.000242147,0.000240848,0.000242147,0.000242147,0.000242147,0.000238435,0.000238435,0.000238435,0.000242147,0.000242147,0.000242147
70524,0.000237094,0.000237094,0.000237094,0.000237094,0.000237094,0.000240785,0.000239494,0.000240785,0.000240785,0.000240785,0.000237094,0.000237094,0.000237094,0.000240785,0.000240785,0.000240785
70601,0.000222287,0.000222287,0.000222287,0.000222287,0.000222287,0.000225747,0.000224537,0.000225747,0.000225747,0.000225747,0.000222287,0.000222287,0.000222287,0.000225747,0.000225747,0.000225747
70602,0.000223269,0.000223269,0.000223269,0.000223269,0.000223269,0.000226745,0.000225529,0.000226745,0.000226745,0.000226745,0.000223269,0.000223269,0.000223269,0.000226745,0.000226745,0.000226745
70603,0.000223466,0.000223466,0.000223466,0.000223466,0.000223466,0.000226945,0.000225728,0.000226945,0.000226945,0.000226945,0.000223466,0.000223466,0.000223466,0.000226945,0.000226945,0.000226945
70604,0.000223884,0.000223884,0.000223884,0.000223884,0.000223884,0.00022737,0.000226151,0.00022737,0.00022737,0.00022737,0.000223884,0.000223884,0.000223884,0.00022737,0.00022737,0.00022737
70605,0.000224256,0.000224256,0.000224256,0.000224256,0.000224256,0.000227748,0.000226527,0.000227748,0.000227748,0.000227748,0.000224256,0.000224256,0.000224256,0.000227748,0.000227748,0.000227748
70606,0.000224616,0.000224616,0.000224616,0.000224616,0.000224616,0.000228113,0.00022689,0.000228113,0.000228113,0.000228113,0.000224616,0.000224616,0.000224616,0.000228113,0.000228113,0.000228113
70607,0.000200543,0.000200543,0.000200543,0.000200543,0.000200543,0.000203666,0.000202574,0.000203666,0.000203666,0.000203666,0.000200543,0.000200543,0.000200543,0.000203666,0.000203666,0.000203666
70608,0.000107995,0.000107995,0.000107995,0.000107995,0.000107995,0.000108747,0.00010846,0.000108747,0.000108747,0.000108747,0.000107995,0.000107995,0.000107995,0.000108747,0.000108747,0.000108747
70609,9.68283E-05,9.68283E-05,9.68283E-05,9.68283E-05,9.68283E-05,9.75029E-05,9.72453E-05,9.75029E-05,9.75029E-05,9.75029E-05,9.68283E-05,9.68283E-05,9.68283E-05,9.75029E-05,9.75029E-05,9.75029E-05
70610,9.39374E-05,9.39374E-05,9.39374E-05,9.39374E-05,9.39374E-05,9.45919E-05,9.43419E-05,9.45919E-05,9.45919E-05,9.45919E-05,9.39374E-05,9.39374E-05,9.39374E-05,9.45919E-05,9.45919E-05,9.45919E-05
70611,9.07482E-05,9.07482E-05,9.07482E-05,9.07482E-05,9.07482E-05,9.13804E-05,9.11389E-05,9.13804E-05,9.13804E-05,9.13804E-05,9.07482E-05,9.07482E-05,9.07482E-05,9.13804E-05,9.13804E-05,9.13804E-05
70612,9.20531E-05,9.20531E-05,9.20531E-05,9.20531E-05,9.20531E-05,9.26944E-05,9.24495E-05,9.26944E-05,9.26944E-05,9.26944E-05,9.20531E-05,9.20531E-05,9.20531E-05,9.26944E-05,9.26944E-05,9.26944E-05
70613,9.25594E-05,9.25594E-05,9.25594E-05,9.25594E-05,9.25594E-05,9.32043E-05,9.2958E-05,9.32043E-05,9.32043E-05,9.32043E-05,9.25594E-05,9.25594E-05,9.25594E-05,9.32043E-05,9.32043E-05,9.32043E-05
70614,9.56289E-05,9.56289E-05,9.56289E-05,9.56289E-05,9.56289E-05,9.35512E-05,9.32418E-05,9.35512E-05,9.35512E-05,9.35512E-05,9.56289E-05,9.56289E-05,9.56289E-05,9.35512E-05,9.35512E-05,9.35512E-05
70615,9.71386E-05,9.71386E-05,9.71386E-05,9.71386E-05,9.71386E-05,9.50281E-05,9.47138E-05,9.50281E-05,9.50281E-05,9.50281E-05,9.71386E-05,9.71386E-05,9.71386E-05,9.50281E-05,9.50281E-05,9.50281E-05
70616,0.000102204,0.000102204,0.000102204,0.000102204,0.000102204,9.99836E-05,9.9653E-05,9.99836E-05,9.99836E-05,9.99836E-05,0.000102204,0.000102204,0.000102204,9.99836E-05,9.99836E-05,9.99836E-05
70617,0.000123022,0.000123022,0.000123022,0.000123022,0.000123022,0.000120349,0.000119951,0.000120349,0.000120349,0.000120349,0.000123022,0.000123022,0.000123022,0.000120349,0.000120349,0.000120349
70618,0.000250836,0.000250836,0.000250836,0.000250836,0.000250836,0.000245386,0.000244575,0.000245386,0.000245386,0.000245386,0.000250836,0.000250836,0.000250836,0.000245386,0.000245386,0.000245386
70619,0.00027997,0.00027997,0.00027997,0.00027997,0.00027997,0.000273887,0.000272981,0.000273887,0.000273887,0.000273887,0.00027997,0.00027997,0.00027997,0.000273887,0.000273887,0.000273887
70620,0.000271018,0.000271018,0.000271018,0.000271018,0.000271018,0.000272907,0.000272186,0.000272907,0.000272907,0.000272907,0.000271018,0.000271018,0.000271018,0.000272907,0.000272907,0.000272907
70621,0.000259388,0.000259388,0.000259388,0.000259388,0.000259388,0.000261195,0.000260505,0.000261195,0.000261195,0.000261195,0.000259388,0.000259388,0.000259388,0.000261195,0.000261195,0.000261195
70622,0.000235023,0.000235023,0.000235023,0.000235023,0.000235023,0.000238682,0.000237402,0.000238682,0.000238682,0.000238682,0.000235023,0.000235023,0.000235023,0.000238682,0.000238682,0.000238682
70623,0.00022842,0.00022842,0.00022842,0.00022842,0.00022842,0.000231976,0.000230732,0.000231976,0.000231976,0.000231976,0.00022842,0.00022842,0.00022842,0.000231976,0.000231976,0.000231976
70624,0.00022428,0.00022428,0.00022428,0.00022428,0.00022428,0.000227772,0.000226551,0.000227772,0.000227772,0.000227772,0.00022428,0.00022428,0.00022428,0.000227772,0.000227772,0.000227772
70701,0.000214205,0.000214205,0.000214205,0.000214205,0.000214205,0.00021754,0.000216374,0.00021754,0.00021754,0.00021754,0.000214205,0.000214205,0.000214205,0.00021754,0.00021754,0.00021754
70702,0.000214027,0.000214027,0.000214027,0.000214027,0.000214027,0.000217359,0.000216193,0.000217359,0.000217359,0.000217359,0.000214027,0.000214027,0.000214027,0.000217359,0.000217359,0.000217359
70703,0.000214283,0.000214283,0.000214283,0.000214283,0.000214283,0.000217619,0.000216452,0.000217619,0.000217619,0.000217619,0.000214283,0.000214283,0.000214283,0.000217619,0.000217619,0.000217619
70704,0.000214716,0.000214716,0.000214716,0.000214716,0.000214716,0.000218059,0.00021689,0.000218059,0.000218059,0.000218059,0.000214716,0.000214716,0.000214716,0.000218059,0.000218059,0.000218059
70705,0.000216653,0.000216653,0.000216653,0.000216653,0.000216653,0.000220026,0.000218846,0.000220026,0.000220026,0.000220026,0.000216653,0.000216653,0.000216653,0.000220026,0.000220026,0.000220026
70706,0.000215773,0.000215773,0.000215773,0.000215773,0.000215773,0.000219132,0.000217957,0.000219132,0.000219132,0.000219132,0.000215773,0.000215773,0.000215773,0.000219132,0.000219132,0.000219132
70707,0.000187937,0.000187937,0.000187937,0.000187937,0.000187937,0.000190863,0.00018984,0.000190863,0.000190863,0.000190863,0.000187937,0.000187937,0.000187937,0.000190863,0.000190863,0.000190863
70708,9.81125E-05,9.81125E-05,9.81125E-05,9.81125E-05,9.81125E-05,9.87961E-05,9.8535E-05,9.87961E-05,9.87961E-05,9.87961E-05,9.81125E-05,9.81125E-05,9.81125E-05,9.87961E-05,9.87961E-05,9.87961E-05
70709,8.63757E-05,8.63757E-05,8.63757E-05,8.63757E-05,8.63757E-05,8.69775E-05,8.67476E-05,8.69775E-05,8.69775E-05,8.69775E-05,8.63757E-05,8.63757E-05,8.63757E-05,8.69775E-05,8.69775E-05,8.69775E-05
70710,7.23172E-05,7.23172E-05,7.23172E-05,7.23172E-05,7.23172E-05,7.2821E-05,7.26286E-05,7.2821E-05,7.2821E-05,7.2821E-05,7.23172E-05,7.23172E-05,7.23172E-05,7.2821E-05,7.2821E-05,7.2821E-05
70711,6.53948E-05,6.53948E-05,6.53948E-05,6.53948E-05,6.53948E-05,6.58504E-05,6.56764E-05,6.58504E-05,6.58504E-05,6.58504E-05,6.53948E-05,6.53948E-05,6.53948E-05,6.58504E-05,6.58504E-05,6.58504E-05
70712,6.47182E-05,6.47182E-05,6.47182E-05,6.47182E-05,6.47182E-05,6.51691E-05,6.49969E-05,6.51691E-05,6.51691E-05,6.51691E-05,6.47182E-05,6.47182E-05,6.47182E-05,6.51691E-05,6.51691E-05,6.51691E-05
70713,6.51454E-05,6.51454E-05,6.51454E-05,6.51454E-05,6.51454E-05,6.55993E-05,6.5426E-05,6.55993E-05,6.55993E-05,6.55993E-05,6.51454E-05,6.51454E-05,6.51454E-05,6.55993E-05,6.55993E-05,6.55993E-05
70714,6.77126E-05,6.77126E-05,6.77126E-05,6.77126E-05,6.77126E-05,6.62414E-05,6.60224E-05,6.62414E-05,6.62414E-05,6.62414E-05,6.77126E-05,6.77126E-05,6.77126E-05,6.62414E-05,6.62414E-05,6.62414E-05
70715,7.54572E-05,7.54572E-05,7.54572E-05,7.54572E-05,7.54572E-05,7.38177E-05,7.35736E-05,7.38177E-05,7.38177E-05,7.38177E-05,7.54572E-05,7.54572E-05,7.54572E-05,7.38177E-05,7.38177E-05,7.38177E-05
70716,8.11052E-05,8.11052E-05,8.11052E-05,8.11052E-05,8.11052E-05,7.9343E-05,7.90806E-05,7.9343E-05,7.9343E-05,7.9343E-05,8.11052E-05,8.11052E-05,8.11052E-05,7.9343E-05,7.9343E-05,7.9343E-05
70717,0.000101689,0.000101689,0.000101689,0.000101689,0.000101689,9.948E-05,9.91511E-05,9.948E-05,9.948E-05,9.948E-05,0.000101689,0.000101689,0.000101689,9.948E-05,9.948E-05,9.948E-05
70718,0.000205232,0.000205232,0.000205232,0.000205232,0.000205232,0.000200773,0.000200109,0.000200773,0.000200773,0.000200773,0.000205232,0.000205232,0.000205232,0.000200773,0.000200773,0.000200773
70719,0.000268967,0.000268967,0.000268967,0.000268967,0.000268967,0.000263123,0.000262253,0.000263123,0.000263123,0.000263123,0.000268967,0.000268967,0.000268967,0.000263123,0.000263123,0.000263123
70720,0.000259919,0.000259919,0.000259919,0.000259919,0.000259919,0.00026173,0.000261038,0.00026173,0.00026173,0.00026173,0.000259919,0.000259919,0.000259919,0.00026173,0.00026173,0.00026173
70721,0.000255114,0.000255114,0.000255114,0.000255114,0.000255114,0.000256892,0.000256213,0.000256892,0.000256892,0.000256892,0.000255114,0.000255114,0.000255114,0.000256892,0.000256892,0.000256892
70722,0.000233296,0.000233296,0.000233296,0.000233296,0.000233296,0.000236928,0.000235658,0.000236928,0.000236928,0.000236928,0.000233296,0.000233296,0.000233296,0.000236928,0.000236928,0.000236928
70723,0.000220461,0.000220461,0.000220461,0.000220461,0.000220461,0.000223893,0.000222693,0.000223893,0.000223893,0.000223893,0.000220461,0.000220461,0.000220461,0.000223893,0.000223893,0.000223893
70724,0.00021705,0.00021705,0.00021705,0.00021705,0.00021705,0.00022043,0.000219248,0.00022043,0.00022043,0.00022043,0.00021705,0.00021705,0.00021705,0.00022043,0.00022043,0.00022043
70801,0.000201912,0.000201912,0.000201912,0.000201912,0.000201912,0.000205055,0.000203956,0.000205055,0.000205055,0.000205055,0.000201912,0.000201912,0.000201912,0.000205055,0.000205055,0.000205055
70802,0.000201088,0.000201088,0.000201088,0.000201088,0.000201088,0.000204219,0.000203124,0.000204219,0.000204219,0.000204219,0.000201088,0.000201088,0.000201088,0.000204219,0.000204219,0.000204219
70803,0.000201427,0.000201427,0.000201427,0.000201427,0.000201427,0.000204563,0.000203466,0.000204563,0.000204563,0.000204563,0.000201427,0.000201427,0.000201427,0.000204563,0.000204563,0.000204563
70804,0.000201226,0.000201226,0.000201226,0.000201226,0.000201226,0.000204359,0.000203263,0.000204359,0.000204359,0.000204359,0.000201226,0.000201226,0.000201226,0.000204359,0.000204359,0.000204359
70805,0.000202175,0.000202175,0.000202175,0.000202175,0.000202175,0.000205323,0.000204222,0.000205323,0.000205323,0.000205323,0.000202175,0.000202175,0.000202175,0.000205323,0.000205323,0.000205323
70806,0.000201814,0.000201814,0.000201814,0.000201814,0.000201814,0.000204956,0.000203858,0.000204956,0.000204956,0.000204956,0.000201814,0.000201814,0.000201814,0.000204956,0.000204956,0.000204956
70807,0.000184677,0.000184677,0.000184677,0.000184677,0.000184677,0.000187552,0.000186547,0.000187552,0.000187552,0.000187552,0.000184677,0.000184677,0.000184677,0.000187552,0.000187552,0.000187552
70808,9.53185E-05,9.53185E-05,9.53185E-05,9.53185E-05,9.53185E-05,9.59826E-05,9.5729E-05,9.59826E-05,9.59826E-05,9.59826E-05,9.53185E-05,9.53185E-05,9.53185E-05,9.59826E-05,9.59826E-05,9.59826E-05
70809,4.49679E-05,4.49679E-05,4.49679E-05,4.49679E-05,4.49679E-05,4.52812E-05,4.51615E-05,4.52812E-05,4.52812E-05,4.52812E-05,4.49679E-05,4.49679E-05,4.49679E-05,4.52812E-05,4.52812E-05,4.52812E-05
70810,3.67305E-05,3.67305E-05,3.67305E-05,3.67305E-05,3.67305E-05,3.69864E-05,3.68887E-05,3.69864E-05,3.69864E-05,3.69864E-05,3.67305E-05,3.67305E-05,3.67305E-05,3.69864E-05,3.69864E-05,3.69864E-05
70811,3.6385E-05,3.6385E-05,3.6385E-05,3.6385E-05,3.6385E-05,3.66386E-05,3.65417E-05,3.66386E-05,3.66386E-05,3.66386E-05,3.6385E-05,3.6385E-05,3.6385E-05,3.66386E-05,3.66386E-05,3.66386E-05
70812,3.37687E-05,3.37687E-05,3.37687E-05,3.37687E-05,3.37687E-05,3.4004E-05,3.39141E-05,3.4004E-05,3.4004E-05,3.4004E-05,3.37687E-05,3.37687E-05,3.37687E-05,3.4004E-05,3.4004E-05,3.4004E-05
70813,4.20066E-05,4.20066E-05,4.20066E-05,4.20066E-05,4.20066E-05,4.22993E-05,4.21875E-05,4.22993E-05,4.22993E-05,4.22993E-05,4.20066E-05,4.20066E-05,4.20066E-05,4.22993E-05,4.22993E-05,4.22993E-05
70814,3.50983E-05,3.50983E-05,3.50983E-05,3.50983E-05,3.50983E-05,3.43357E-05,3.42222E-05,3.43357E-05,3.43357E-05,3.43357E-05,3.50983E-05,3.50983E-05,3.50983E-05,3.43357E-05,3.43357E-05,3.43357E-05
70815,3.81832E-05,3.81832E-05,3.81832E-05,3.81832E-05,3.81832E-05,3.73536E-05,3.72301E-05,3.73536E-05,3.73536E-05,3.73536E-05,3.81832E-05,3.81832E-05,3.81832E-05,3.73536E-05,3.73536E-05,3.73536E-05
70816,4.55408E-05,4.55408E-05,4.55408E-05,4.55408E-05,4.55408E-05,4.45513E-05,4.4404E-05,4.45513E-05,4.45513E-05,4.45513E-05,4.55408E-05,4.55408E-05,4.55408E-05,4.45513E-05,4.45513E-05,4.45513E-05
70817,7.79236E-05,7.79236E-05,7.79236E-05,7.79236E-05,7.79236E-05,7.62305E-05,7.59784E-05,7.62305E-05,7.62305E-05,7.62305E-05,7.79236E-05,7.79236E-05,7.79236E-05,7.62305E-05,7.62305E-05,7.62305E-05
70818,0.000134621,0.000134621,0.000134621,0.000134621,0.000134621,0.000131696,0.000131261,0.000131696,0.000131696,0.000131696,0.000134621,0.000134621,0.000134621,0.000131696,0.000131696,0.000131696
70819,0.000247879,0.000247879,0.000247879,0.000247879,0.000247879,0.000242493,0.000241691,0.000242493,0.000242493,0.000242493,0.000247879,0.000247879,0.000247879,0.000242493,0.000242493,0.000242493
70820,0.0002423,0.0002423,0.0002423,0.0002423,0.0002423,0.000243988,0.000243343,0.000243988,0.000243988,0.000243988,0.0002423,0.0002423,0.0002423,0.000243988,0.000243988,0.000243988
70821,0.000236859,0.000236859,0.000236859,0.000236859,0.000236859,0.000238509,0.000237879,0.000238509,0.000238509,0.000238509,0.000236859,0.000236859,0.000236859,0.000238509,0.000238509,0.000238509
70822,0.00021654,0.00021654,0.00021654,0.00021654,0.00021654,0.000219911,0.000218732,0.000219911,0.000219911,0.000219911,0.00021654,0.00021654,0.00021654,0.000219911,0.000219911,0.000219911
70823,0.000207619,0.000207619,0.000207619,0.000207619,0.000207619,0.000210851,0.00020972,0.000210851,0.000210851,0.000210851,0.000207619,0.000207619,0.000207619,0.000210851,0.000210851,0.000210851
70824,0.000203589,0.000203589,0.000203589,0.000203589,0.000203589,0.000206759,0.00020565,0.000206759,0.000206759,0.000206759,0.000203589,0.000203589,0.000203589,0.000206759,0.000206759,0.000206759
70901,0.000175214,0.000175214,0.000175214,0.000175214,0.000175214,0.000177942,0.000176988,0.000177942,0.000177942,0.000177942,0.000175214,0.000175214,0.000175214,0.000177942,0.000177942,0.000177942
70902,0.000174915,0.000174915,0.000174915,0.000174915,0.000174915,0.000177638,0.000176685,0.000177638,0.000177638,0.000177638,0.000174915,0.000174915,0.000174915,0.000177638,0.000177638,0.000177638
70903,0.000174961,0.000174961,0.000174961,0.000174961,0.000174961,0.000177685,0.000176732,0.000177685,0.000177685,0.000177685,0.000174961,0.000174961,0.000174961,0.000177685,0.000177685,0.000177685
70904,0.000175031,0.000175031,0.000175031,0.000175031,0.000175031,0.000177756,0.000176803,0.000177756,0.000177756,0.000177756,0.000175031,0.000175031,0.000175031,0.000177756,0.000177756,0.000177756
70905,0.000176992,0.000176992,0.000176992,0.000176992,0.000176992,0.000179748,0.000178784,0.000179748,0.000179748,0.000179748,0.000176992,0.000176992,0.000176992,0.000179748,0.000179748,0.000179748
70906,0.000177123,0.000177123,0.000177123,0.000177123,0.000177123,0.000179881,0.000178916,0.000179881,0.000179881,0.000179881,0.000177123,0.000177123,0.000177123,0.000179881,0.000179881,0.000179881
70907,0.000126694,0.000126694,0.000126694,0.000126694,0.000126694,0.000128666,0.000127977,0.000128666,0.000128666,0.000128666,0.000126694,0.000126694,0.000126694,0.000128666,0.000128666,0.000128666
