; Use with 2009 calendar year and updated CEC weather data,,,,,,,,,,,,,,,,
; Version ID: 2019 TDV Interim GHG Adder Only,,,,,,,,,,,,,,,,
; MoDaHr,Electricity TDV (CZ1; kBtu/kWh),Electricity TDV (CZ2; kBtu/kWh),Electricity TDV (CZ3; kBtu/kWh),Electricity TDV (CZ4; kBtu/kWh),Electricity TDV (CZ5; kBtu/kWh),Electricity TDV (CZ6; kBtu/kWh),Electricity TDV (CZ7; kBtu/kWh),Electricity TDV (CZ8; kBtu/kWh),Electricity TDV (CZ9; kBtu/kWh),Electricity TDV (CZ10; kBtu/kWh),Electricity TDV (CZ11; kBtu/kWh),Electricity TDV (CZ12; kBtu/kWh),Electricity TDV (CZ13; kBtu/kWh),Electricity TDV (CZ14; kBtu/kWh),Electricity TDV (CZ15; kBtu/kWh),Electricity TDV (CZ16; kBtu/kWh)
42007,1.345680162,1.345680162,1.345680162,1.345680162,1.345680162,1.275483441,1.275483441,1.275483441,1.275483441,1.275483441,1.345680162,1.345680162,1.345680162,1.275483441,1.275483441,1.275483441
42008,1.342985531,1.342985531,1.342985531,1.342985531,1.342985531,1.165745456,1.165745456,1.165745456,1.165745456,1.165745456,1.342985531,1.342985531,1.342985531,1.165745456,1.165745456,1.165745456
42009,1.220874,1.220874,1.220874,1.220874,1.220874,0.342964558,0.342964558,0.342964558,0.342964558,0.342964558,1.220874,1.220874,1.220874,0.342964558,0.342964558,0.342964558
42010,1.213063129,1.213063129,1.213063129,1.213063129,1.213063129,0.273266339,0.273266339,0.273266339,0.273266339,0.273266339,1.213063129,1.213063129,1.213063129,0.273266339,0.273266339,0.273266339
42011,0.364353679,0.364353679,0.364353679,0.364353679,0.364353679,0.272206417,0.272206417,0.272206417,0.272206417,0.272206417,0.364353679,0.364353679,0.364353679,0.272206417,0.272206417,0.272206417
42012,0.285965116,0.285965116,0.285965116,0.285965116,0.285965116,0.270930493,0.270930493,0.270930493,0.270930493,0.270930493,0.285965116,0.285965116,0.285965116,0.270930493,0.270930493,0.270930493
42013,0.364499229,0.364499229,0.364499229,0.364499229,0.364499229,0.271570787,0.271570787,0.271570787,0.271570787,0.271570787,0.364499229,0.364499229,0.364499229,0.271570787,0.271570787,0.271570787
42014,0.364549534,0.364549534,0.364549534,0.364549534,0.364549534,0.272225053,0.272225053,0.272225053,0.272225053,0.272225053,0.364549534,0.364549534,0.364549534,0.272225053,0.272225053,0.272225053
42015,0.436999586,0.436999586,0.436999586,0.436999586,0.436999586,0.273948363,0.273948363,0.273948363,0.273948363,0.273948363,0.436999586,0.436999586,0.436999586,0.273948363,0.273948363,0.273948363
42016,1.287275601,1.287275601,1.287275601,1.287275601,1.287275601,0.341420585,0.341420585,0.341420585,0.341420585,0.341420585,1.287275601,1.287275601,1.287275601,0.341420585,0.341420585,0.341420585
42017,1.316195132,1.316195132,1.316195132,1.316195132,1.316195132,0.352498021,0.352498021,0.352498021,0.352498021,0.352498021,1.316195132,1.316195132,1.316195132,0.352498021,0.352498021,0.352498021
42018,1.352681924,1.352681924,1.352681924,1.352681924,1.352681924,1.2904654,1.2904654,1.2904654,1.2904654,1.2904654,1.352681924,1.352681924,1.352681924,1.2904654,1.2904654,1.2904654
42019,1.376875815,1.376875815,1.376875815,1.376875815,1.376875815,1.589819336,1.589819336,1.589819336,1.589819336,1.589819336,1.376875815,1.376875815,1.376875815,1.589819336,1.589819336,1.589819336
42020,1.376895516,1.376895516,1.376895516,1.376895516,1.376895516,1.682619113,1.682619113,1.682619113,1.682619113,1.682619113,1.376895516,1.376895516,1.376895516,1.682619113,1.682619113,1.682619113
42021,1.37702581,1.37702581,1.37702581,1.37702581,1.37702581,1.974113712,1.974113712,1.974113712,1.974113712,1.974113712,1.37702581,1.37702581,1.37702581,1.974113712,1.974113712,1.974113712
42022,1.353163363,1.353163363,1.353163363,1.353163363,1.353163363,1.579150538,1.579150538,1.579150538,1.579150538,1.579150538,1.353163363,1.353163363,1.353163363,1.579150538,1.579150538,1.579150538
42023,1.352836069,1.352836069,1.352836069,1.352836069,1.352836069,1.398522089,1.398522089,1.398522089,1.398522089,1.398522089,1.352836069,1.352836069,1.352836069,1.398522089,1.398522089,1.398522089
42024,1.349660536,1.349660536,1.349660536,1.349660536,1.349660536,1.27626889,1.27626889,1.27626889,1.27626889,1.27626889,1.349660536,1.349660536,1.349660536,1.27626889,1.27626889,1.27626889
42101,1.329201994,1.329201994,1.329201994,1.329201994,1.329201994,1.328469122,1.328469122,1.328469122,1.328469122,1.328469122,1.329201994,1.329201994,1.329201994,1.328469122,1.328469122,1.328469122
42102,1.329027031,1.329027031,1.329027031,1.329027031,1.329027031,1.320661429,1.320661429,1.320661429,1.320661429,1.320661429,1.329027031,1.329027031,1.329027031,1.320661429,1.320661429,1.320661429
42103,1.328904378,1.328904378,1.328904378,1.328904378,1.328904378,1.310076918,1.310076918,1.310076918,1.310076918,1.310076918,1.328904378,1.328904378,1.328904378,1.310076918,1.310076918,1.310076918
42104,1.328836521,1.328836521,1.328836521,1.328836521,1.328836521,1.315910116,1.315910116,1.315910116,1.315910116,1.315910116,1.328836521,1.328836521,1.328836521,1.315910116,1.315910116,1.315910116
42105,1.3288168,1.3288168,1.3288168,1.3288168,1.3288168,1.320024974,1.320024974,1.320024974,1.320024974,1.320024974,1.3288168,1.3288168,1.3288168,1.320024974,1.320024974,1.320024974
42106,1.328885345,1.328885345,1.328885345,1.328885345,1.328885345,1.330330116,1.330330116,1.330330116,1.330330116,1.330330116,1.328885345,1.328885345,1.328885345,1.330330116,1.330330116,1.330330116
42107,1.329431735,1.329431735,1.329431735,1.329431735,1.329431735,1.336280486,1.336280486,1.336280486,1.336280486,1.336280486,1.329431735,1.329431735,1.329431735,1.336280486,1.336280486,1.336280486
42108,1.329405335,1.329405335,1.329405335,1.329405335,1.329405335,1.302495692,1.302495692,1.302495692,1.302495692,1.302495692,1.329405335,1.329405335,1.329405335,1.302495692,1.302495692,1.302495692
42109,1.308539976,1.308539976,1.308539976,1.308539976,1.308539976,0.428695871,0.428695871,0.428695871,0.428695871,0.428695871,1.308539976,1.308539976,1.308539976,0.428695871,0.428695871,0.428695871
42110,1.290026481,1.290026481,1.290026481,1.290026481,1.290026481,0.425698675,0.425698675,0.425698675,0.425698675,0.425698675,1.290026481,1.290026481,1.290026481,0.425698675,0.425698675,0.425698675
42111,0.516608043,0.516608043,0.516608043,0.516608043,0.516608043,0.348205806,0.348205806,0.348205806,0.348205806,0.348205806,0.516608043,0.516608043,0.516608043,0.348205806,0.348205806,0.348205806
42112,0.436540789,0.436540789,0.436540789,0.436540789,0.436540789,0.340456889,0.340456889,0.340456889,0.340456889,0.340456889,0.436540789,0.436540789,0.436540789,0.340456889,0.340456889,0.340456889
42113,0.436739437,0.436739437,0.436739437,0.436739437,0.436739437,0.415798828,0.415798828,0.415798828,0.415798828,0.415798828,0.436739437,0.436739437,0.436739437,0.415798828,0.415798828,0.415798828
42114,0.512026305,0.512026305,0.512026305,0.512026305,0.512026305,0.349768405,0.349768405,0.349768405,0.349768405,0.349768405,0.512026305,0.512026305,0.512026305,0.349768405,0.349768405,0.349768405
42115,1.193101094,1.193101094,1.193101094,1.193101094,1.193101094,0.352631483,0.352631483,0.352631483,0.352631483,0.352631483,1.193101094,1.193101094,1.193101094,0.352631483,0.352631483,0.352631483
42116,1.235315001,1.235315001,1.235315001,1.235315001,1.235315001,0.426591655,0.426591655,0.426591655,0.426591655,0.426591655,1.235315001,1.235315001,1.235315001,0.426591655,0.426591655,0.426591655
42117,1.329653819,1.329653819,1.329653819,1.329653819,1.329653819,1.294874673,1.294874673,1.294874673,1.294874673,1.294874673,1.329653819,1.329653819,1.329653819,1.294874673,1.294874673,1.294874673
42118,1.355955522,1.355955522,1.355955522,1.355955522,1.355955522,1.374455596,1.374455596,1.374455596,1.374455596,1.374455596,1.355955522,1.355955522,1.355955522,1.374455596,1.374455596,1.374455596
42119,1.482140282,1.482140282,1.482140282,1.482140282,1.482140282,1.568883772,1.568883772,1.568883772,1.568883772,1.568883772,1.482140282,1.482140282,1.482140282,1.568883772,1.568883772,1.568883772
42120,1.534392681,1.534392681,1.534392681,1.534392681,1.534392681,1.701937577,1.701937577,1.701937577,1.701937577,1.701937577,1.534392681,1.534392681,1.534392681,1.701937577,1.701937577,1.701937577
42121,1.534652644,1.534652644,1.534652644,1.534652644,1.534652644,1.832765447,1.832765447,1.832765447,1.832765447,1.832765447,1.534652644,1.534652644,1.534652644,1.832765447,1.832765447,1.832765447
42122,1.432963923,1.432963923,1.432963923,1.432963923,1.432963923,1.546296044,1.546296044,1.546296044,1.546296044,1.546296044,1.432963923,1.432963923,1.432963923,1.546296044,1.546296044,1.546296044
42123,1.362422414,1.362422414,1.362422414,1.362422414,1.362422414,1.387124042,1.387124042,1.387124042,1.387124042,1.387124042,1.362422414,1.362422414,1.362422414,1.387124042,1.387124042,1.387124042
42124,1.329767412,1.329767412,1.329767412,1.329767412,1.329767412,1.333023074,1.333023074,1.333023074,1.333023074,1.333023074,1.329767412,1.329767412,1.329767412,1.333023074,1.333023074,1.333023074
42201,1.336175858,1.336175858,1.336175858,1.336175858,1.336175858,1.335089054,1.335089054,1.335089054,1.335089054,1.335089054,1.336175858,1.336175858,1.336175858,1.335089054,1.335089054,1.335089054
42202,1.335876286,1.335876286,1.335876286,1.335876286,1.335876286,1.33047962,1.33047962,1.33047962,1.33047962,1.33047962,1.335876286,1.335876286,1.335876286,1.33047962,1.33047962,1.33047962
42203,1.33577568,1.33577568,1.33577568,1.33577568,1.33577568,1.312057279,1.312057279,1.312057279,1.312057279,1.312057279,1.33577568,1.33577568,1.33577568,1.312057279,1.312057279,1.312057279
42204,1.335703352,1.335703352,1.335703352,1.335703352,1.335703352,1.309715772,1.309715772,1.309715772,1.309715772,1.309715772,1.335703352,1.335703352,1.335703352,1.309715772,1.309715772,1.309715772
42205,1.335697666,1.335697666,1.335697666,1.335697666,1.335697666,1.313139465,1.313139465,1.313139465,1.313139465,1.313139465,1.335697666,1.335697666,1.335697666,1.313139465,1.313139465,1.313139465
42206,1.337175758,1.337175758,1.337175758,1.337175758,1.337175758,1.338521823,1.338521823,1.338521823,1.338521823,1.338521823,1.337175758,1.337175758,1.337175758,1.338521823,1.338521823,1.338521823
42207,1.338045466,1.338045466,1.338045466,1.338045466,1.338045466,1.342566539,1.342566539,1.342566539,1.342566539,1.342566539,1.338045466,1.338045466,1.338045466,1.342566539,1.342566539,1.342566539
42208,1.336366369,1.336366369,1.336366369,1.336366369,1.336366369,1.304594127,1.304594127,1.304594127,1.304594127,1.304594127,1.336366369,1.336366369,1.336366369,1.304594127,1.304594127,1.304594127
42209,1.336734976,1.336734976,1.336734976,1.336734976,1.336734976,1.131043464,1.131043464,1.131043464,1.131043464,1.131043464,1.336734976,1.336734976,1.336734976,1.131043464,1.131043464,1.131043464
42210,1.333642922,1.333642922,1.333642922,1.333642922,1.333642922,0.35038185,0.35038185,0.35038185,0.35038185,0.35038185,1.333642922,1.333642922,1.333642922,0.35038185,0.35038185,0.35038185
42211,1.286940174,1.286940174,1.286940174,1.286940174,1.286940174,1.107144803,1.107144803,1.107144803,1.107144803,1.107144803,1.286940174,1.286940174,1.286940174,1.107144803,1.107144803,1.107144803
42212,1.282978566,1.282978566,1.282978566,1.282978566,1.282978566,1.103637122,1.103637122,1.103637122,1.103637122,1.103637122,1.282978566,1.282978566,1.282978566,1.103637122,1.103637122,1.103637122
42213,1.28700883,1.28700883,1.28700883,1.28700883,1.28700883,1.175034303,1.175034303,1.175034303,1.175034303,1.175034303,1.28700883,1.28700883,1.28700883,1.175034303,1.175034303,1.175034303
42214,1.297636666,1.297636666,1.297636666,1.297636666,1.297636666,1.17268681,1.17268681,1.17268681,1.17268681,1.17268681,1.297636666,1.297636666,1.297636666,1.17268681,1.17268681,1.17268681
42215,1.335239828,1.335239828,1.335239828,1.335239828,1.335239828,1.180180726,1.180180726,1.180180726,1.180180726,1.180180726,1.335239828,1.335239828,1.335239828,1.180180726,1.180180726,1.180180726
42216,1.336610811,1.336610811,1.336610811,1.336610811,1.336610811,1.203552694,1.203552694,1.203552694,1.203552694,1.203552694,1.336610811,1.336610811,1.336610811,1.203552694,1.203552694,1.203552694
42217,1.336476143,1.336476143,1.336476143,1.336476143,1.336476143,1.235767029,1.235767029,1.235767029,1.235767029,1.235767029,1.336476143,1.336476143,1.336476143,1.235767029,1.235767029,1.235767029
42218,1.342902071,1.342902071,1.342902071,1.342902071,1.342902071,1.355337434,1.355337434,1.355337434,1.355337434,1.355337434,1.342902071,1.342902071,1.342902071,1.355337434,1.355337434,1.355337434
42219,1.442749073,1.442749073,1.442749073,1.442749073,1.442749073,1.540557134,1.540557134,1.540557134,1.540557134,1.540557134,1.442749073,1.442749073,1.442749073,1.540557134,1.540557134,1.540557134
42220,1.450032287,1.450032287,1.450032287,1.450032287,1.450032287,1.620308049,1.620308049,1.620308049,1.620308049,1.620308049,1.450032287,1.450032287,1.450032287,1.620308049,1.620308049,1.620308049
42221,1.366463247,1.366463247,1.366463247,1.366463247,1.366463247,1.627302294,1.627302294,1.627302294,1.627302294,1.627302294,1.366463247,1.366463247,1.366463247,1.627302294,1.627302294,1.627302294
42222,1.358247473,1.358247473,1.358247473,1.358247473,1.358247473,1.490306468,1.490306468,1.490306468,1.490306468,1.490306468,1.358247473,1.358247473,1.358247473,1.490306468,1.490306468,1.490306468
42223,1.343383746,1.343383746,1.343383746,1.343383746,1.343383746,1.361414082,1.361414082,1.361414082,1.361414082,1.361414082,1.343383746,1.343383746,1.343383746,1.361414082,1.361414082,1.361414082
42224,1.338983285,1.338983285,1.338983285,1.338983285,1.338983285,1.32258713,1.32258713,1.32258713,1.32258713,1.32258713,1.338983285,1.338983285,1.338983285,1.32258713,1.32258713,1.32258713
42301,1.300420485,1.300420485,1.300420485,1.300420485,1.300420485,1.281979883,1.281979883,1.281979883,1.281979883,1.281979883,1.300420485,1.300420485,1.300420485,1.281979883,1.281979883,1.281979883
42302,1.300262478,1.300262478,1.300262478,1.300262478,1.300262478,1.20212849,1.20212849,1.20212849,1.20212849,1.20212849,1.300262478,1.300262478,1.300262478,1.20212849,1.20212849,1.20212849
42303,1.300144897,1.300144897,1.300144897,1.300144897,1.300144897,1.19945257,1.19945257,1.19945257,1.19945257,1.19945257,1.300144897,1.300144897,1.300144897,1.19945257,1.19945257,1.19945257
42304,1.300073828,1.300073828,1.300073828,1.300073828,1.300073828,1.199014515,1.199014515,1.199014515,1.199014515,1.199014515,1.300073828,1.300073828,1.300073828,1.199014515,1.199014515,1.199014515
42305,1.300072482,1.300072482,1.300072482,1.300072482,1.300072482,1.265949074,1.265949074,1.265949074,1.265949074,1.265949074,1.300072482,1.300072482,1.300072482,1.265949074,1.265949074,1.265949074
42306,1.320318389,1.320318389,1.320318389,1.320318389,1.320318389,1.289256795,1.289256795,1.289256795,1.289256795,1.289256795,1.320318389,1.320318389,1.320318389,1.289256795,1.289256795,1.289256795
42307,1.321666725,1.321666725,1.321666725,1.321666725,1.321666725,1.293492059,1.293492059,1.293492059,1.293492059,1.293492059,1.321666725,1.321666725,1.321666725,1.293492059,1.293492059,1.293492059
42308,1.300622477,1.300622477,1.300622477,1.300622477,1.300622477,0.425000267,0.425000267,0.425000267,0.425000267,0.425000267,1.300622477,1.300622477,1.300622477,0.425000267,0.425000267,0.425000267
42309,1.300733963,1.300733963,1.300733963,1.300733963,1.300733963,0.33213343,0.33213343,0.33213343,0.33213343,0.33213343,1.300733963,1.300733963,1.300733963,0.33213343,0.33213343,0.33213343
42310,1.273526809,1.273526809,1.273526809,1.273526809,1.273526809,0.324222489,0.324222489,0.324222489,0.324222489,0.324222489,1.273526809,1.273526809,1.273526809,0.324222489,0.324222489,0.324222489
42311,1.207385008,1.207385008,1.207385008,1.207385008,1.207385008,0.326743152,0.326743152,0.326743152,0.326743152,0.326743152,1.207385008,1.207385008,1.207385008,0.326743152,0.326743152,0.326743152
42312,1.202208689,1.202208689,1.202208689,1.202208689,1.202208689,0.254401353,0.254401353,0.254401353,0.254401353,0.254401353,1.202208689,1.202208689,1.202208689,0.254401353,0.254401353,0.254401353
42313,1.274051891,1.274051891,1.274051891,1.274051891,1.274051891,0.347540201,0.347540201,0.347540201,0.347540201,0.347540201,1.274051891,1.274051891,1.274051891,0.347540201,0.347540201,0.347540201
42314,1.274197832,1.274197832,1.274197832,1.274197832,1.274197832,0.419980765,0.419980765,0.419980765,0.419980765,0.419980765,1.274197832,1.274197832,1.274197832,0.419980765,0.419980765,0.419980765
42315,1.274299286,1.274299286,1.274299286,1.274299286,1.274299286,0.424974874,0.424974874,0.424974874,0.424974874,0.424974874,1.274299286,1.274299286,1.274299286,0.424974874,0.424974874,0.424974874
42316,1.296729921,1.296729921,1.296729921,1.296729921,1.296729921,0.428519044,0.428519044,0.428519044,0.428519044,0.428519044,1.296729921,1.296729921,1.296729921,0.428519044,0.428519044,0.428519044
42317,1.301110827,1.301110827,1.301110827,1.301110827,1.301110827,1.278163642,1.278163642,1.278163642,1.278163642,1.278163642,1.301110827,1.301110827,1.301110827,1.278163642,1.278163642,1.278163642
42318,1.323895808,1.323895808,1.323895808,1.323895808,1.323895808,1.347404836,1.347404836,1.347404836,1.347404836,1.347404836,1.323895808,1.323895808,1.323895808,1.347404836,1.347404836,1.347404836
42319,1.33460817,1.33460817,1.33460817,1.33460817,1.33460817,1.528386724,1.528386724,1.528386724,1.528386724,1.528386724,1.33460817,1.33460817,1.33460817,1.528386724,1.528386724,1.528386724
42320,1.335044451,1.335044451,1.335044451,1.335044451,1.335044451,1.545373897,1.545373897,1.545373897,1.545373897,1.545373897,1.335044451,1.335044451,1.335044451,1.545373897,1.545373897,1.545373897
42321,1.334926331,1.334926331,1.334926331,1.334926331,1.334926331,1.582551554,1.582551554,1.582551554,1.582551554,1.582551554,1.334926331,1.334926331,1.334926331,1.582551554,1.582551554,1.582551554
42322,1.324288364,1.324288364,1.324288364,1.324288364,1.324288364,1.384756186,1.384756186,1.384756186,1.384756186,1.384756186,1.324288364,1.324288364,1.324288364,1.384756186,1.384756186,1.384756186
42323,1.323672399,1.323672399,1.323672399,1.323672399,1.323672399,1.335876418,1.335876418,1.335876418,1.335876418,1.335876418,1.323672399,1.323672399,1.323672399,1.335876418,1.335876418,1.335876418
42324,1.30585322,1.30585322,1.30585322,1.30585322,1.30585322,1.307687159,1.307687159,1.307687159,1.307687159,1.307687159,1.30585322,1.30585322,1.30585322,1.307687159,1.307687159,1.307687159
42401,0.52504597,0.52504597,0.52504597,0.52504597,0.52504597,0.507318382,0.507318382,0.507318382,0.507318382,0.507318382,0.52504597,0.52504597,0.52504597,0.507318382,0.507318382,0.507318382
42402,0.524982731,0.524982731,0.524982731,0.524982731,0.524982731,0.503979748,0.503979748,0.503979748,0.503979748,0.503979748,0.524982731,0.524982731,0.524982731,0.503979748,0.503979748,0.503979748
42403,0.524943177,0.524943177,0.524943177,0.524943177,0.524943177,0.502394617,0.502394617,0.502394617,0.502394617,0.502394617,0.524943177,0.524943177,0.524943177,0.502394617,0.502394617,0.502394617
42404,0.524935963,0.524935963,0.524935963,0.524935963,0.524935963,0.500882687,0.500882687,0.500882687,0.500882687,0.500882687,0.524935963,0.524935963,0.524935963,0.500882687,0.500882687,0.500882687
42405,0.524932929,0.524932929,0.524932929,0.524932929,0.524932929,0.503578782,0.503578782,0.503578782,0.503578782,0.503578782,0.524932929,0.524932929,0.524932929,0.503578782,0.503578782,0.503578782
42406,0.524974457,0.524974457,0.524974457,0.524974457,0.524974457,0.507029973,0.507029973,0.507029973,0.507029973,0.507029973,0.524974457,0.524974457,0.524974457,0.507029973,0.507029973,0.507029973
42407,0.527337714,0.527337714,0.527337714,0.527337714,0.527337714,0.509857013,0.509857013,0.509857013,0.509857013,0.509857013,0.527337714,0.527337714,0.527337714,0.509857013,0.509857013,0.509857013
42408,0.524788652,0.524788652,0.524788652,0.524788652,0.524788652,0.503678535,0.503678535,0.503678535,0.503678535,0.503678535,0.524788652,0.524788652,0.524788652,0.503678535,0.503678535,0.503678535
42409,0.521520319,0.521520319,0.521520319,0.521520319,0.521520319,0.41929054,0.41929054,0.41929054,0.41929054,0.41929054,0.521520319,0.521520319,0.521520319,0.41929054,0.41929054,0.41929054
42410,0.515714058,0.515714058,0.515714058,0.515714058,0.515714058,0.173221326,0.173221326,0.173221326,0.173221326,0.173221326,0.515714058,0.515714058,0.515714058,0.173221326,0.173221326,0.173221326
42411,0.424587661,0.424587661,0.424587661,0.424587661,0.424587661,0.243824291,0.243824291,0.243824291,0.243824291,0.243824291,0.424587661,0.424587661,0.424587661,0.243824291,0.243824291,0.243824291
42412,0.424863599,0.424863599,0.424863599,0.424863599,0.424863599,0.311123491,0.311123491,0.311123491,0.311123491,0.311123491,0.424863599,0.424863599,0.424863599,0.311123491,0.311123491,0.311123491
42413,0.512211979,0.512211979,0.512211979,0.512211979,0.512211979,0.317131357,0.317131357,0.317131357,0.317131357,0.317131357,0.512211979,0.512211979,0.512211979,0.317131357,0.317131357,0.317131357
42414,0.518297951,0.518297951,0.518297951,0.518297951,0.518297951,0.496571945,0.496571945,0.496571945,0.496571945,0.496571945,0.518297951,0.518297951,0.518297951,0.496571945,0.496571945,0.496571945
42415,0.52038217,0.52038217,0.52038217,0.52038217,0.52038217,0.499668944,0.499668944,0.499668944,0.499668944,0.499668944,0.52038217,0.52038217,0.52038217,0.499668944,0.499668944,0.499668944
42416,0.52543083,0.52543083,0.52543083,0.52543083,0.52543083,0.506855645,0.506855645,0.506855645,0.506855645,0.506855645,0.52543083,0.52543083,0.52543083,0.506855645,0.506855645,0.506855645
42417,0.5253683,0.5253683,0.5253683,0.5253683,0.5253683,0.518682056,0.518682056,0.518682056,0.518682056,0.518682056,0.5253683,0.5253683,0.5253683,0.518682056,0.518682056,0.518682056
42418,0.543701551,0.543701551,0.543701551,0.543701551,0.543701551,1.299380208,1.299380208,1.299380208,1.299380208,1.299380208,0.543701551,0.543701551,0.543701551,1.299380208,1.299380208,1.299380208
42419,1.332807917,1.332807917,1.332807917,1.332807917,1.332807917,1.530607818,1.530607818,1.530607818,1.530607818,1.530607818,1.332807917,1.332807917,1.332807917,1.530607818,1.530607818,1.530607818
42420,1.332738881,1.332738881,1.332738881,1.332738881,1.332738881,1.587746474,1.587746474,1.587746474,1.587746474,1.587746474,1.332738881,1.332738881,1.332738881,1.587746474,1.587746474,1.587746474
42421,1.332672119,1.332672119,1.332672119,1.332672119,1.332672119,1.59820929,1.59820929,1.59820929,1.59820929,1.59820929,1.332672119,1.332672119,1.332672119,1.59820929,1.59820929,1.59820929
42422,0.542871683,0.542871683,0.542871683,0.542871683,0.542871683,1.466155005,1.466155005,1.466155005,1.466155005,1.466155005,0.542871683,0.542871683,0.542871683,1.466155005,1.466155005,1.466155005
42423,0.534158778,0.534158778,0.534158778,0.534158778,0.534158778,1.291523879,1.291523879,1.291523879,1.291523879,1.291523879,0.534158778,0.534158778,0.534158778,1.291523879,1.291523879,1.291523879
42424,0.529001511,0.529001511,0.529001511,0.529001511,0.529001511,0.519138808,0.519138808,0.519138808,0.519138808,0.519138808,0.529001511,0.529001511,0.529001511,0.519138808,0.519138808,0.519138808
42501,1.341986186,1.341986186,1.341986186,1.341986186,1.341986186,1.315340814,1.315340814,1.315340814,1.315340814,1.315340814,1.341986186,1.341986186,1.341986186,1.315340814,1.315340814,1.315340814
42502,1.331895284,1.331895284,1.331895284,1.331895284,1.331895284,1.292962321,1.292962321,1.292962321,1.292962321,1.292962321,1.331895284,1.331895284,1.331895284,1.292962321,1.292962321,1.292962321
42503,1.326771209,1.326771209,1.326771209,1.326771209,1.326771209,1.288358705,1.288358705,1.288358705,1.288358705,1.288358705,1.326771209,1.326771209,1.326771209,1.288358705,1.288358705,1.288358705
42504,1.326234337,1.326234337,1.326234337,1.326234337,1.326234337,1.288025115,1.288025115,1.288025115,1.288025115,1.288025115,1.326234337,1.326234337,1.326234337,1.288025115,1.288025115,1.288025115
42505,1.332128795,1.332128795,1.332128795,1.332128795,1.332128795,1.296055283,1.296055283,1.296055283,1.296055283,1.296055283,1.332128795,1.332128795,1.332128795,1.296055283,1.296055283,1.296055283
42506,1.341547104,1.341547104,1.341547104,1.341547104,1.341547104,1.319249099,1.319249099,1.319249099,1.319249099,1.319249099,1.341547104,1.341547104,1.341547104,1.319249099,1.319249099,1.319249099
42507,1.342844468,1.342844468,1.342844468,1.342844468,1.342844468,1.320659126,1.320659126,1.320659126,1.320659126,1.320659126,1.342844468,1.342844468,1.342844468,1.320659126,1.320659126,1.320659126
42508,1.284520461,1.284520461,1.284520461,1.284520461,1.284520461,1.24999755,1.24999755,1.24999755,1.24999755,1.24999755,1.284520461,1.284520461,1.284520461,1.24999755,1.24999755,1.24999755
42509,0.362505265,0.362505265,0.362505265,0.362505265,0.362505265,0.190468846,0.190468846,0.190468846,0.190468846,0.190468846,0.362505265,0.362505265,0.362505265,0.190468846,0.190468846,0.190468846
42510,0.362621276,0.362621276,0.362621276,0.362621276,0.362621276,0.189943559,0.189943559,0.189943559,0.189943559,0.189943559,0.362621276,0.362621276,0.362621276,0.189943559,0.189943559,0.189943559
42511,0.27567614,0.27567614,0.27567614,0.27567614,0.27567614,0.190054234,0.190054234,0.190054234,0.190054234,0.190054234,0.27567614,0.27567614,0.27567614,0.190054234,0.190054234,0.190054234
42512,0.271267871,0.271267871,0.271267871,0.271267871,0.271267871,0.189463851,0.189463851,0.189463851,0.189463851,0.189463851,0.271267871,0.271267871,0.271267871,0.189463851,0.189463851,0.189463851
42513,0.347137954,0.347137954,0.347137954,0.347137954,0.347137954,0.189248937,0.189248937,0.189248937,0.189248937,0.189248937,0.347137954,0.347137954,0.347137954,0.189248937,0.189248937,0.189248937
42514,1.102125369,1.102125369,1.102125369,1.102125369,1.102125369,1.004825765,1.004825765,1.004825765,1.004825765,1.004825765,1.102125369,1.102125369,1.102125369,1.004825765,1.004825765,1.004825765
42515,1.243704419,1.243704419,1.243704419,1.243704419,1.243704419,1.128598099,1.128598099,1.128598099,1.128598099,1.128598099,1.243704419,1.243704419,1.243704419,1.128598099,1.128598099,1.128598099
42516,1.257397378,1.257397378,1.257397378,1.257397378,1.257397378,1.219994023,1.219994023,1.219994023,1.219994023,1.219994023,1.257397378,1.257397378,1.257397378,1.219994023,1.219994023,1.219994023
42517,1.375924207,1.375924207,1.375924207,1.375924207,1.375924207,1.371240456,1.371240456,1.371240456,1.371240456,1.371240456,1.375924207,1.375924207,1.375924207,1.371240456,1.371240456,1.371240456
42518,1.479964845,1.479964845,1.479964845,1.479964845,1.479964845,1.497437709,1.497437709,1.497437709,1.497437709,1.497437709,1.479964845,1.479964845,1.479964845,1.497437709,1.497437709,1.497437709
42519,1.51687482,1.51687482,1.51687482,1.51687482,1.51687482,1.5822362,1.5822362,1.5822362,1.5822362,1.5822362,1.51687482,1.51687482,1.51687482,1.5822362,1.5822362,1.5822362
42520,1.516874405,1.516874405,1.516874405,1.516874405,1.516874405,1.591494523,1.591494523,1.591494523,1.591494523,1.591494523,1.516874405,1.516874405,1.516874405,1.591494523,1.591494523,1.591494523
42521,1.51678262,1.51678262,1.51678262,1.51678262,1.51678262,1.622101439,1.622101439,1.622101439,1.622101439,1.622101439,1.51678262,1.51678262,1.51678262,1.622101439,1.622101439,1.622101439
42522,1.515144905,1.515144905,1.515144905,1.515144905,1.515144905,1.57051834,1.57051834,1.57051834,1.57051834,1.57051834,1.515144905,1.515144905,1.515144905,1.57051834,1.57051834,1.57051834
42523,1.421466991,1.421466991,1.421466991,1.421466991,1.421466991,1.432880179,1.432880179,1.432880179,1.432880179,1.432880179,1.421466991,1.421466991,1.421466991,1.432880179,1.432880179,1.432880179
