; MoDaHr,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy,SourceEnergy
; Fuel=,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; CZ=,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16
42823,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,89.962624,100,0.953100208,89.64436,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,89.962624,100
42824,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,89.962624,100,0.953100208,89.64436,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,90.53726733,100,0.953100208,89.962624,100,0.953100208,89.962624,100,0.953100208,89.962624,100
42901,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42902,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42903,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42904,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42905,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42906,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.64436,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,90.53726733,100,0.940486377,89.962624,100,0.940486377,89.962624,100,0.940486377,89.962624,100
42907,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,89.962624,100,0.062475645,89.64436,100,0.062475645,89.962624,100,0.062475645,89.962624,100,0.062475645,89.962624,100,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,90.53726733,100,0.062475645,89.962624,100,0.062475645,89.962624,100,0.062475645,89.962624,100
42908,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.64436,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100
42909,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.64436,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100
42910,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.64436,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100
42911,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.64436,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100
42912,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.64436,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100
42913,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.64436,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100
42914,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.64436,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100
42915,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.64436,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,90.53726733,100,0.023503188,89.962624,100,0.023503188,89.962624,100,0.023503188,89.962624,100
42916,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.64436,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,90.53726733,100,0.025991582,89.962624,100,0.025991582,89.962624,100,0.025991582,89.962624,100
42917,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,89.962624,100,0.033456763,89.64436,100,0.033456763,89.962624,100,0.033456763,89.962624,100,0.033456763,89.962624,100,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,90.53726733,100,0.033456763,89.962624,100,0.033456763,89.962624,100,0.033456763,89.962624,100
42918,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,89.962624,100,0.344144583,89.64436,100,0.344144583,89.962624,100,0.344144583,89.962624,100,0.344144583,89.962624,100,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,90.53726733,100,0.344144583,89.962624,100,0.344144583,89.962624,100,0.344144583,89.962624,100
42919,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
42920,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
42921,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
42922,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
42923,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
42924,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.64436,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,90.53726733,100,0.936704315,89.962624,100,0.936704315,89.962624,100,0.936704315,89.962624,100
43001,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
43002,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
43003,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
43004,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
43005,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43006,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43007,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,89.962624,100,0.448534931,89.64436,100,0.448534931,89.962624,100,0.448534931,89.962624,100,0.448534931,89.962624,100,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,90.53726733,100,0.448534931,89.962624,100,0.448534931,89.962624,100,0.448534931,89.962624,100
43008,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,89.962624,100,0.17802581,89.64436,100,0.17802581,89.962624,100,0.17802581,89.962624,100,0.17802581,89.962624,100,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,90.53726733,100,0.17802581,89.962624,100,0.17802581,89.962624,100,0.17802581,89.962624,100
43009,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,89.962624,100,0.091170843,89.64436,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,89.962624,100
43010,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,89.962624,100,0.091170843,89.64436,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,90.53726733,100,0.091170843,89.962624,100,0.091170843,89.962624,100,0.091170843,89.962624,100
43011,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,89.962624,100,0.071263694,89.64436,100,0.071263694,89.962624,100,0.071263694,89.962624,100,0.071263694,89.962624,100,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,90.53726733,100,0.071263694,89.962624,100,0.071263694,89.962624,100,0.071263694,89.962624,100
43012,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.64436,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100
43013,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,89.962624,100,0.061522033,89.64436,100,0.061522033,89.962624,100,0.061522033,89.962624,100,0.061522033,89.962624,100,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,90.53726733,100,0.061522033,89.962624,100,0.061522033,89.962624,100,0.061522033,89.962624,100
43014,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.64436,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100
43015,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.64436,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,90.53726733,100,0.064010427,89.962624,100,0.064010427,89.962624,100,0.064010427,89.962624,100
43016,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,89.962624,100,0.06649882,89.64436,100,0.06649882,89.962624,100,0.06649882,89.962624,100,0.06649882,89.962624,100,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,90.53726733,100,0.06649882,89.962624,100,0.06649882,89.962624,100,0.06649882,89.962624,100
43017,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,89.962624,100,0.103083027,89.64436,100,0.103083027,89.962624,100,0.103083027,89.962624,100,0.103083027,89.962624,100,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,90.53726733,100,0.103083027,89.962624,100,0.103083027,89.962624,100,0.103083027,89.962624,100
43018,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,89.962624,100,0.712658183,89.64436,100,0.712658183,89.962624,100,0.712658183,89.962624,100,0.712658183,89.962624,100,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,90.53726733,100,0.712658183,89.962624,100,0.712658183,89.962624,100,0.712658183,89.962624,100
43019,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43020,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
43021,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43022,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43023,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.64436,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,90.53726733,100,0.991915789,89.962624,100,0.991915789,89.962624,100,0.991915789,89.962624,100
43024,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.64436,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,90.53726733,100,0.99028325,89.962624,100,0.99028325,89.962624,100,0.99028325,89.962624,100
50101,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50102,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50103,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50104,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50105,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50106,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.64436,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,90.53726733,100,1.126687872,89.962624,100,1.126687872,89.962624,100,1.126687872,89.962624,100
50107,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,89.962624,100,0.277575924,89.64436,100,0.277575924,89.962624,100,0.277575924,89.962624,100,0.277575924,89.962624,100,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,90.53726733,100,0.277575924,89.962624,100,0.277575924,89.962624,100,0.277575924,89.962624,100
50108,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,89.962624,100,0.094727656,89.64436,100,0.094727656,89.962624,100,0.094727656,89.962624,100,0.094727656,89.962624,100,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,90.53726733,100,0.094727656,89.962624,100,0.094727656,89.962624,100,0.094727656,89.962624,100
50109,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,89.962624,100,0.092239263,89.64436,100,0.092239263,89.962624,100,0.092239263,89.962624,100,0.092239263,89.962624,100,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,90.53726733,100,0.092239263,89.962624,100,0.092239263,89.962624,100,0.092239263,89.962624,100
50110,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,89.962624,100,0.084985996,89.64436,100,0.084985996,89.962624,100,0.084985996,89.962624,100,0.084985996,89.962624,100,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,90.53726733,100,0.084985996,89.962624,100,0.084985996,89.962624,100,0.084985996,89.962624,100
