;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu,TDV/Btu
13021,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,5.9801,1.8666,4.8019,6.2086,1.8084,4.8019,5.9859,1.8666,4.8019,5.942,1.8666,4.8019,5.9391,1.8666,4.8019,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,6.2438,1.8476,4.8019,5.9361,1.8666,4.8019,5.942,1.8666,4.8019,5.9273,1.8666,4.8019
13022,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,5.9654,1.8666,4.8019,6.2174,1.8084,4.8019,5.9742,1.8666,4.8019,5.9273,1.8666,4.8019,5.9273,1.8666,4.8019,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,6.1881,1.8476,4.8019,5.9215,1.8666,4.8019,5.9273,1.8666,4.8019,5.9127,1.8666,4.8019
13023,6.0914,1.8476,4.8019,6.0914,1.8476,4.8019,6.0914,1.8476,4.8019,6.0914,1.8476,4.8019,6.0885,1.8476,4.8019,5.7896,1.8666,4.8019,6.0123,1.8084,4.8019,5.7955,1.8666,4.8019,5.7515,1.8666,4.8019,5.7486,1.8666,4.8019,6.0885,1.8476,4.8019,6.0885,1.8476,4.8019,6.0914,1.8476,4.8019,5.7457,1.8666,4.8019,5.7515,1.8666,4.8019,5.7369,1.8666,4.8019
13024,5.6548,1.8476,4.8019,5.6548,1.8476,4.8019,5.6548,1.8476,4.8019,5.6548,1.8476,4.8019,5.6519,1.8476,4.8019,5.3531,1.8666,4.8019,5.5757,1.8084,4.8019,5.3589,1.8666,4.8019,5.315,1.8666,4.8019,5.312,1.8666,4.8019,5.6519,1.8476,4.8019,5.6519,1.8476,4.8019,5.6548,1.8476,4.8019,5.3091,1.8666,4.8019,5.315,1.8666,4.8019,5.3003,1.8666,4.8019
13101,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,4.8843,1.8666,4.8019,5.1128,1.8084,4.8019,4.8931,1.8666,4.8019,4.8491,1.8666,4.8019,4.8462,1.8666,4.8019,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,5.1655,1.8476,4.8019,4.8432,1.8666,4.8019,4.8491,1.8666,4.8019,4.8315,1.8666,4.8019
13102,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.4536,1.8666,4.8019,4.6792,1.8084,4.8019,4.4594,1.8666,4.8019,4.4155,1.8666,4.8019,4.4125,1.8666,4.8019,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.7026,1.8476,4.8019,4.4096,1.8666,4.8019,4.4155,1.8666,4.8019,4.4008,1.8666,4.8019
13103,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.2602,1.8666,4.8019,4.4887,1.8084,4.8019,4.269,1.8666,4.8019,4.2221,1.8666,4.8019,4.2221,1.8666,4.8019,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.5063,1.8476,4.8019,4.2192,1.8666,4.8019,4.2221,1.8666,4.8019,4.2074,1.8666,4.8019
13104,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,3.976,1.8666,4.8019,4.2045,1.8084,4.8019,3.9818,1.8666,4.8019,3.9379,1.8666,4.8019,3.935,1.8666,4.8019,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,4.2133,1.8476,4.8019,3.932,1.8666,4.8019,3.9379,1.8666,4.8019,3.9232,1.8666,4.8019
13105,4.266,1.8476,4.8019,4.266,1.8476,4.8019,4.266,1.8476,4.8019,4.266,1.8476,4.8019,4.266,1.8476,4.8019,4.0258,1.8666,4.8019,4.2543,1.8084,4.8019,4.0346,1.8666,4.8019,3.9906,1.8666,4.8019,3.9877,1.8666,4.8019,4.266,1.8476,4.8019,4.266,1.8476,4.8019,4.266,1.8476,4.8019,3.9848,1.8666,4.8019,3.9877,1.8666,4.8019,3.973,1.8666,4.8019
13106,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.3188,1.8666,4.8019,4.5444,1.8084,4.8019,4.3246,1.8666,4.8019,4.2807,1.8666,4.8019,4.2778,1.8666,4.8019,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.5649,1.8476,4.8019,4.2748,1.8666,4.8019,4.2807,1.8666,4.8019,4.266,1.8666,4.8019
13107,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.3188,1.8666,4.8019,4.5444,1.8084,4.8019,4.3246,1.8666,4.8019,4.2807,1.8666,4.8019,4.2778,1.8666,4.8019,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.562,1.8476,4.8019,4.2748,1.8666,4.8019,4.2807,1.8666,4.8019,4.2631,1.8666,4.8019
13108,4.6792,1.8476,4.8019,4.6792,1.8476,4.8019,4.6792,1.8476,4.8019,4.6792,1.8476,4.8019,4.6762,1.8476,4.8019,4.4243,1.8666,4.8019,4.6528,1.8084,4.8019,4.4331,1.8666,4.8019,4.3891,1.8666,4.8019,4.3862,1.8666,4.8019,4.6792,1.8476,4.8019,4.6762,1.8476,4.8019,4.6792,1.8476,4.8019,4.3832,1.8666,4.8019,4.3862,1.8666,4.8019,4.3715,1.8666,4.8019
13109,4.7905,1.8476,4.8019,4.7905,1.8476,4.8019,4.7905,1.8476,4.8019,4.7905,1.8476,4.8019,4.7876,1.8476,4.8019,4.5297,1.8666,4.8019,4.7583,1.8084,4.8019,4.5385,1.8666,4.8019,4.4946,1.8666,4.8019,4.4916,1.8666,4.8019,4.7876,1.8476,4.8019,4.7876,1.8476,4.8019,4.7905,1.8476,4.8019,4.4887,1.8666,4.8019,4.4946,1.8666,4.8019,4.477,1.8666,4.8019
13110,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.6323,1.8666,4.8019,4.8608,1.8084,4.8019,4.6411,1.8666,4.8019,4.5942,1.8666,4.8019,4.5942,1.8666,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.5883,1.8666,4.8019,4.5942,1.8666,4.8019,4.5795,1.8666,4.8019
13111,4.8872,1.8476,4.8019,4.8843,1.8476,4.8019,4.8843,1.8476,4.8019,4.8843,1.8476,4.8019,4.8843,1.8476,4.8019,4.6235,1.8666,4.8019,4.8491,1.8084,4.8019,4.6294,1.8666,4.8019,4.5854,1.8666,4.8019,4.5825,1.8666,4.8019,4.8843,1.8476,4.8019,4.8843,1.8476,4.8019,4.8843,1.8476,4.8019,4.5795,1.8666,4.8019,4.5854,1.8666,4.8019,4.5708,1.8666,4.8019
13112,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.896,1.8476,4.8019,4.8931,1.8476,4.8019,4.6323,1.8666,4.8019,4.8579,1.8084,4.8019,4.6381,1.8666,4.8019,4.5942,1.8666,4.8019,4.5913,1.8666,4.8019,4.896,1.8476,4.8019,4.8931,1.8476,4.8019,4.896,1.8476,4.8019,4.5883,1.8666,4.8019,4.5942,1.8666,4.8019,4.5795,1.8666,4.8019
13113,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.6088,1.8666,4.8019,4.8345,1.8084,4.8019,4.6147,1.8666,4.8019,4.5708,1.8666,4.8019,4.5678,1.8666,4.8019,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.8696,1.8476,4.8019,4.5649,1.8666,4.8019,4.5708,1.8666,4.8019,4.5561,1.8666,4.8019
13114,4.8052,1.8476,4.8019,4.8022,1.8476,4.8019,4.8022,1.8476,4.8019,4.8022,1.8476,4.8019,4.8022,1.8476,4.8019,4.5444,1.8666,4.8019,4.77,1.8084,4.8019,4.5502,1.8666,4.8019,4.5063,1.8666,4.8019,4.5034,1.8666,4.8019,4.8022,1.8476,4.8019,4.8022,1.8476,4.8019,4.8022,1.8476,4.8019,4.5004,1.8666,4.8019,4.5063,1.8666,4.8019,4.4916,1.8666,4.8019
13115,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.518,1.8666,4.8019,4.7466,1.8084,4.8019,4.5268,1.8666,4.8019,4.4799,1.8666,4.8019,4.477,1.8666,4.8019,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.7759,1.8476,4.8019,4.4741,1.8666,4.8019,4.4799,1.8666,4.8019,4.4653,1.8666,4.8019
13116,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.5239,1.8666,4.8019,4.7524,1.8084,4.8019,4.5327,1.8666,4.8019,4.4858,1.8666,4.8019,4.4858,1.8666,4.8019,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.7817,1.8476,4.8019,4.4799,1.8666,4.8019,4.4858,1.8666,4.8019,4.4711,1.8666,4.8019
13117,5.0571,1.8476,4.8019,5.0571,1.8476,4.8019,5.0571,1.8476,4.8019,5.0571,1.8476,4.8019,5.0542,1.8476,4.8019,4.7846,1.8666,4.8019,5.0132,1.8084,4.8019,4.7934,1.8666,4.8019,4.7495,1.8666,4.8019,4.7466,1.8666,4.8019,5.0542,1.8476,4.8019,5.0542,1.8476,4.8019,5.0571,1.8476,4.8019,4.7436,1.8666,4.8019,4.7495,1.8666,4.8019,4.7319,1.8666,4.8019
13118,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.6607,1.8666,4.8019,5.8834,1.8084,4.8019,5.6666,1.8666,4.8019,5.6226,1.8666,4.8019,5.6197,1.8666,4.8019,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.9449,1.8476,4.8019,5.6168,1.8666,4.8019,5.6226,1.8666,4.8019,5.608,1.8666,4.8019
13119,6.065,1.8476,4.8019,6.065,1.8476,4.8019,6.065,1.8476,4.8019,6.065,1.8476,4.8019,6.0621,1.8476,4.8019,5.7838,1.8666,4.8019,6.0094,1.8084,4.8019,5.7926,1.8666,4.8019,5.7457,1.8666,4.8019,5.7457,1.8666,4.8019,6.065,1.8476,4.8019,6.0621,1.8476,4.8019,6.065,1.8476,4.8019,5.7398,1.8666,4.8019,5.7457,1.8666,4.8019,5.731,1.8666,4.8019
13120,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,5.7867,1.8666,4.8019,6.0123,1.8084,4.8019,5.7955,1.8666,4.8019,5.7515,1.8666,4.8019,5.7486,1.8666,4.8019,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,6.0621,1.8476,4.8019,5.7457,1.8666,4.8019,5.7515,1.8666,4.8019,5.734,1.8666,4.8019
13121,6.0445,1.8476,4.8019,6.0445,1.8476,4.8019,6.0445,1.8476,4.8019,6.0445,1.8476,4.8019,6.0416,1.8476,4.8019,5.7691,1.8666,4.8019,5.9918,1.8084,4.8019,5.775,1.8666,4.8019,5.731,1.8666,4.8019,5.7281,1.8666,4.8019,6.0445,1.8476,4.8019,6.0416,1.8476,4.8019,6.0445,1.8476,4.8019,5.7252,1.8666,4.8019,5.731,1.8666,4.8019,5.7164,1.8666,4.8019
13122,5.6988,1.8476,4.8019,5.6959,1.8476,4.8019,5.6988,1.8476,4.8019,5.6959,1.8476,4.8019,5.6959,1.8476,4.8019,5.4205,1.8666,4.8019,5.6431,1.8084,4.8019,5.4263,1.8666,4.8019,5.3824,1.8666,4.8019,5.3794,1.8666,4.8019,5.6959,1.8476,4.8019,5.6959,1.8476,4.8019,5.6959,1.8476,4.8019,5.3765,1.8666,4.8019,5.3824,1.8666,4.8019,5.3648,1.8666,4.8019
13123,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.685,1.8666,4.8019,4.9106,1.8084,4.8019,4.6909,1.8666,4.8019,4.6469,1.8666,4.8019,4.644,1.8666,4.8019,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.9487,1.8476,4.8019,4.6411,1.8666,4.8019,4.6469,1.8666,4.8019,4.6323,1.8666,4.8019
13124,4.7407,1.8476,4.8019,4.7378,1.8476,4.8019,4.7378,1.8476,4.8019,4.7378,1.8476,4.8019,4.7378,1.8476,4.8019,4.4799,1.8666,4.8019,4.7085,1.8084,4.8019,4.4887,1.8666,4.8019,4.4448,1.8666,4.8019,4.4418,1.8666,4.8019,4.7378,1.8476,4.8019,4.7378,1.8476,4.8019,4.7378,1.8476,4.8019,4.4389,1.8666,4.8019,4.4448,1.8666,4.8019,4.4272,1.8666,4.8019
20101,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.1137,1.8621,4.7025,4.3422,1.8038,4.7025,4.1225,1.8621,4.7025,4.0756,1.8621,4.7025,4.0727,1.8621,4.7025,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.3569,1.8429,4.7025,4.0697,1.8621,4.7025,4.0756,1.8621,4.7025,4.0609,1.8621,4.7025
20102,4.2367,1.8429,4.7025,4.2367,1.8429,4.7025,4.2367,1.8429,4.7025,4.2367,1.8429,4.7025,4.2338,1.8429,4.7025,3.9965,1.8621,4.7025,4.225,1.8038,4.7025,4.0053,1.8621,4.7025,3.9613,1.8621,4.7025,3.9584,1.8621,4.7025,4.2338,1.8429,4.7025,4.2338,1.8429,4.7025,4.2367,1.8429,4.7025,3.9555,1.8621,4.7025,3.9613,1.8621,4.7025,3.9437,1.8621,4.7025
20103,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,3.9936,1.8621,4.7025,4.2221,1.8038,4.7025,4.0023,1.8621,4.7025,3.9555,1.8621,4.7025,3.9525,1.8621,4.7025,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,4.2309,1.8429,4.7025,3.9496,1.8621,4.7025,3.9555,1.8621,4.7025,3.9408,1.8621,4.7025
20104,4.2543,1.8429,4.7025,4.2514,1.8429,4.7025,4.2514,1.8429,4.7025,4.2514,1.8429,4.7025,4.2514,1.8429,4.7025,4.0053,1.8621,4.7025,4.2338,1.8038,4.7025,4.0111,1.8621,4.7025,3.9672,1.8621,4.7025,3.9643,1.8621,4.7025,4.2514,1.8429,4.7025,4.2514,1.8429,4.7025,4.2514,1.8429,4.7025,3.9613,1.8621,4.7025,3.9672,1.8621,4.7025,3.9525,1.8621,4.7025
20105,4.3774,1.8429,4.7025,4.3774,1.8429,4.7025,4.3774,1.8429,4.7025,4.3774,1.8429,4.7025,4.3745,1.8429,4.7025,4.1254,1.8621,4.7025,4.3539,1.8038,4.7025,4.1342,1.8621,4.7025,4.0902,1.8621,4.7025,4.0873,1.8621,4.7025,4.3745,1.8429,4.7025,4.3745,1.8429,4.7025,4.3774,1.8429,4.7025,4.0844,1.8621,4.7025,4.0902,1.8621,4.7025,4.0727,1.8621,4.7025
20106,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.2426,1.8621,4.7025,4.4711,1.8038,4.7025,4.2514,1.8621,4.7025,4.2074,1.8621,4.7025,4.2045,1.8621,4.7025,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.4975,1.8429,4.7025,4.2016,1.8621,4.7025,4.2074,1.8621,4.7025,4.1899,1.8621,4.7025
20107,4.6528,1.8429,4.7025,4.6499,1.8429,4.7025,4.6499,1.8429,4.7025,4.6499,1.8429,4.7025,4.6499,1.8429,4.7025,4.395,1.8621,4.7025,4.6235,1.8038,4.7025,4.4038,1.8621,4.7025,4.3569,1.8621,4.7025,4.3539,1.8621,4.7025,4.6499,1.8429,4.7025,4.6499,1.8429,4.7025,4.6499,1.8429,4.7025,4.351,1.8621,4.7025,4.3569,1.8621,4.7025,4.3422,1.8621,4.7025
20108,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.4799,1.8621,4.7025,4.7085,1.8038,4.7025,4.4887,1.8621,4.7025,4.4448,1.8621,4.7025,4.4418,1.8621,4.7025,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.7348,1.8429,4.7025,4.4389,1.8621,4.7025,4.4418,1.8621,4.7025,4.4272,1.8621,4.7025
20109,4.7788,1.8429,4.7025,4.7788,1.8429,4.7025,4.7788,1.8429,4.7025,4.7788,1.8429,4.7025,4.7759,1.8429,4.7025,4.5239,1.8621,4.7025,4.7495,1.8038,4.7025,4.5297,1.8621,4.7025,4.4858,1.8621,4.7025,4.4829,1.8621,4.7025,4.7788,1.8429,4.7025,4.7759,1.8429,4.7025,4.7788,1.8429,4.7025,4.4799,1.8621,4.7025,4.4858,1.8621,4.7025,4.4682,1.8621,4.7025
20110,4.8022,1.8429,4.7025,4.8022,1.8429,4.7025,4.8022,1.8429,4.7025,4.8022,1.8429,4.7025,4.7993,1.8429,4.7025,4.5415,1.8621,4.7025,4.7671,1.8038,4.7025,4.5473,1.8621,4.7025,4.5034,1.8621,4.7025,4.5004,1.8621,4.7025,4.8022,1.8429,4.7025,4.7993,1.8429,4.7025,4.8022,1.8429,4.7025,4.4975,1.8621,4.7025,4.5034,1.8621,4.7025,4.4887,1.8621,4.7025
20111,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,4.7378,1.8621,4.7025,4.9663,1.8038,4.7025,4.7466,1.8621,4.7025,4.6997,1.8621,4.7025,4.6997,1.8621,4.7025,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,5.0044,1.8429,4.7025,4.6938,1.8621,4.7025,4.6997,1.8621,4.7025,4.685,1.8621,4.7025
20112,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,4.852,1.8621,4.7025,5.0806,1.8038,4.7025,4.8608,1.8621,4.7025,4.8169,1.8621,4.7025,4.8139,1.8621,4.7025,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,5.1245,1.8429,4.7025,4.811,1.8621,4.7025,4.8169,1.8621,4.7025,4.7993,1.8621,4.7025
20113,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,4.7436,1.8621,4.7025,4.9692,1.8038,4.7025,4.7524,1.8621,4.7025,4.7055,1.8621,4.7025,4.7055,1.8621,4.7025,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,5.0103,1.8429,4.7025,4.6997,1.8621,4.7025,4.7055,1.8621,4.7025,4.6909,1.8621,4.7025
20114,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.5385,1.8621,4.7025,4.7641,1.8038,4.7025,4.5444,1.8621,4.7025,4.5004,1.8621,4.7025,4.4975,1.8621,4.7025,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.7934,1.8429,4.7025,4.4946,1.8621,4.7025,4.5004,1.8621,4.7025,4.4858,1.8621,4.7025
20115,4.7876,1.8429,4.7025,4.7846,1.8429,4.7025,4.7846,1.8429,4.7025,4.7846,1.8429,4.7025,4.7846,1.8429,4.7025,4.5297,1.8621,4.7025,4.7553,1.8038,4.7025,4.5356,1.8621,4.7025,4.4916,1.8621,4.7025,4.4887,1.8621,4.7025,4.7846,1.8429,4.7025,4.7846,1.8429,4.7025,4.7846,1.8429,4.7025,4.4858,1.8621,4.7025,4.4916,1.8621,4.7025,4.477,1.8621,4.7025
20116,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.5913,1.8621,4.7025,4.8198,1.8038,4.7025,4.6001,1.8621,4.7025,4.5561,1.8621,4.7025,4.5532,1.8621,4.7025,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.8579,1.8429,4.7025,4.5502,1.8621,4.7025,4.5561,1.8621,4.7025,4.5385,1.8621,4.7025
20117,5.312,1.8429,4.7025,5.3091,1.8429,4.7025,5.312,1.8429,4.7025,5.3091,1.8429,4.7025,5.3091,1.8429,4.7025,5.0249,1.8621,4.7025,5.2505,1.8038,4.7025,5.0308,1.8621,4.7025,4.9868,1.8621,4.7025,4.9839,1.8621,4.7025,5.3091,1.8429,4.7025,5.3091,1.8429,4.7025,5.3091,1.8429,4.7025,4.981,1.8621,4.7025,4.9868,1.8621,4.7025,4.9722,1.8621,4.7025
20118,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.6431,1.8621,4.7025,5.8658,1.8038,4.7025,5.649,1.8621,4.7025,5.605,1.8621,4.7025,5.6021,1.8621,4.7025,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.9215,1.8429,4.7025,5.5992,1.8621,4.7025,5.605,1.8621,4.7025,5.5904,1.8621,4.7025
20119,5.8951,1.8429,4.7025,5.8922,1.8429,4.7025,5.8922,1.8429,4.7025,5.8922,1.8429,4.7025,5.8922,1.8429,4.7025,5.6724,1.8621,4.7025,5.898,1.8038,4.7025,5.6812,1.8621,4.7025,5.6343,1.8621,4.7025,5.6343,1.8621,4.7025,5.8922,1.8429,4.7025,5.8922,1.8429,4.7025,5.8922,1.8429,4.7025,5.6285,1.8621,4.7025,5.6343,1.8621,4.7025,5.6197,1.8621,4.7025
20120,5.9918,1.8429,4.7025,5.9918,1.8429,4.7025,5.9918,1.8429,4.7025,5.9918,1.8429,4.7025,5.9889,1.8429,4.7025,5.7076,1.8621,4.7025,5.9332,1.8038,4.7025,5.7164,1.8621,4.7025,5.6724,1.8621,4.7025,5.6695,1.8621,4.7025,5.9889,1.8429,4.7025,5.9889,1.8429,4.7025,5.9918,1.8429,4.7025,5.6666,1.8621,4.7025,5.6695,1.8621,4.7025,5.6548,1.8621,4.7025
20121,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.5699,1.8621,4.7025,5.7955,1.8038,4.7025,5.5787,1.8621,4.7025,5.5318,1.8621,4.7025,5.5289,1.8621,4.7025,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.7955,1.8429,4.7025,5.5259,1.8621,4.7025,5.5318,1.8621,4.7025,5.5171,1.8621,4.7025
20122,5.5084,1.8429,4.7025,5.5084,1.8429,4.7025,5.5084,1.8429,4.7025,5.5084,1.8429,4.7025,5.5054,1.8429,4.7025,5.2183,1.8621,4.7025,5.4439,1.8038,4.7025,5.2241,1.8621,4.7025,5.1802,1.8621,4.7025,5.1773,1.8621,4.7025,5.5054,1.8429,4.7025,5.5054,1.8429,4.7025,5.5084,1.8429,4.7025,5.1743,1.8621,4.7025,5.1802,1.8621,4.7025,5.1655,1.8621,4.7025
20123,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.6294,1.8621,4.7025,4.855,1.8038,4.7025,4.6352,1.8621,4.7025,4.5913,1.8621,4.7025,4.5883,1.8621,4.7025,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.8872,1.8429,4.7025,4.5854,1.8621,4.7025,4.5913,1.8621,4.7025,4.5766,1.8621,4.7025
20124,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.4477,1.8621,4.7025,4.6762,1.8038,4.7025,4.4565,1.8621,4.7025,4.4125,1.8621,4.7025,4.4096,1.8621,4.7025,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.6997,1.8429,4.7025,4.4067,1.8621,4.7025,4.4125,1.8621,4.7025,4.395,1.8621,4.7025
20201,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.4946,1.8621,4.7025,4.7202,1.8038,4.7025,4.5004,1.8621,4.7025,4.4565,1.8621,4.7025,4.4536,1.8621,4.7025,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.7466,1.8429,4.7025,4.4506,1.8621,4.7025,4.4565,1.8621,4.7025,4.4418,1.8621,4.7025
20202,4.6001,1.8429,4.7025,4.6001,1.8429,4.7025,4.6001,1.8429,4.7025,4.6001,1.8429,4.7025,4.5971,1.8429,4.7025,4.351,1.8621,4.7025,4.5766,1.8038,4.7025,4.3569,1.8621,4.7025,4.3129,1.8621,4.7025,4.31,1.8621,4.7025,4.5971,1.8429,4.7025,4.5971,1.8429,4.7025,4.6001,1.8429,4.7025,4.3071,1.8621,4.7025,4.3129,1.8621,4.7025,4.2983,1.8621,4.7025
