;,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
;,CZ:,1,,CZ:,2,,CZ:,3,,CZ:,4,,CZ:,5,,CZ:,6,,CZ:,7,,CZ:,8,,CZ:,9,,CZ:,10,,CZ:,11,,CZ:,12,,CZ:,13,,CZ:,14,,CZ:,15,,CZ:,16,
;,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane,Elec,NatGas,Propane
; MoDaHr,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm,kTDV/kWh,kTDV/thrm,kTDV/thrm
30303,3.993216413,103.11,100,3.993216413,103.11,100,3.993216413,103.11,100,3.993216413,103.11,100,3.993216413,103.11,100,4.02810321,101.66,100,4.017036896,101.66,100,4.02810321,101.66,100,4.02810321,101.66,100,4.02810321,101.66,100,3.993216413,103.11,100,3.993216413,103.11,100,3.993216413,103.11,100,4.02810321,101.66,100,4.02810321,101.66,100,4.02810321,101.66,100
30304,3.994500933,103.11,100,3.994500933,103.11,100,3.994500933,103.11,100,3.994500933,103.11,100,3.994500933,103.11,100,4.029398953,101.66,100,4.018329079,101.66,100,4.029398953,101.66,100,4.029398953,101.66,100,4.029398953,101.66,100,3.994500933,103.11,100,3.994500933,103.11,100,3.994500933,103.11,100,4.029398953,101.66,100,4.029398953,101.66,100,4.029398953,101.66,100
30305,4.022584197,103.11,100,4.022584197,103.11,100,4.022584197,103.11,100,4.022584197,103.11,100,4.022584197,103.11,100,4.057727566,101.66,100,4.046579866,101.66,100,4.057727566,101.66,100,4.057727566,101.66,100,4.057727566,101.66,100,4.022584197,103.11,100,4.022584197,103.11,100,4.022584197,103.11,100,4.057727566,101.66,100,4.057727566,101.66,100,4.057727566,101.66,100
30306,4.043768549,103.11,100,4.043768549,103.11,100,4.043768549,103.11,100,4.043768549,103.11,100,4.043768549,103.11,100,4.079096996,101.66,100,4.067890587,101.66,100,4.079096996,101.66,100,4.079096996,101.66,100,4.079096996,101.66,100,4.043768549,103.11,100,4.043768549,103.11,100,4.043768549,103.11,100,4.079096996,101.66,100,4.079096996,101.66,100,4.079096996,101.66,100
30307,4.050258851,103.11,100,4.050258851,103.11,100,4.050258851,103.11,100,4.050258851,103.11,100,4.050258851,103.11,100,4.085644001,101.66,100,4.074419606,101.66,100,4.085644001,101.66,100,4.085644001,101.66,100,4.085644001,101.66,100,4.050258851,103.11,100,4.050258851,103.11,100,4.050258851,103.11,100,4.085644001,101.66,100,4.085644001,101.66,100,4.085644001,101.66,100
30308,3.763935052,103.11,100,3.763935052,103.11,100,3.763935052,103.11,100,3.763935052,103.11,100,3.763935052,103.11,100,3.796818729,101.66,100,3.786387817,101.66,100,3.796818729,101.66,100,3.796818729,101.66,100,3.796818729,101.66,100,3.763935052,103.11,100,3.763935052,103.11,100,3.763935052,103.11,100,3.796818729,101.66,100,3.796818729,101.66,100,3.796818729,101.66,100
30309,2.343592741,103.11,100,2.343592741,103.11,100,2.343592741,103.11,100,2.343592741,103.11,100,2.343592741,103.11,100,2.315796655,101.66,100,2.313381146,101.66,100,2.315796655,101.66,100,2.315796655,101.66,100,2.315796655,101.66,100,2.343592741,103.11,100,2.343592741,103.11,100,2.343592741,103.11,100,2.315796655,101.66,100,2.315796655,101.66,100,2.315796655,101.66,100
30310,1.20941861,103.11,100,1.20941861,103.11,100,1.20941861,103.11,100,1.20941861,103.11,100,1.20941861,103.11,100,1.19507435,101.66,100,1.193827819,101.66,100,1.19507435,101.66,100,1.19507435,101.66,100,1.19507435,101.66,100,1.20941861,103.11,100,1.20941861,103.11,100,1.20941861,103.11,100,1.19507435,101.66,100,1.19507435,101.66,100,1.19507435,101.66,100
30311,1.085922506,103.11,100,1.085922506,103.11,100,1.085922506,103.11,100,1.085922506,103.11,100,1.085922506,103.11,100,1.073042966,101.66,100,1.071923721,101.66,100,1.073042966,101.66,100,1.073042966,101.66,100,1.073042966,101.66,100,1.085922506,103.11,100,1.085922506,103.11,100,1.085922506,103.11,100,1.073042966,101.66,100,1.073042966,101.66,100,1.073042966,101.66,100
30312,1.063430598,103.11,100,1.063430598,103.11,100,1.063430598,103.11,100,1.063430598,103.11,100,1.063430598,103.11,100,1.050817823,101.66,100,1.049721759,101.66,100,1.050817823,101.66,100,1.050817823,101.66,100,1.050817823,101.66,100,1.063430598,103.11,100,1.063430598,103.11,100,1.063430598,103.11,100,1.050817823,101.66,100,1.050817823,101.66,100,1.050817823,101.66,100
30313,1.062052094,103.11,100,1.062052094,103.11,100,1.062052094,103.11,100,1.062052094,103.11,100,1.062052094,103.11,100,1.049455669,101.66,100,1.048361026,101.66,100,1.049455669,101.66,100,1.049455669,101.66,100,1.049455669,101.66,100,1.062052094,103.11,100,1.062052094,103.11,100,1.062052094,103.11,100,1.049455669,101.66,100,1.049455669,101.66,100,1.049455669,101.66,100
30314,1.062539377,103.11,100,1.062539377,103.11,100,1.062539377,103.11,100,1.062539377,103.11,100,1.062539377,103.11,100,1.049937172,101.66,100,1.048842027,101.66,100,1.049937172,101.66,100,1.049937172,101.66,100,1.049937172,101.66,100,1.062539377,103.11,100,1.062539377,103.11,100,1.062539377,103.11,100,1.049937172,101.66,100,1.049937172,101.66,100,1.049937172,101.66,100
30315,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,101.66,100,1.084678005,101.66,100,1.084678005,101.66,100,1.084678005,101.66,100,1.084678005,101.66,100,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,103.11,100,1.084678005,101.66,100,1.084678005,101.66,100,1.084678005,101.66,100
30316,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,101.66,100,1.436040085,101.66,100,1.436040085,101.66,100,1.436040085,101.66,100,1.436040085,101.66,100,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,103.11,100,1.436040085,101.66,100,1.436040085,101.66,100,1.436040085,101.66,100
30317,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,101.66,100,4.036269833,101.66,100,4.036269833,101.66,100,4.036269833,101.66,100,4.036269833,101.66,100,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,103.11,100,4.036269833,101.66,100,4.036269833,101.66,100,4.036269833,101.66,100
30318,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,101.66,100,4.121095334,101.66,100,4.121095334,101.66,100,4.121095334,101.66,100,4.121095334,101.66,100,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,103.11,100,4.121095334,101.66,100,4.121095334,101.66,100,4.121095334,101.66,100
30319,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,101.66,100,4.119966702,101.66,100,4.119966702,101.66,100,4.119966702,101.66,100,4.119966702,101.66,100,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,103.11,100,4.119966702,101.66,100,4.119966702,101.66,100,4.119966702,101.66,100
30320,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,101.66,100,4.120417843,101.66,100,4.120417843,101.66,100,4.120417843,101.66,100,4.120417843,101.66,100,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,103.11,100,4.120417843,101.66,100,4.120417843,101.66,100,4.120417843,101.66,100
30321,4.14701748,103.11,100,4.14701748,103.11,100,4.14701748,103.11,100,4.14701748,103.11,100,4.14701748,103.11,100,4.097831949,101.66,100,4.093557675,101.66,100,4.097831949,101.66,100,4.097831949,101.66,100,4.097831949,101.66,100,4.14701748,103.11,100,4.14701748,103.11,100,4.14701748,103.11,100,4.097831949,101.66,100,4.097831949,101.66,100,4.097831949,101.66,100
30322,4.112147847,103.11,100,4.112147847,103.11,100,4.112147847,103.11,100,4.112147847,103.11,100,4.112147847,103.11,100,4.063375886,101.66,100,4.059137551,101.66,100,4.063375886,101.66,100,4.063375886,101.66,100,4.063375886,101.66,100,4.112147847,103.11,100,4.112147847,103.11,100,4.112147847,103.11,100,4.063375886,101.66,100,4.063375886,101.66,100,4.063375886,101.66,100
30323,3.983504296,103.11,100,3.983504296,103.11,100,3.983504296,103.11,100,3.983504296,103.11,100,3.983504296,103.11,100,4.018306243,101.66,100,4.007266844,101.66,100,4.018306243,101.66,100,4.018306243,101.66,100,4.018306243,101.66,100,3.983504296,103.11,100,3.983504296,103.11,100,3.983504296,103.11,100,4.018306243,101.66,100,4.018306243,101.66,100,4.018306243,101.66,100
30324,3.979047369,103.11,100,3.979047369,103.11,100,3.979047369,103.11,100,3.979047369,103.11,100,3.979047369,103.11,100,4.013810378,101.66,100,4.00278333,101.66,100,4.013810378,101.66,100,4.013810378,101.66,100,4.013810378,101.66,100,3.979047369,103.11,100,3.979047369,103.11,100,3.979047369,103.11,100,4.013810378,101.66,100,4.013810378,101.66,100,4.013810378,101.66,100
30401,3.601192057,103.11,100,3.601192057,103.11,100,3.601192057,103.11,100,3.601192057,103.11,100,3.601192057,103.11,100,3.632653928,101.66,100,3.622674022,101.66,100,3.632653928,101.66,100,3.632653928,101.66,100,3.632653928,101.66,100,3.601192057,103.11,100,3.601192057,103.11,100,3.601192057,103.11,100,3.632653928,101.66,100,3.632653928,101.66,100,3.632653928,101.66,100
30402,3.603619537,103.11,100,3.603619537,103.11,100,3.603619537,103.11,100,3.603619537,103.11,100,3.603619537,103.11,100,3.635102616,101.66,100,3.625115983,101.66,100,3.635102616,101.66,100,3.635102616,101.66,100,3.635102616,101.66,100,3.603619537,103.11,100,3.603619537,103.11,100,3.603619537,103.11,100,3.635102616,101.66,100,3.635102616,101.66,100,3.635102616,101.66,100
30403,3.605273062,103.11,100,3.605273062,103.11,100,3.605273062,103.11,100,3.605273062,103.11,100,3.605273062,103.11,100,3.636770586,101.66,100,3.626779371,101.66,100,3.636770586,101.66,100,3.636770586,101.66,100,3.636770586,101.66,100,3.605273062,103.11,100,3.605273062,103.11,100,3.605273062,103.11,100,3.636770586,101.66,100,3.636770586,101.66,100,3.636770586,101.66,100
30404,3.606007739,103.11,100,3.606007739,103.11,100,3.606007739,103.11,100,3.606007739,103.11,100,3.606007739,103.11,100,3.637511682,101.66,100,3.627518431,101.66,100,3.637511682,101.66,100,3.637511682,101.66,100,3.637511682,101.66,100,3.606007739,103.11,100,3.606007739,103.11,100,3.606007739,103.11,100,3.637511682,101.66,100,3.637511682,101.66,100,3.637511682,101.66,100
30405,3.612414848,103.11,100,3.612414848,103.11,100,3.612414848,103.11,100,3.612414848,103.11,100,3.612414848,103.11,100,3.643974766,101.66,100,3.633963759,101.66,100,3.643974766,101.66,100,3.643974766,101.66,100,3.643974766,101.66,100,3.612414848,103.11,100,3.612414848,103.11,100,3.612414848,103.11,100,3.643974766,101.66,100,3.643974766,101.66,100,3.643974766,101.66,100
30406,3.625838095,103.11,100,3.625838095,103.11,100,3.625838095,103.11,100,3.625838095,103.11,100,3.625838095,103.11,100,3.657515285,101.66,100,3.647467079,101.66,100,3.657515285,101.66,100,3.657515285,101.66,100,3.657515285,101.66,100,3.625838095,103.11,100,3.625838095,103.11,100,3.625838095,103.11,100,3.657515285,101.66,100,3.657515285,101.66,100,3.657515285,101.66,100
30407,3.666631391,103.11,100,3.666631391,103.11,100,3.666631391,103.11,100,3.666631391,103.11,100,3.666631391,103.11,100,3.698664973,101.66,100,3.688503717,101.66,100,3.698664973,101.66,100,3.698664973,101.66,100,3.698664973,101.66,100,3.666631391,103.11,100,3.666631391,103.11,100,3.666631391,103.11,100,3.698664973,101.66,100,3.698664973,101.66,100,3.698664973,101.66,100
30408,3.601506733,103.11,100,3.601506733,103.11,100,3.601506733,103.11,100,3.601506733,103.11,100,3.601506733,103.11,100,3.632971352,101.66,100,3.622990575,101.66,100,3.632971352,101.66,100,3.632971352,101.66,100,3.632971352,101.66,100,3.601506733,103.11,100,3.601506733,103.11,100,3.601506733,103.11,100,3.632971352,101.66,100,3.632971352,101.66,100,3.632971352,101.66,100
30409,3.095328916,103.11,100,3.095328916,103.11,100,3.095328916,103.11,100,3.095328916,103.11,100,3.095328916,103.11,100,3.058616894,101.66,100,3.05542658,101.66,100,3.058616894,101.66,100,3.058616894,101.66,100,3.058616894,101.66,100,3.095328916,103.11,100,3.095328916,103.11,100,3.095328916,103.11,100,3.058616894,101.66,100,3.058616894,101.66,100,3.058616894,101.66,100
30410,1.394025383,103.11,100,1.394025383,103.11,100,1.394025383,103.11,100,1.394025383,103.11,100,1.394025383,103.11,100,1.377491602,101.66,100,1.376054799,101.66,100,1.377491602,101.66,100,1.377491602,101.66,100,1.377491602,101.66,100,1.394025383,103.11,100,1.394025383,103.11,100,1.394025383,103.11,100,1.377491602,101.66,100,1.377491602,101.66,100,1.377491602,101.66,100
30411,1.010964706,103.11,100,1.010964706,103.11,100,1.010964706,103.11,100,1.010964706,103.11,100,1.010964706,103.11,100,0.998974201,101.66,100,0.997932213,101.66,100,0.998974201,101.66,100,0.998974201,101.66,100,0.998974201,101.66,100,1.010964706,103.11,100,1.010964706,103.11,100,1.010964706,103.11,100,0.998974201,101.66,100,0.998974201,101.66,100,0.998974201,101.66,100
30412,1.004840803,103.11,100,1.004840803,103.11,100,1.004840803,103.11,100,1.004840803,103.11,100,1.004840803,103.11,100,0.99292293,101.66,100,0.991887254,101.66,100,0.99292293,101.66,100,0.99292293,101.66,100,0.99292293,101.66,100,1.004840803,103.11,100,1.004840803,103.11,100,1.004840803,103.11,100,0.99292293,101.66,100,0.99292293,101.66,100,0.99292293,101.66,100
30413,0.99016575,103.11,100,0.99016575,103.11,100,0.99016575,103.11,100,0.99016575,103.11,100,0.99016575,103.11,100,0.978421929,101.66,100,0.977401379,101.66,100,0.978421929,101.66,100,0.978421929,101.66,100,0.978421929,101.66,100,0.99016575,103.11,100,0.99016575,103.11,100,0.99016575,103.11,100,0.978421929,101.66,100,0.978421929,101.66,100,0.978421929,101.66,100
30414,1.011274859,103.11,100,1.011274859,103.11,100,1.011274859,103.11,100,1.011274859,103.11,100,1.011274859,103.11,100,0.999280675,101.66,100,0.998238368,101.66,100,0.999280675,101.66,100,0.999280675,101.66,100,0.999280675,101.66,100,1.011274859,103.11,100,1.011274859,103.11,100,1.011274859,103.11,100,0.999280675,101.66,100,0.999280675,101.66,100,0.999280675,101.66,100
30415,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,101.66,100,1.034089898,101.66,100,1.034089898,101.66,100,1.034089898,101.66,100,1.034089898,101.66,100,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,103.11,100,1.034089898,101.66,100,1.034089898,101.66,100,1.034089898,101.66,100
30416,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,101.66,100,1.169934352,101.66,100,1.169934352,101.66,100,1.169934352,101.66,100,1.169934352,101.66,100,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,103.11,100,1.169934352,101.66,100,1.169934352,101.66,100,1.169934352,101.66,100
30417,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,101.66,100,2.275960604,101.66,100,2.275960604,101.66,100,2.275960604,101.66,100,2.275960604,101.66,100,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,103.11,100,2.275960604,101.66,100,2.275960604,101.66,100,2.275960604,101.66,100
30418,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,101.66,100,3.77580546,101.66,100,3.77580546,101.66,100,3.77580546,101.66,100,3.77580546,101.66,100,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,103.11,100,3.77580546,101.66,100,3.77580546,101.66,100,3.77580546,101.66,100
30419,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,101.66,100,3.804699252,101.66,100,3.804699252,101.66,100,3.804699252,101.66,100,3.804699252,101.66,100,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,103.11,100,3.804699252,101.66,100,3.804699252,101.66,100,3.804699252,101.66,100
30420,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,101.66,100,3.804964565,101.66,100,3.804964565,101.66,100,3.804964565,101.66,100,3.804964565,101.66,100,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,103.11,100,3.804964565,101.66,100,3.804964565,101.66,100,3.804964565,101.66,100
30421,3.830140753,103.11,100,3.830140753,103.11,100,3.830140753,103.11,100,3.830140753,103.11,100,3.830140753,103.11,100,3.784713525,101.66,100,3.780765851,101.66,100,3.784713525,101.66,100,3.784713525,101.66,100,3.784713525,101.66,100,3.830140753,103.11,100,3.830140753,103.11,100,3.830140753,103.11,100,3.784713525,101.66,100,3.784713525,101.66,100,3.784713525,101.66,100
30422,3.804680835,103.11,100,3.804680835,103.11,100,3.804680835,103.11,100,3.804680835,103.11,100,3.804680835,103.11,100,3.759555573,101.66,100,3.755634141,101.66,100,3.759555573,101.66,100,3.759555573,101.66,100,3.759555573,101.66,100,3.804680835,103.11,100,3.804680835,103.11,100,3.804680835,103.11,100,3.759555573,101.66,100,3.759555573,101.66,100,3.759555573,101.66,100
30423,3.67333758,103.11,100,3.67333758,103.11,100,3.67333758,103.11,100,3.67333758,103.11,100,3.67333758,103.11,100,3.705429751,101.66,100,3.69524991,101.66,100,3.705429751,101.66,100,3.705429751,101.66,100,3.705429751,101.66,100,3.67333758,103.11,100,3.67333758,103.11,100,3.67333758,103.11,100,3.705429751,101.66,100,3.705429751,101.66,100,3.705429751,101.66,100
30424,3.667045416,103.11,100,3.667045416,103.11,100,3.667045416,103.11,100,3.667045416,103.11,100,3.667045416,103.11,100,3.699082616,101.66,100,3.688920212,101.66,100,3.699082616,101.66,100,3.699082616,101.66,100,3.699082616,101.66,100,3.667045416,103.11,100,3.667045416,103.11,100,3.667045416,103.11,100,3.699082616,101.66,100,3.699082616,101.66,100,3.699082616,101.66,100
30501,3.133546835,103.11,100,3.133546835,103.11,100,3.133546835,103.11,100,3.133546835,103.11,100,3.133546835,103.11,100,3.160923116,101.66,100,3.152239185,101.66,100,3.160923116,101.66,100,3.160923116,101.66,100,3.160923116,101.66,100,3.133546835,103.11,100,3.133546835,103.11,100,3.133546835,103.11,100,3.160923116,101.66,100,3.160923116,101.66,100,3.160923116,101.66,100
30502,3.129183513,103.11,100,3.129183513,103.11,100,3.129183513,103.11,100,3.129183513,103.11,100,3.129183513,103.11,100,3.156521673,101.66,100,3.147849835,101.66,100,3.156521673,101.66,100,3.156521673,101.66,100,3.156521673,101.66,100,3.129183513,103.11,100,3.129183513,103.11,100,3.129183513,103.11,100,3.156521673,101.66,100,3.156521673,101.66,100,3.156521673,101.66,100
30503,3.126146994,103.11,100,3.126146994,103.11,100,3.126146994,103.11,100,3.126146994,103.11,100,3.126146994,103.11,100,3.153458626,101.66,100,3.144795202,101.66,100,3.153458626,101.66,100,3.153458626,101.66,100,3.153458626,101.66,100,3.126146994,103.11,100,3.126146994,103.11,100,3.126146994,103.11,100,3.153458626,101.66,100,3.153458626,101.66,100,3.153458626,101.66,100
30504,3.126722765,103.11,100,3.126722765,103.11,100,3.126722765,103.11,100,3.126722765,103.11,100,3.126722765,103.11,100,3.154039427,101.66,100,3.145374408,101.66,100,3.154039427,101.66,100,3.154039427,101.66,100,3.154039427,101.66,100,3.126722765,103.11,100,3.126722765,103.11,100,3.126722765,103.11,100,3.154039427,101.66,100,3.154039427,101.66,100,3.154039427,101.66,100
30505,3.134300237,103.11,100,3.134300237,103.11,100,3.134300237,103.11,100,3.134300237,103.11,100,3.134300237,103.11,100,3.1616831,101.66,100,3.152997082,101.66,100,3.1616831,101.66,100,3.1616831,101.66,100,3.1616831,101.66,100,3.134300237,103.11,100,3.134300237,103.11,100,3.134300237,103.11,100,3.1616831,101.66,100,3.1616831,101.66,100,3.1616831,101.66,100
30506,3.166707665,103.11,100,3.166707665,103.11,100,3.166707665,103.11,100,3.166707665,103.11,100,3.166707665,103.11,100,3.194373655,101.66,100,3.185597827,101.66,100,3.194373655,101.66,100,3.194373655,101.66,100,3.194373655,101.66,100,3.166707665,103.11,100,3.166707665,103.11,100,3.166707665,103.11,100,3.194373655,101.66,100,3.194373655,101.66,100,3.194373655,101.66,100
30507,3.177136333,103.11,100,3.177136333,103.11,100,3.177136333,103.11,100,3.177136333,103.11,100,3.177136333,103.11,100,3.204893434,101.66,100,3.196088705,101.66,100,3.204893434,101.66,100,3.204893434,101.66,100,3.204893434,101.66,100,3.177136333,103.11,100,3.177136333,103.11,100,3.177136333,103.11,100,3.204893434,101.66,100,3.204893434,101.66,100,3.204893434,101.66,100
30508,3.103655948,103.11,100,3.103655948,103.11,100,3.103655948,103.11,100,3.103655948,103.11,100,3.103655948,103.11,100,3.130771087,101.66,100,3.122169992,101.66,100,3.130771087,101.66,100,3.130771087,101.66,100,3.130771087,101.66,100,3.103655948,103.11,100,3.103655948,103.11,100,3.103655948,103.11,100,3.130771087,101.66,100,3.130771087,101.66,100,3.130771087,101.66,100
30509,1.280948405,103.11,100,1.280948405,103.11,100,1.280948405,103.11,100,1.280948405,103.11,100,1.280948405,103.11,100,1.265755769,101.66,100,1.264435513,101.66,100,1.265755769,101.66,100,1.265755769,101.66,100,1.265755769,101.66,100,1.280948405,103.11,100,1.280948405,103.11,100,1.280948405,103.11,100,1.265755769,101.66,100,1.265755769,101.66,100,1.265755769,101.66,100
30510,0.5347754,103.11,100,0.5347754,103.11,100,0.5347754,103.11,100,0.5347754,103.11,100,0.5347754,103.11,100,0.528432719,101.66,100,0.527881533,101.66,100,0.528432719,101.66,100,0.528432719,101.66,100,0.528432719,101.66,100,0.5347754,103.11,100,0.5347754,103.11,100,0.5347754,103.11,100,0.528432719,101.66,100,0.528432719,101.66,100,0.528432719,101.66,100
30511,0.538754432,103.11,100,0.538754432,103.11,100,0.538754432,103.11,100,0.538754432,103.11,100,0.538754432,103.11,100,0.532364557,101.66,100,0.53180927,101.66,100,0.532364557,101.66,100,0.532364557,101.66,100,0.532364557,101.66,100,0.538754432,103.11,100,0.538754432,103.11,100,0.538754432,103.11,100,0.532364557,101.66,100,0.532364557,101.66,100,0.532364557,101.66,100
30512,0.537455163,103.11,100,0.537455163,103.11,100,0.537455163,103.11,100,0.537455163,103.11,100,0.537455163,103.11,100,0.531080698,101.66,100,0.53052675,101.66,100,0.531080698,101.66,100,0.531080698,101.66,100,0.531080698,101.66,100,0.537455163,103.11,100,0.537455163,103.11,100,0.537455163,103.11,100,0.531080698,101.66,100,0.531080698,101.66,100,0.531080698,101.66,100
30513,0.532744494,103.11,100,0.532744494,103.11,100,0.532744494,103.11,100,0.532744494,103.11,100,0.532744494,103.11,100,0.526425899,101.66,100,0.525876807,101.66,100,0.526425899,101.66,100,0.526425899,101.66,100,0.526425899,101.66,100,0.532744494,103.11,100,0.532744494,103.11,100,0.532744494,103.11,100,0.526425899,101.66,100,0.526425899,101.66,100,0.526425899,101.66,100
30514,0.53191181,103.11,100,0.53191181,103.11,100,0.53191181,103.11,100,0.53191181,103.11,100,0.53191181,103.11,100,0.525603092,101.66,100,0.525054857,101.66,100,0.525603092,101.66,100,0.525603092,101.66,100,0.525603092,101.66,100,0.53191181,103.11,100,0.53191181,103.11,100,0.53191181,103.11,100,0.525603092,101.66,100,0.525603092,101.66,100,0.525603092,101.66,100
30515,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,101.66,100,0.528998077,101.66,100,0.528998077,101.66,100,0.528998077,101.66,100,0.528998077,101.66,100,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,103.11,100,0.528998077,101.66,100,0.528998077,101.66,100,0.528998077,101.66,100
30516,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,101.66,100,0.595950128,101.66,100,0.595950128,101.66,100,0.595950128,101.66,100,0.595950128,101.66,100,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,103.11,100,0.595950128,101.66,100,0.595950128,101.66,100,0.595950128,101.66,100
30517,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,101.66,100,3.18789984,101.66,100,3.18789984,101.66,100,3.18789984,101.66,100,3.18789984,101.66,100,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,103.11,100,3.18789984,101.66,100,3.18789984,101.66,100,3.18789984,101.66,100
30518,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,101.66,100,3.210903872,101.66,100,3.210903872,101.66,100,3.210903872,101.66,100,3.210903872,101.66,100,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,103.11,100,3.210903872,101.66,100,3.210903872,101.66,100,3.210903872,101.66,100
30519,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,101.66,100,3.212118309,101.66,100,3.212118309,101.66,100,3.212118309,101.66,100,3.212118309,101.66,100,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,103.11,100,3.212118309,101.66,100,3.212118309,101.66,100,3.212118309,101.66,100
30520,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,101.66,100,3.212859442,101.66,100,3.212859442,101.66,100,3.212859442,101.66,100,3.212859442,101.66,100,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,103.11,100,3.212859442,101.66,100,3.212859442,101.66,100,3.212859442,101.66,100
30521,3.234540358,103.11,100,3.234540358,103.11,100,3.234540358,103.11,100,3.234540358,103.11,100,3.234540358,103.11,100,3.196177224,101.66,100,3.192843428,101.66,100,3.196177224,101.66,100,3.196177224,101.66,100,3.196177224,101.66,100,3.234540358,103.11,100,3.234540358,103.11,100,3.234540358,103.11,100,3.196177224,101.66,100,3.196177224,101.66,100,3.196177224,101.66,100
