;,CEC Title-24 Residential Compliance Ruleset,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2013,MultiFam,0,0,0.1,375,4,0,0,0,20,350,0,0.58,0.58,0.58,7,1,n/a,8,8,8,15,0.065,0.4,0.35,0.55,0.3,38,19,8,7016,10016,0.7,Standard,0.32,0.25,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2013 ExtWall 2x4 16oc R15 R4,T24-2013 R15 IntWall Cons,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
;2008 KN 03/21/2015,,ClimateZone,CodeBase,BldgType,WHFan,WHFcfmpersf,WHFWperCFM,WHFatticrelief,WHFcfmdivisor,PVRate,PVMax,GridHarmCredPk,SummerPkFirstHr,CFMperTon,VerifyCharge,WperCFM,GFurnWperCFM,SDHVWperCFM,ACH50,wsfQinf,wsfStationName,DuctRval,AltDuctRval,DuctLkg,exDuctLkg,WallUval,AltUfactor,AltSHGC,AltSkyUfactor,AltSkySHGC,CeilIns,FloorIns,ConcFloorIns,SlabEdgeIns,HtSlabEdgeIns,StdICQEnclCavInsMult,StdInsulConsQuality,WindowUfactor,WindowSHGC,WindowFrac,DoorUfactor,RadiantBarrier,SteepRoofReflect,FlatRoofReflect,RoofAboveDeckIns,AltLowRoofRiseAboveDeckIns,RoofBelowDeckIns,RoofCavInsOverFrm,StdFrameExtWallCons,StdFrameIntWallCons,StdMassExtWallCons,StdMassUndWallCons,StdCeilCons,StdRoofCons,StdFrameExtFloorCons,StdConcExtFloorCons,StdFlrOvrCrawlCons,StdConcFlrOvrCrawlCons,StdFrameIntFloorCons,NetSurpComp,MinZNETier,HPWHLocWhenNoGarage,DHWCompactDistrib,ElecDHWCompactDistrib,DHWDwellUnitDist,ElecDHWDwellUnitDist,ElecDHWWIndowUfactor,ElecDHWDrnWtrHtRecovEff,ElecDHWDrnWtrHtRecovShwrSrvd,ElecDHWDrnWtrHtRecovConfig,ElecDHWCompactFactor,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.7,Standard,0.4,0.55,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,300,1,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,8,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.55,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,KN 04/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Roof refectance was different for tile and asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,300,1,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,9,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,300,1,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,10,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.2,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,11,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,6,6,8,15,0.072,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.2,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R19,T24-2008 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,12,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,6,6,8,15,0.072,0.4,0.35,0.55,0.3,38,19,4,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.2,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R19,T24-2008 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R4,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R4,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,13,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,6,6,8,15,0.072,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.2,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R19,T24-2008 IntWall 2x6 16oc R19,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,14,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.2,0.63,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,15,2008,SingleFam,0,0,0.1,375,4,0,0,0,19,350,1,0.58,0.58,0.58,7.6,1,n/a,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,4,0,5016,0.7,Standard,0.4,0.35,0.2,0.5,1,0.2,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R4,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R4,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,16,2008,SingleFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,8,8,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,7016,10016,0.7,Standard,0.4,0.55,0.2,0.5,0,0.1,0.63,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R17,T24-2013 UndWall 6in Conc R15,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,2008,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.069,0.4,0.35,0.55,0.3,38,19,8,0,5016,0.7,Standard,0.4,0.55,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x6 16oc R21,T24-2008 IntWall 2x6 16oc R21,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R38,T24-2013 Roof R0 Ab,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,2008,MultiFam,0,0,0.1,375,4,0,0,0,19,300,1,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,8,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R8,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R8,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,2008,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.55,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,KN 04/11/2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,2008,MultiFam,0,0,0.1,375,4,0,0,0,19,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,Roof refectance was different for tile and asphalt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,2008,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,6,6,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,2008,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,2008,MultiFam,0,0,0.1,375,4,0,0,0,20,300,0,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,0,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,8,2008,MultiFam,0,0,0.1,375,4,0,0,0,19,300,1,0.8,0.8,0.8,7.6,1,n/a,4.2,4.2,8,15,0.101,0.4,0.35,0.55,0.3,30,19,0,0,5016,0.7,Standard,0.4,0.4,0.2,0.5,1,0.1,0.1,- no insulation -,- no insulation -,- no insulation -,1,T24-2008 ExtWall 2x4 16oc R13,T24-2008 IntWall 2x4 16oc R13,T24-2013 ExtWall 6in Conc R13,T24-2013 UndWall 6in Conc R13,T24-2013 Ceiling 2x4 24oc R30,T24-2013 Roof R0 Ab RB,T24-2013 ExtFloor 2x6 16oc R19,T24-2013 ExtFloor Conc R0,T24-2013 FlrOvrCrawl 2x6 16oc R19,T24-2013 FlrOvrCrawl Conc R0,T24-2013 R19 IntFloor Cons,0.00,3,not applic.,not compact,not compact,Standard,Standard,-1,0,0,- specify -,0,;,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
