TABLE SchSmlCECStd16010012TrmlUnit,,,,,,,,,,,,
TABLE SchSmlCECStd16010012Fan,,,,,,,,,,,,
PropName,BaseName,CtrlMthd,System,Zone,FlowCap,FlowMin,FlowEff,ModelingMthd,TotStaticPress,MtrHP,MtrPos,MtrEff
;,,,,,(cfm),(cfm),,,(inH2O),( hp),,
SchoolSys_SupplyFan,BaseSys5 Fan,VariableSpeedDrive,BaseAirSys5,UNDEFINED,24672.089,6836.576,0.62,StaticPressure,4,30,InAirStream,0.936
SchoolSys_ReliefFan,BaseRelief Fan,VariableSpeedDrive,BaseAirSys5,UNDEFINED,23451.455,0,0.5,StaticPressure,1,7.5,InAirStream,0.917
ENDTABLE,,,,,,,,,,,,
TABLE SchSmlCECStd16010012OACtrl,,,,,,,,,,,,
PropName,BaseName,EconoCtrlMthd,System,EconoIntegration,,,,,,,,
;,,,,,,,,,,,,
School-VAV-Sys_OACtrl,BaseSys5 OACtrl,DifferentialDryBulb,BaseAirSys5,Integrated,,,,,,,,
ENDTABLE,,,,,,,,,,,,
