,,,,Number of,Conditioned,,,,,,,,,Proposed Model Site Electric Use,,,,,,,,,,,,,,Proposed Model Site Fuel Use,,,,,,Proposed Model TDV,,,,,,,,,,,,,,Proposed Model Source Energy (EDR1),,,,,,,,,,,,Proposed Model Electric Demand,,,,,,,,,,,,,,Standard Model Site Electric Use,,,,,,,,,,,Standard Model Site Fuel Use,,,,,Standard Model TDV,,,,,,,,,,,Standard Model Source Energy (EDR1),,,,,,,,,,Standard Model Electric Demand,,,,,,,,,,,Software Versions,,,,Savings Results,,,,Calculated SSFs,,Proposed Design Rating Model Site Electric Use,,,,,,,,,,,,,Proposed Design Rating Model Site Fuel Use,,,,,Proposed  Design Rating Model TDV,,,,,,,,,,,,,Proposed  Design Rating Model Source Energy (EDR1),,,,,,,,,,,,Proposed Design Rating Model Electric Demand,,,,,,,,,,,,,Reference Design Rating Model Site Electric Use,,,,,,,,,Reference Design Rating Model Site Fuel Use,,,,Reference Design Rating Model TDV (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model TDV (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (fuel multiplier adjusted),,,,,,,,,Reference Design Rating Model Source Energy (EDR1) (before fuel multiplier adjustment),,,,,,,,,Reference Design Rating Model Electric Demand,,,,,,,,,Energy Design Ratings,,,,,,EDR1 (source energy),,Compliance Total TDV Results By Fuel (kTDV/ft2-yr),,,,,,,,Source Energy (EDR1) Results By Fuel (kBtu/ft2-yr),,,,,,,,Proposed PV Scaling,,,Target EDR,,Standard Design PV,,Proposed Design CO2 Emissions,,,Standard Design CO2 Emissions,,,Self Utilization Credit,,HVAC Systems,,HVAC Total Capacities (kBtuh),,,,,,Proposed Model Site Electric CO2 Emissions,,,,,,,,,,,,,Proposed Model Site Fuel CO2 Emissions,,,,,Standard Model Site Electric CO2 Emissions,,,,,,,,,,Standard Model Site Fuel CO2 Emissions,,,,Reference Design Rating Model Site Electric CO2 Emissions,,,,,,,,,Reference Design Rating Model Site Fuel CO2 Emissions,,,,RESNET HERS Analysis Results,,,,,,,,,,,,,,,,,,,CAHP / CMFNH Results,,,,,,,,,,,,,,,
,Project,,Climate,Dwelling,Area,,Pass /,TDV Margin,EDR Efficiency,EDR Total,EDR,EDR1 (source energy),,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Comp Total,Compliance,,End User,Fuel,Total Demand,Compliance Demand,Total TDV,Compliance TDV,Proposed,Standard,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Proposed,Proposed,Proposed,Standard,Standard,Standard,Proposed,Standard,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Proposed Model,,Standard Model,,Proposed Design Rating Model,,Reference Design Rating Model,,Max PV,PV Scale,Scaled PV,,Target,Prop Mixed Fuel,Std Design,Self Consumed Solar,Grid Exported Solar,CO2 Generated,Self Consumed Solar,Grid Exported Solar,CO2 Generated,TDV Cap,Battery,# Systems,# Equipment,Proposed Design,,Standard Design,,Design Rating Reference,,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Self Util. Credit,PV,Battery,Flexibility,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Flexibility,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,PV,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,Spc Heat,Spc Cool,IAQ Vent,Wtr Heat,Ins Light,Appl & Cook,Plug Lds,Exterior,TOTAL,Spc Heat,Wtr Heat,Appl & Cook,TOTAL,HERS Index,REUL_Htg,REUL_Clg,REUL_Dhw,EC_r_Htg,EC_r_Clg,EC_r_DHW,EC_x_Htg,EC_x_Clg,EC_x_DHW,EC_x_LA,IADSave,nMEUL_Htg,nMEUL_Clg,nMEUL_Dhw,TnML,TRL,IAFrh,REUL_LA,EDR Bonus Points,CAHP Delta EDR,Cash Bonus Total,2019 Zone Ready Kicker,2019 Zone Kicker,High Performance Fenestration Kicker,High Performance Attic Kicker,High Performance Wall Kicker,Whole House Fans Kicker,Balanced IAQ Kicker,DOE Zero Energy Kicker,Drain Water Heat Recovery Kicker,Design Charrette Kicker,ENERGYStar Laundry Recycling Kicker,CAHP Base Incentive,CAHP Total Incentive
Run Date/Time,Path/File,Run Title,Zone,Units,(ft2),Analysis Type,Fail,(kTDV/ft2-yr),Margin,Margin,Total,Margin,Total,(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Ruleset,CSE,Application,Type,(kW),(kW),(%),(%),(frac),(frac),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(kWh),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kBtu/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(kWh),(Therms),(Therms),(Therms),(Therms),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kTDV/ft2-yr),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),(kW),Efficiency,PV+Batt+Flex Only,Total,Efficiency,PV+Batt+Flex Only,Total,Total,Total,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Electric,Gas,Ratio,Factor,Total kW,EDR,Status,Total kWh,PV kW,(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(metric ton/yr),(kTDV/ft2-yr),Ratio,(count),(count),Heating,Cooling,Heating,Cooling,Heating,Cooling,(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),(kg),,(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(MBtu/yr),(frac),(MBtu/yr),(MBtu/yr),(MBtu/yr),,,,(MBtu/yr),(int),(int),($),($),($),($),($),($),($),($),($),($),($),($),($),($)
"2021-03-19 12:56:31","C:/CBECCRuns/2052/Projects/2022/2022_CZ01_2100ft2_Prop_HP.RIBD22","TDSv30 2100CZ01 W17 R01 UGLASS20 HPWH PVSTD GDG4",1,1,2100,"Proposed and Standard","PASS",2.29,2.2,1.1,55.7,1.7,64.1,237.394,0,273.185,1627.61,0,-4135.14,0,0,505.557,881.46,2025.88,119.621,1535.57,2138.19,350.435,0,0,43.1646,393.599,350.435,64.36,0,3.54,21.63,0,-33.31,0,0,8.07,18.74,27.92,1.81,112.76,89.53,14.93,0,0.33,1.86,-1.04,0,0,0.74,2.79,2.59,0.19,22.39,1.68421e-06,0,0.0311946,0.15539,0,-0.0858335,0,0,0.134212,0.15637,0.303644,0.0203874,0.715366,0.186586,246.327,0,273.185,1633.32,-4135.14,505.557,880.864,2025.88,119.621,1549.62,2152.83,363.621,0,43.1646,406.785,363.621,66.73,0,3.54,21.55,-33.31,8.07,18.74,27.92,1.81,115.05,91.82,15.5,0,0.33,1.86,-1.04,0.74,2.79,2.59,0.19,22.96,7.43308e-06,0,0.0311946,0.151873,-0.0858335,0.134212,0.156538,0.303644,0.0203874,0.712023,0.183075,"BEMCmpMgr 2022.0.42 (2052)","CSE19 0.888.0 EXE","CBECC-Res 2022.0.4 RV (1180)","Natural Gas",-0.00334266,-0.00351093,2,2.5,,,237.394,0,273.185,1627.61,0,-4135.14,0,0,505.557,881.46,2025.88,119.621,1535.57,350.435,0,0,43.1646,393.599,64.36,0,3.54,21.63,0,-33.31,0,0,8.07,18.74,27.92,1.81,112.76,14.93,0,0.33,1.86,-1.04,0,0,0.74,2.79,2.59,0.19,22.39,1.68421e-06,0,0.0311946,0.15539,0,-0.0858335,0,0,0.134212,0.15637,0.303644,0.0203874,0.715366,439.709,0,273.185,0,2135,930.001,2637.81,297.5,6713.21,366.056,187.553,65.4,619.009,70.22,0,3.54,31.52,32.87,23.17,36.19,4.99,202.5,70.22,0,3.54,31.52,32.87,23.17,36.19,4.99,202.5,15.96,0,0.33,7.82,3.02,3.87,3.38,0.53,34.91,15.96,0,0.33,7.82,3.02,3.87,3.38,0.53,34.91,1.46297e-12,0,0.0311946,0,0.623429,0.118043,0.431964,0.0629297,1.26756,85,16.4,55.7,87.2,16.5,56.8,64.1,65.8,28.68,60.85,28.76,63.06,28.68,60.85,10,95.28,2.51,14.61,2.53,15.16,2.51,14.61,1.02,23.09,1,3.15575,3.15575,,,4136.35,3.15575,0.09,0.05,3.08,0.09,0.05,3.15,,,1,1,45.3136,1.1,45.4964,1.1,43.9351,1.1,41.6167,0,42.4264,240.894,0,-135.007,0,0,96.1326,128.451,335.62,24.0421,774.176,2049.17,0,0,252.405,2301.57,43.4743,0,42.4264,240.955,-135.007,96.1326,128.412,335.62,24.0421,776.056,2126.27,0,252.405,2378.68,89.8267,0,42.4264,0,391.144,146.995,437.944,68.8504,1177.19,2140.51,1096.72,382.427,3619.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-03-19 12:57:06","C:/CBECCRuns/2052/Projects/2022/2022_CZ01_2100ft2_Std_HP.RIBD22","TDSv30 2100CZ01 W14 R01 EGLASS20 HPWH PVSTD GDG4",1,1,2100,"Proposed and Standard","PASS",0,0,0,56.8,0,65.8,246.327,0,273.185,1633.32,0,-4135.14,0,0,505.557,880.864,2025.88,119.621,1549.62,2152.83,363.621,0,0,43.1646,406.785,363.621,66.73,0,3.54,21.55,0,-33.31,0,0,8.07,18.74,27.92,1.81,115.05,91.82,15.5,0,0.33,1.86,-1.04,0,0,0.74,2.79,2.59,0.19,22.96,7.43308e-06,0,0.0311946,0.151873,0,-0.0858335,0,0,0.134212,0.156538,0.303644,0.0203874,0.712023,0.183075,246.327,0,273.185,1633.32,-4135.14,505.557,880.864,2025.88,119.621,1549.62,2152.83,363.621,0,43.1646,406.785,363.621,66.73,0,3.54,21.55,-33.31,8.07,18.74,27.92,1.81,115.05,91.82,15.5,0,0.33,1.86,-1.04,0.74,2.79,2.59,0.19,22.96,7.43308e-06,0,0.0311946,0.151873,-0.0858335,0.134212,0.156538,0.303644,0.0203874,0.712023,0.183075,"BEMCmpMgr 2022.0.42 (2052)","CSE19 0.888.0 EXE","CBECC-Res 2022.0.4 RV (1180)","Natural Gas",-6.51812e-13,-6.51812e-13,0,0,,,246.327,0,273.185,1633.32,0,-4135.14,0,0,505.557,880.864,2025.88,119.621,1549.62,363.621,0,0,43.1646,406.785,66.73,0,3.54,21.55,0,-33.31,0,0,8.07,18.74,27.92,1.81,115.05,15.5,0,0.33,1.86,-1.04,0,0,0.74,2.79,2.59,0.19,22.96,7.43308e-06,0,0.0311946,0.151873,0,-0.0858335,0,0,0.134212,0.156538,0.303644,0.0203874,0.712023,439.709,0,273.185,0,2135,930.001,2637.81,297.5,6713.21,366.056,187.553,65.4,619.009,70.22,0,3.54,31.52,32.87,23.17,36.19,4.99,202.5,70.22,0,3.54,31.52,32.87,23.17,36.19,4.99,202.5,15.96,0,0.33,7.82,3.02,3.87,3.38,0.53,34.91,15.96,0,0.33,7.82,3.02,3.87,3.38,0.53,34.91,1.46297e-12,0,0.0311946,0,0.623429,0.118043,0.431964,0.0629297,1.26756,87.2,16.5,56.8,87.2,16.5,56.8,65.8,65.8,28.76,63.06,28.76,63.06,28.76,63.06,10,95.28,2.53,15.16,2.53,15.16,2.53,15.16,1.02,23.09,1,3.15575,3.15575,,,4136.35,3.15575,0.09,0.05,3.15,0.09,0.05,3.15,,,1,1,45.4964,1.1,45.4964,1.1,43.9351,1.1,43.4743,0,42.4264,240.955,0,-135.007,0,0,96.1326,128.412,335.62,24.0421,776.056,2126.27,0,0,252.405,2378.68,43.4743,0,42.4264,240.955,-135.007,96.1326,128.412,335.62,24.0421,776.056,2126.27,0,252.405,2378.68,89.8267,0,42.4264,0,391.144,146.995,437.944,68.8504,1177.19,2140.51,1096.72,382.427,3619.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-03-19 12:57:41","C:/CBECCRuns/2052/Projects/2022/2022_CZ01_2700ft2_Prop_HP.RIBD22","TDSv30 2700CZ01 W18 R01 UGLASS20 HPWH PVSTD GDG4",1,1,2700,"Proposed and Standard","PASS",1.61,1.8,0.9,49.6,1.5,56.5,221.513,0,335.126,1835.05,0,-4773.28,0,0,615.745,977.204,2371.31,151.515,1734.18,2391.69,326.991,0,0,46.9285,373.919,326.991,46.99,0,3.38,18.77,0,-29.9,0,0,7.65,16.05,25.4,1.79,90.13,69.14,10.85,0,0.31,1.57,-0.94,0,0,0.7,2.38,2.36,0.18,17.41,9.80787e-14,0,0.0382676,0.177517,0,-0.0990796,0,0,0.163464,0.139687,0.354117,0.0258232,0.799796,0.215784,231.54,0,335.126,1816.31,-4773.28,615.745,977.523,2371.31,151.515,1725.78,2382.98,341.793,0,46.9285,388.721,341.793,49.06,0,3.38,18.31,-29.91,7.65,16.06,25.4,1.79,91.74,70.75,11.34,0,0.31,1.54,-0.94,0.7,2.38,2.36,0.18,17.87,4.85467e-12,0,0.0382676,0.166056,-0.0990796,0.163464,0.140016,0.354117,0.0258232,0.788664,0.204323,"BEMCmpMgr 2022.0.42 (2052)","CSE19 0.888.0 EXE","CBECC-Res 2022.0.4 RV (1180)","Natural Gas",-0.0111322,-0.0114611,1.8,2.3,,,221.513,0,335.126,1835.05,0,-4773.28,0,0,615.745,977.204,2371.31,151.515,1734.18,326.991,0,0,46.9285,373.919,46.99,0,3.38,18.77,0,-29.9,0,0,7.65,16.05,25.4,1.79,90.13,10.85,0,0.31,1.57,-0.94,0,0,0.7,2.38,2.36,0.18,17.41,9.80787e-14,0,0.0382676,0.177517,0,-0.0990796,0,0,0.163464,0.139687,0.354117,0.0258232,0.799796,493.705,0,335.126,0,2615,989.001,3267.2,327.5,8027.53,411.006,204.507,73.4,688.913,61.52,0,3.38,26.68,31.31,19.68,34.87,4.27,181.71,61.52,0,3.38,26.68,31.31,19.68,34.87,4.27,181.71,13.95,0,0.31,6.63,2.88,3.32,3.26,0.46,30.81,13.95,0,0.31,6.63,2.88,3.32,3.26,0.46,30.81,1.9411e-13,0,0.0382676,0,0.76359,0.126812,0.535031,0.0692755,1.53298,75.5,16.5,49.6,77.3,16.4,50.5,56.5,58,24.74,44.4,24.42,46.33,24.74,44.4,9.08,82.5,2.12,10.61,2.1,11.09,2.12,10.61,0.93,19.96,1,3.64276,3.64276,,,4774.68,3.64276,0.1,0.05,3.07,0.1,0.05,3.15,,,1,1,50.8621,1.1,50.8249,1.1,58.8222,1.1,40.1273,0,52.0461,261.686,0,-155.841,0,0,117.085,142.415,392.71,30.4523,880.68,1912.08,0,0,274.414,2186.49,42.0728,0,52.0461,255.578,-155.841,117.085,142.538,392.71,30.4523,876.641,1998.63,0,274.414,2273.05,103.36,0,52.0461,0,479.082,156.597,542.438,75.7932,1409.32,2403.36,1195.85,429.206,4028.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-03-19 12:58:17","C:/CBECCRuns/2052/Projects/2022/2022_CZ01_2700ft2_Std_HP.RIBD22","TDSv30 2700CZ01 W15 R01 EGLASS20 HPWH PVSTD GDG4",1,1,2700,"Proposed and Standard","PASS",0,0,0,50.5,0,58,231.54,0,335.126,1816.31,0,-4773.28,0,0,615.745,977.523,2371.31,151.515,1725.78,2382.98,341.793,0,0,46.9285,388.722,341.793,49.06,0,3.38,18.31,0,-29.91,0,0,7.65,16.06,25.4,1.79,91.74,70.75,11.34,0,0.31,1.54,-0.94,0,0,0.7,2.38,2.36,0.18,17.87,4.85468e-12,0,0.0382676,0.166056,0,-0.0990796,0,0,0.163464,0.140016,0.354117,0.0258232,0.788664,0.204323,231.54,0,335.126,1816.31,-4773.28,615.745,977.523,2371.31,151.515,1725.78,2382.98,341.793,0,46.9285,388.721,341.793,49.06,0,3.38,18.31,-29.91,7.65,16.06,25.4,1.79,91.74,70.75,11.34,0,0.31,1.54,-0.94,0.7,2.38,2.36,0.18,17.87,4.85467e-12,0,0.0382676,0.166056,-0.0990796,0.163464,0.140016,0.354117,0.0258232,0.788664,0.204323,"BEMCmpMgr 2022.0.42 (2052)","CSE19 0.888.0 EXE","CBECC-Res 2022.0.4 RV (1180)","Natural Gas",0,-2.77556e-17,0,0,,,231.54,0,335.126,1816.31,0,-4773.28,0,0,615.745,977.523,2371.31,151.515,1725.78,341.793,0,0,46.9285,388.722,49.06,0,3.38,18.31,0,-29.91,0,0,7.65,16.06,25.4,1.79,91.74,11.34,0,0.31,1.54,-0.94,0,0,0.7,2.38,2.36,0.18,17.87,4.85468e-12,0,0.0382676,0.166056,0,-0.0990796,0,0,0.163464,0.140016,0.354117,0.0258232,0.788664,493.705,0,335.126,0,2615,989.001,3267.2,327.5,8027.53,411.006,204.507,73.4,688.913,61.52,0,3.38,26.68,31.31,19.68,34.87,4.27,181.71,61.52,0,3.38,26.68,31.31,19.68,34.87,4.27,181.71,13.95,0,0.31,6.63,2.88,3.32,3.26,0.46,30.81,13.95,0,0.31,6.63,2.88,3.32,3.26,0.46,30.81,1.9411e-13,0,0.0382676,0,0.76359,0.126812,0.535031,0.0692755,1.53298,77.3,16.4,50.5,77.3,16.4,50.5,58,58,24.42,46.33,24.42,46.33,24.42,46.33,9.08,82.5,2.1,11.09,2.1,11.09,2.1,11.09,0.93,19.96,1,3.64276,3.64276,,,4774.68,3.64276,0.1,0.05,3.15,0.1,0.05,3.15,,,1,1,50.8249,1.1,50.8249,1.1,58.8222,1.1,42.0728,0,52.0461,255.578,0,-155.841,0,0,117.085,142.538,392.71,30.4523,876.641,1998.63,0,0,274.414,2273.05,42.0728,0,52.0461,255.578,-155.841,117.085,142.538,392.71,30.4523,876.641,1998.63,0,274.414,2273.05,103.36,0,52.0461,0,479.082,156.597,542.438,75.7932,1409.32,2403.36,1195.85,429.206,4028.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-03-19 12:58:52","C:/CBECCRuns/2052/Projects/2022/2022_CZ02_2100ft2_Prop_HP.RIBD22","TDSv30 2100CZ02 W17 R02 UGLASS20 HPWH PVSTD FGDG",2,1,2100,"Proposed and Standard","FAIL",-0.48,-0.4,-0.2,40.4,0.5,45.9,129.159,35.2842,276.719,1396.31,0,-4096.32,0,0,505.557,922.855,2025.88,119.621,1315.07,1837.48,190.656,0,0,43.1646,233.82,190.656,35.67,9.81,3.55,17.05,0,-34.74,0,0,7.45,19.31,27.09,1.71,86.9,66.08,8.15,0.07,0.33,1.65,-1.05,0,0,0.74,2.84,2.59,0.19,15.51,0,0.0198335,0.0315982,0.101888,0,-0.0752522,0,0,0.134212,0.165264,0.303644,0.0203874,0.701575,0.15332,132.189,28.6297,276.719,1399.47,-4096.32,505.557,921.777,2025.88,119.621,1313.53,1837.01,195.128,0,43.1646,238.293,195.128,36.51,8.46,3.55,17.08,-34.74,7.45,19.31,27.09,1.71,86.42,65.6,8.35,0.05,0.33,1.64,-1.05,0.74,2.84,2.59,0.19,15.68,0,0.0143855,0.0315982,0.100311,-0.0752522,0.134212,0.16566,0.303644,0.0203874,0.694946,0.146295,"BEMCmpMgr 2022.0.42 (2052)","CSE19 0.888.0 EXE","CBECC-Res 2022.0.4 RV (1180)","Natural Gas",-0.00662932,-0.0070255,-0.6,-0.7,,,129.159,35.2842,276.719,1396.31,0,-4096.32,0,0,505.557,922.855,2025.88,119.621,1315.07,190.656,0,0,43.1646,233.82,35.67,9.81,3.55,17.05,0,-34.74,0,0,7.45,19.31,27.09,1.71,86.9,8.15,0.07,0.33,1.65,-1.05,0,0,0.74,2.84,2.59,0.19,15.51,0,0.0198335,0.0315982,0.101888,0,-0.0752522,0,0,0.134212,0.165264,0.303644,0.0203874,0.701575,416.428,140.985,276.719,0,2135,930.001,2637.81,297.5,6834.44,346.664,174.174,65.4,586.238,67.22,19.76,3.55,29.34,31.67,23.04,35.7,4.61,214.89,67.22,19.76,3.55,29.34,31.67,23.04,35.7,4.61,214.89,15.19,0.21,0.33,7.26,3.02,3.87,3.38,0.53,33.79,15.19,0.21,0.33,7.26,3.02,3.87,3.38,0.53,33.79,0,0.142246,0.0315982,0,0.623429,0.118043,0.431964,0.0629297,1.41021,55.1,16.2,40.4,54.7,16.2,40.2,45.9,46.4,32.15,33.93,30.88,34.72,32.15,33.93,28.96,90.91,2.25,7.95,2.23,8.14,2.25,7.95,1.27,21.72,1,2.63542,2.63542,,,4097.52,2.63542,0.09,0.05,2.11,0.09,0.05,2.14,,,1,1,44.3468,20.5098,44.345,18.1622,60.8956,29.6238,26.2623,8.49941,42.9753,213.163,0,-135.699,0,0,96.1326,134.29,335.62,24.0421,745.286,1114.86,0,0,252.405,1367.26,27.032,6.92874,42.9753,212.206,-135.699,96.1326,134.273,335.62,24.0421,743.511,1141.01,0,252.405,1393.42,94.5503,27.308,42.9753,0,391.144,146.995,437.944,68.8504,1209.77,2027.12,1018.48,382.427,3428.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
