,,2006,2007,DuctlessVRFHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2006,2007,PkgHeatPump    ,Warning1,7.7,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,1,0,0,-1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2006,2007,LrgPkgHeatPump ,Warning1,0,Warning4,Warning4,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,0,0,0,-1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2006,2007,RoomHeatPump   ,Warning1,7.4,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2006,2007,Electric       ,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,Electric - All electric heating systems other than heat pump      ,,
,,2006,2007,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2006,2007,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2006,2007,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2006,2007,GroundSourceHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2006,2007,VCHP,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2006,2007,VCHP2,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; RESNET2014  (based on IECC 2006),,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2014,2014,CntrlFurnace   ,78,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,CntrlFurnace - Fuel-fired central furnace                         ,,
,,2014,2014,WallFurnaceFan,75,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,WallFurnaceFan - Ductless fan forced wall furnace,,
,,2014,2014,WallFurnaceGravity,65,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,WallFurnaceGravity - Ductless gravity flowed wall furnace,,
,,2014,2014,FloorFurnace,57,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,FloorFurnace - Ductless floor heating system,,
,,2014,2014,PkgGasFurnace,78,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,PkgGasFurnace - Packaged gas furnace,,
,,2014,2014,RoomHeater,61,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,Heater - Non-central fuel-fired space heater                      ,,
,,2014,2014,Boiler         ,80,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,Boiler - Gas or oil boiler                                        ,,
,,2014,2014,WoodHeat,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,0,0,0,0,-1,1,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,-1,;,WoodHeat - Wood heat meeting exceptional method criteria,,DR 8/22/16 - added
,,2014,2014,SplitHeatPump  ,Warning1,7.7,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,SplitHeatPump - Heating side of central split heat pump           ,,
,,2014,2014,PkgTermHeatPump,Warning1,Warning2,Warning4,Warning4,2.5,1,0,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,-1,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,
,,2014,2014,SglPkgVertHeatPump,Warning1,Warning2,Warning4,Warning4,3,1,0,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,-1,;,SglPkgVertHeatPump - Single package vertical heat pump,,
,,2014,2014,SDHVSplitHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump           ",,
,,2014,2014,DuctlessMiniSplitHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,DR 8/29/16 - revised
,,2014,2014,DuctlessMultiSplitHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,DR 8/22/16 - added
,,2014,2014,DuctlessVRFHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2014,2014,DuctedMiniSplitHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,
,,2014,2014,DuctedMultiSplitHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,
,,2014,2014,Ducted+DuctlessMultiSplitHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,
,,2014,2014,PkgHeatPump    ,Warning1,7.7,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2014,2014,LrgPkgHeatPump ,Warning1,0,Warning4,Warning4,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2014,2014,RoomHeatPump   ,Warning1,7.4,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2014,2014,Electric       ,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,Electric - All electric heating systems other than heat pump      ,,
,,2014,2014,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2014,2014,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2014,2014,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2014,2014,GroundSourceHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2014,2014,VCHP,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2014,2014,VCHP2,Warning1,7.7,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; 2016 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2016,2017,CntrlFurnace   ,80,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,N/A,1,0,0,0,-1,;,CntrlFurnace - Fuel-fired central furnace                         ,,
,,2016,2017,WallFurnaceFan,73,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,N/A,CntrlFurnace   ,1,0,0,0,-1,;,WallFurnaceFan - Ductless fan forced wall furnace,,
,,2016,2017,WallFurnaceGravity,59,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,N/A,CntrlFurnace   ,1,0,0,0,-1,;,WallFurnaceGravity - Ductless gravity flowed wall furnace,,
,,2016,2017,FloorFurnace,56,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,N/A,CntrlFurnace   ,1,0,0,0,-1,;,FloorFurnace - Ductless floor heating system,,
,,2016,2017,RoomHeater,57,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,N/A,CntrlFurnace   ,1,0,0,0,-1,;,Heater - Non-central fuel-fired space heater                      ,,
,,2016,2017,Boiler         ,80,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,-1,;,Boiler - Gas or oil boiler                                        ,,
,,2016,2017,WoodHeat,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,0,0,0,0,-1,1,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,-1,;,WoodHeat - Wood heat meeting exceptional method criteria,,DR 8/22/16 - added
,,2016,2017,SplitHeatPump  ,Warning1,8.2,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,1,0,0,-1,;,SplitHeatPump - Heating side of central split heat pump           ,,
,,2016,2017,SDHVSplitHeatPump,Warning1,7.2,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,1,0,0,-1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump           ",,
,,2016,2017,DuctlessMiniSplitHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,DR 8/29/16 - revised
,,2016,2017,DuctlessMultiSplitHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,DR 8/22/16 - added
,,2016,2017,DuctlessVRFHeatPump,Warning1,7.7,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2016,2017,PkgHeatPump    ,Warning1,8.0,Warning4,Warning4,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,1,0,0,-1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2016,2017,LrgPkgHeatPump ,Warning1,0,Warning4,Warning4,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,N/A,0,0,0,0,-1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2016,2017,RoomHeatPump   ,Warning1,7.4,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,N/A,SplitHeatPump  ,0,1,0,0,-1,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2016,2017,Electric       ,Warning1,8.2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,Electric - All electric heating systems other than heat pump      ,,
,,2016,2017,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2016,2017,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2016,2017,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,-1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2016,2017,GroundSourceHeatPump,Warning1,8.2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2016,2017,VCHP,Warning1,8.2,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2016,2017,VCHP2,Warning1,8.2,Warning4,Warning4,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,0,0,-1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; 2019 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2019,2020,CntrlFurnace   ,80,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,CntrlFurnace - Fuel-fired central furnace                         ,,
,,2019,2020,WallFurnaceFan,73,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,WallFurnaceFan - Ductless fan forced wall furnace,,
,,2019,2020,WallFurnaceGravity,59,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,WallFurnaceGravity - Ductless gravity flowed wall furnace,,
,,2019,2020,FloorFurnace,56,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,FloorFurnace - Ductless floor heating system,,
,,2019,2020,PkgGasFurnace,81,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,PkgGasFurnace - Packaged gas furnace,,SAC 6/19/20 (tic #1227)
,,2019,2020,RoomHeater,57,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,Heater - Non-central fuel-fired space heater                      ,,
,,2019,2020,Boiler         ,80,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,Boiler - Gas or oil boiler                                        ,,
,,2019,2020,WoodHeat,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,0,0,0,0,-1,1,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,0,;,WoodHeat - Wood heat meeting exceptional method criteria,,DR 8/22/16 - added
,,2019,2020,SplitHeatPump  ,Warning1,8.2,6.97,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,SplitHeatPump - Heating side of central split heat pump           ,,
,,2019,2020,PkgTermHeatPump,Warning1,Warning2,Warning4,Warning4,2.9,1,0,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,1,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,SAC 6/19/20 (tic #1225)
,,2019,2020,SglPkgVertHeatPump,Warning1,Warning2,Warning4,Warning4,3.3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,1,;,SglPkgVertHeatPump - Single package vertical heat pump,,SAC 6/19/20 (tic #1226)
,,2019,2020,SDHVSplitHeatPump,Warning1,7.2,6.12,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump           ",,
,,2019,2020,DuctlessMiniSplitHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,DR 8/29/16 - revised
,,2019,2020,DuctlessMultiSplitHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,DR 8/22/16 - added
,,2019,2020,DuctlessVRFHeatPump,Warning1,7.7,6.55,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2019,2020,DuctedMiniSplitHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,SAC 6/19/20 (tic #1229)
,,2019,2020,DuctedMultiSplitHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,SAC 6/19/20 (tic #1229)
,,2019,2020,Ducted+DuctlessMultiSplitHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,SAC 6/19/20 (tic #1229)
,,2019,2020,PkgHeatPump    ,Warning1,8.0,6.72,0.84,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2019,2020,LrgPkgHeatPump ,Warning1,0,0,1,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2019,2020,RoomHeatPump   ,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,0,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2019,2020,Electric       ,Warning1,8.2,6.97,0.85,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,Electric - All electric heating systems other than heat pump      ,,
,,2019,2020,CombHydro      ,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2019,2020,ElecCombHydro,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,CombHydro - Water heating system can be storage gas/elec/ht pump  ,,
,,2019,2020,AirToWaterHeatPump,Warning1,Warning2,Warning4,Warning4,Warning3,1,-1,1,1,0,1,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,AirToWaterHeatPump - Air to water heat pump (able to heat DHW),,
,,2019,2020,GroundSourceHeatPump,Warning1,8.2,6.97,0.85,Warning3,1,-1,1,1,0,1,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,GroundSourceHeatPump - Ground source heat pump (able to heat DHW),,
,,2019,2020,VCHP,Warning1,8.2,6.97,0.85,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,VCHP - Variable Capacity Heat Pump,,SAC 11/2/18 - added
,,2019,2020,VCHP2,Warning1,8.2,6.97,0.85,Warning3,1,-1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,VCHP2 - Variable Capacity Heat Pump,,SAC 11/2/18 - added
; 2022 Title 24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2022,2023,CntrlFurnace   ,80,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,CntrlFurnace - Fuel-fired central furnace                         ,,
,,2022,2023,WallFurnaceFan,73,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,WallFurnaceFan - Ductless fan forced wall furnace,,
,,2022,2023,WallFurnaceGravity,59,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,WallFurnaceGravity - Ductless gravity flowed wall furnace,,
,,2022,2023,FloorFurnace,56,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,FloorFurnace - Ductless floor heating system,,
,,2022,2023,PkgGasFurnace,81,Warning2,Warning4,Warning4,Warning3,1,1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,PkgGasFurnace - Packaged gas furnace,,
,,2022,2023,RoomHeater,57,Warning2,Warning4,Warning4,Warning3,1,0,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,0,;,Heater - Non-central fuel-fired space heater                      ,,
,,2022,2023,Boiler         ,80,Warning2,Warning4,Warning4,Warning3,1,-1,0,0,1,0,-1,0,CntrlFurnace   ,CntrlFurnace   ,1,0,0,0,1,;,Boiler - Gas or oil boiler                                        ,,
,,2022,2023,WoodHeat,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,0,0,0,0,-1,1,CntrlFurnace   ,CntrlFurnace   ,0,0,0,0,0,;,WoodHeat - Wood heat meeting exceptional method criteria,,DR 8/22/16 - added
,,2022,2023,SplitHeatPump  ,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,SplitHeatPump - Heating side of central split heat pump           ,,
,,2022,2023,PkgTermHeatPump,Warning1,Warning2,Warning4,Warning4,2.9,1,0,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,0,;,PkgTermHeatPump - Packaged terminal heat pump (PTHP),,
,,2022,2023,SglPkgVertHeatPump,Warning1,Warning2,Warning4,Warning4,3.3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,1,0,;,SglPkgVertHeatPump - Single package vertical heat pump,,
,,2022,2023,SDHVSplitHeatPump,Warning1,7.2,6.1,0.85,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,"SDHVSplitHeatPump - Small duct, high velocity, central split heat pump           ",,
,,2022,2023,DuctlessMiniSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMiniSplitHeatPump – Ductless mini-split heat pump system,,DR 8/29/16 - revised
,,2022,2023,DuctlessMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessMultiSplitHeatPump - Ductless multi-split heat pump system,,DR 8/22/16 - added
,,2022,2023,DuctlessVRFHeatPump,Warning1,7.7,6.55,0.85,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,DuctlessVRFHeatPump - Ductless variable refrigerant flow (VRF) heat pump system,,DR 8/22/16 - added
,,2022,2023,DuctedMiniSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,DuctedMiniSplitHeatPump - Ducted mini-split heat pump,,
,,2022,2023,DuctedMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,DuctedMultiSplitHeatPump - Ducted multi-split heat pump,,
,,2022,2023,Ducted+DuctlessMultiSplitHeatPump,Warning1,8.8,7.5,0.85,Warning3,1,1,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,Ducted+DuctlessMultiSplitHeatPump - Ducted+ductless multi-split heat pump,,
,,2022,2023,PkgHeatPump    ,Warning1,8.0,6.7,0.84,Warning3,1,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,1,;,PkgHeatPump - Heating side of central packaged heat pump          ,,
,,2022,2023,LrgPkgHeatPump ,Warning1,0,0,1,Warning3,0,1,1,1,0,0,68,0,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,1,;,LrgPkgHeatPump - Heating side of large (>= 65 kBtuh) packaged unit,,
,,2022,2023,RoomHeatPump   ,Warning1,Warning2,Warning4,Warning4,Warning3,1,0,1,1,0,0,68,1,SplitHeatPump  ,SplitHeatPump  ,0,0,0,0,0,;,RoomHeatPump - Heating side of non-central room A/C system        ,,
,,2022,2023,Electric       ,Warning1,8.8,7.5,0.85,Warning3,1,-1,0,1,0,0,-1,0,SplitHeatPump  ,SplitHeatPump  ,0,1,1,0,0,;,Electric - All electric heating systems other than heat pump      ,,
